evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
1,0,0,-1.0,-0.005811162777964344,-0.00019730207186219344,1.5757716013758953e-05,1,7,4.736093048133653e-06,9.344453965492473e-10,1,,-1.1045057574896625e-06,-9.268392929239219e-11
1,0,1,-2.357142857142857,-0.005974064898636422,-0.00042426026004776184,1.5400162404310284e-05,1,7,5.22601940171921e-06,2.2172039375388357e-09,1,,-5.526569201683421e-06,-6.976825215993143e-10
1,0,2,-3.7142857142857144,0.003125533943907826,-0.0006862215860348139,7.264747534035366e-06,1,7,6.90092409149878e-06,4.7355957551609845e-09,1,,9.653847420067585e-06,1.8346026369128152e-09
1,0,3,-5.071428571428571,-0.006207163048749283,-0.0010484640834588625,1.3306077118448054e-05,1,8,4.293861785205145e-06,4.5019791920005575e-09,1,,-2.714071599595917e-05,-7.80867773575891e-09
1,0,4,-6.428571428571429,-0.01158881227697504,-0.0015788348560620477,5.009977817954644e-05,1,8,6.337714815158527e-06,1.0006268474829078e-08,1,,-0.00010052805122808071,-4.344293349783438e-08
1,0,5,-7.7857142857142865,-0.025026392834663787,-0.002366338659475204,0.0002567389301465645,1,9,3.974731016243051e-06,9.405597049469416e-09,1,,-0.00041237179770146215,-2.6859313594505694e-07
1,0,6,-9.142857142857142,-0.05269317406115371,-0.003537034135844871,0.0012081625826442337,1,9,5.821733911863726e-06,2.059179145599832e-08,1,,-0.001561581402004685,-1.5351479332489255e-06
1,0,7,-10.5,-0.0882162609813168,-0.005271397755373965,0.0034399244729102474,1,10,3.4979097586609907e-06,1.8438938148047923e-08,1,,-0.0044718933497038225,-6.65796720112094e-06
1,0,8,-11.857142857142858,-0.13671372542749854,-0.007824481174917339,0.008306216387152496,1,10,4.925181224602387e-06,3.853717757754116e-08,1,,-0.01149842921393249,-2.5996225721621258e-05
1,0,9,-13.214285714285715,-0.17290748877088274,-0.01154643983026652,0.013018688387711705,1,10,6.714498242020613e-06,7.752907051072899e-08,1,,-0.02322576655064925,-8.014357442007999e-05
1,0,10,-14.571428571428573,-0.2058941561705718,-0.01689622760651442,0.017860103717609068,1,11,3.375932551937062e-06,5.704071734738414e-08,1,,-0.04268143165602803,-0.00022651220418999486
1,0,11,-15.928571428571429,-0.22196567374366694,-0.024432911258023424,0.01950958787199454,1,11,3.9097887405998396e-06,9.552789483058266e-08,1,,-0.06769872562090133,-0.0005579463101105733
1,0,12,-17.285714285714285,-0.25258719785485,-0.034759051550455326,0.023724538083480674,1,11,3.927530395272642e-06,1.3651776765294388e-07,1,,-0.10872980017149654,-0.0014108943088173328
1,0,13,-18.642857142857142,-0.28087475611346674,-0.048391597324165175,0.027024196530674807,1,11,3.054925107385256e-06,1.478331572712932e-07,1,,-0.16057554824321738,-0.0033397584258861696
1,0,14,-20.0,-0.31732709049474683,-0.06556276048761407,0.031692637064616135,1,11,1.1645064909345654e-06,7.634834905956289e-08,1,,-0.22609170120570674,-0.0077022977069616605
2,0,0,-1.0,-0.005811162777964344,-0.0003763096681029933,1.4768814162884878e-05,1,8,4.177964771087509e-06,1.5722151050132603e-09,1,,-2.0328527527620626e-06,-1.7409131988771158e-10
2,0,1,-2.357142857142857,-0.005974064898636422,-0.001933982372192649,8.161128984734537e-06,1,9,5.985960732684382e-06,1.1576811835990047e-08,1,,-1.797560462196499e-05,-2.4024126896371464e-09
2,0,2,-3.7142857142857144,0.003125533943907826,-0.007334913089830011,5.4710511319916945e-05,1,11,3.522866345220273e-06,2.584000950017762e-08,1,,0.00027352856754515734,5.694258467661482e-08
