applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,-4.495166027876759673e-02,-7.337715355547229368e-02,-2.842549327670469694e-02,4.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,-4.550711724698589672e-02,-7.275051283015196435e-02,-2.724339558316606763e-02,4.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,-4.604942043048246975e-02,-7.215592220388873657e-02,-2.610650177340626682e-02,4.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,-4.657689993415977531e-02,-7.159023905710547309e-02,-2.501333912294569778e-02,4.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,-4.708847304460597738e-02,-7.105095213923436070e-02,-2.396247909462838332e-02,4.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,-4.758349305098820425e-02,-7.053602458647677265e-02,-2.295253153548856839e-02,4.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,-4.806163606197674104e-02,-7.004377691929694616e-02,-2.198214085732020512e-02,4.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,-4.852281626526649266e-02,-6.957279985821054891e-02,-2.104998359294405624e-02,4.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,-4.896712248408616880e-02,-6.912188937870157590e-02,-2.015476689461540710e-02,4.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,-4.939477068698977513e-02,-6.868999835308281510e-02,-1.929522766609303996e-02,4.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,-4.980606845592495252e-02,-6.827620056547094307e-02,-1.847013210954599055e-02,4.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,-5.020138842743397667e-02,-6.787966396014698256e-02,-1.767827553271300589e-02,4.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,-5.058114847852152735e-02,-6.749963078624082735e-02,-1.691848230771930001e-02,4.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,-5.094579699643530385e-02,-6.713540290227448804e-02,-1.618960590583918419e-02,4.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,-5.129580199853936429e-02,-6.678633095449114376e-02,-1.549052895595177948e-02,4.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,-5.163164319087015092e-02,-6.645180648198412143e-02,-1.482016329111397052e-02,4.000000000000000000e+00,1.000000000000000000e+00
-3.087999999999998524e-01,-5.195380629921528270e-02,-6.613125625871020541e-02,-1.417744995949492270e-02,4.000000000000000000e+00,1.000000000000000000e+00
-2.968499999999999472e-01,-5.226277919525493948e-02,-6.582413838005432560e-02,-1.356135918479938612e-02,4.000000000000000000e+00,1.000000000000000000e+00
-2.848999999999999311e-01,-5.255904948525077364e-02,-6.552993976152848843e-02,-1.297089027627771479e-02,4.000000000000000000e+00,1.000000000000000000e+00
-2.729499999999999149e-01,-5.284310329733905159e-02,-6.524817492111022188e-02,-1.240507162377117029e-02,4.000000000000000000e+00,1.000000000000000000e+00
-2.609999999999997877e-01,-5.311542437708377529e-02,-6.497838714223595769e-02,-1.186296276515218240e-02,4.000000000000000000e+00,1.000000000000000000e+00
-2.490499999999997716e-01,-5.337648249665861988e-02,-6.472016894310504698e-02,-1.134368644644642710e-02,4.000000000000000000e+00,1.000000000000000000e+00
-2.370999999999997554e-01,-5.362654187926829685e-02,-6.447344010412979498e-02,-1.084689822486149813e-02,3.000000000000000000e+00,1.000000000000000000e+00
-2.251499999999998503e-01,-5.386684597637525496e-02,-6.423674747527326201e-02,-1.036990149889800705e-02,4.000000000000000000e+00,1.000000000000000000e+00
-2.131999999999998341e-01,-5.409689396604292627e-02,-6.401123713868871190e-02,-9.914343172645785629e-03,3.000000000000000000e+00,1.000000000000000000e+00
-2.012499999999998179e-01,-5.431796259662163145e-02,-6.379550475452727687e-02,-9.477542157905645415e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.892999999999998018e-01,-5.453034255384915652e-02,-6.358971475292284070e-02,-9.059372199073684184e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.773499999999997856e-01,-5.473463121249948909e-02,-6.339370825903013762e-02,-8.659077046530648525e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.653999999999998805e-01,-5.493148898881921455e-02,-6.320741314830861934e-02,-8.275924159489404797e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.534499999999998643e-01,-5.512166481866193068e-02,-6.303086838073701514e-02,-7.909203562075084459e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.414999999999998481e-01,-5.530603013444775756e-02,-6.286425665028937126e-02,-7.558226515841613702e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.295499999999998320e-01,-5.548562409969166886e-02,-6.270794806952435796e-02,-7.222323969832689095e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.175999999999999268e-01,-5.566171372997459621e-02,-6.256255846914250685e-02,-6.900844739167910635e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.056499999999999106e-01,-5.583587363864772612e-02,-6.242902699025384278e-02,-6.593153351606116652e-03,3.000000000000000000e+00,1.000000000000000000e+00
-9.369999999999989448e-02,-5.601009153413036290e-02,-6.230871902329970097e-02,-6.298627489169338067e-03,3.000000000000000000e+00,1.000000000000000000e+00
-8.174999999999987832e-02,-5.618690728528291656e-02,-6.220356222539302066e-02,-6.016654940110104099e-03,3.000000000000000000e+00,1.000000000000000000e+00
-6.979999999999986215e-02,-5.636959533923406596e-02,-6.211622530799189995e-02,-5.746629968757833995e-03,3.000000000000000000e+00,1.000000000000000000e+00
-5.784999999999995701e-02,-5.656240237281945360e-02,-6.205035138322684968e-02,-5.487949010407396078e-03,3.000000000000000000e+00,1.000000000000000000e+00
-4.589999999999994085e-02,-5.677085403461447355e-02,-6.201085969538371045e-02,-5.240005660769236906e-03,3.000000000000000000e+00,1.000000000000000000e+00
-3.394999999999992468e-02,-5.700214559885505294e-02,-6.200433076476920269e-02,-5.002185165914149745e-03,3.000000000000000000e+00,1.000000000000000000e+00
-2.199999999999990852e-02,-5.726563066826842463e-02,-6.203949092364555856e-02,-4.773860255377133932e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.004999999999989235e-02,-5.757344462833939580e-02,-6.212784581500138681e-02,-4.554401186661991008e-03,3.000000000000000000e+00,1.000000000000000000e+00
