phi_applied,target_current_density,simulated_current_density
-1,-0.007374144457341946,-0.002826427734881915
-2,-0.02721080290953057,-0.02304928182766168
-3,-0.06202917813359569,-0.0662642494189859
-4,-0.1079505401508511,-0.1066069601815694
-5,-0.1355706979747778,-0.1349491459769649
-6,-0.1532335800100119,-0.153072455179237
-7,-0.1652563670807953,-0.1642157777260387
-8,-0.1683450563024825,-0.1709378039412069
-9,-0.1757782868892751,-0.1749648404912846
-10,-0.1775006558376629,-0.1773975952328165
