epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.09600699e+00,8.11768949e-01,2.93977986e-02,5.95802313e-02,9.999901e-04,0.1
2,7.89661467e-01,6.53552294e-01,2.75176091e-02,5.36699500e-02,9.999606e-04,0.2
3,6.26809478e-01,5.53356409e-01,2.62207072e-02,4.85275681e-02,9.999113e-04,0.3
4,5.30016661e-01,4.89420325e-01,2.54174250e-02,4.43361587e-02,9.998423e-04,0.3
5,4.69454527e-01,4.43375587e-01,2.48639273e-02,4.17289620e-02,9.997535e-04,0.4
6,4.22966599e-01,4.05016422e-01,2.42615852e-02,3.99393634e-02,9.996451e-04,0.5
7,3.84126127e-01,3.72289240e-01,2.36026699e-02,3.83660858e-02,9.995170e-04,0.6
8,3.51835519e-01,3.40912908e-01,2.29656507e-02,3.66687406e-02,9.993691e-04,0.7
9,3.22238475e-01,3.15511912e-01,2.23758495e-02,3.53420796e-02,9.992016e-04,0.8
10,2.98704624e-01,2.91385323e-01,2.18320009e-02,3.40257979e-02,9.990144e-04,0.9
11,2.74923235e-01,2.70747304e-01,2.13358732e-02,3.28370313e-02,9.988074e-04,1.0
12,2.54144311e-01,2.52257019e-01,2.08241811e-02,3.16683149e-02,9.985809e-04,1.1
13,2.36250445e-01,2.34079406e-01,2.02479193e-02,3.04444953e-02,9.983346e-04,1.1
14,2.18684554e-01,2.18668312e-01,1.96446879e-02,2.95631572e-02,9.980687e-04,1.2
15,2.03722090e-01,2.02972725e-01,1.90605664e-02,2.87553698e-02,9.977832e-04,1.3
16,1.88521683e-01,1.90580547e-01,1.84914716e-02,2.81734339e-02,9.974780e-04,1.4
17,1.76475003e-01,1.77819803e-01,1.78764917e-02,2.74710230e-02,9.971532e-04,1.5
18,1.64263308e-01,1.67540401e-01,1.73178096e-02,2.69529031e-02,9.968088e-04,1.6
19,1.54483229e-01,1.57224908e-01,1.68426935e-02,2.63880217e-02,9.964449e-04,1.7
20,1.44534901e-01,1.49383172e-01,1.64230315e-02,2.60403711e-02,9.960613e-04,1.8
21,1.36999726e-01,1.41330943e-01,1.59778937e-02,2.54760870e-02,9.956582e-04,1.9
22,1.28960907e-01,1.34958506e-01,1.55669760e-02,2.50418067e-02,9.952355e-04,1.9
23,1.22724555e-01,1.28255770e-01,1.51891827e-02,2.46766209e-02,9.947933e-04,2.0
24,1.16280377e-01,1.22388370e-01,1.48342593e-02,2.43275318e-02,9.943315e-04,2.1
25,1.10644363e-01,1.16764128e-01,1.44941635e-02,2.38061604e-02,9.938503e-04,2.2
26,1.05452493e-01,1.11006886e-01,1.41628374e-02,2.33903783e-02,9.933496e-04,2.3
27,1.00056231e-01,1.06585763e-01,1.38593913e-02,2.30257694e-02,9.928295e-04,2.4
28,9.60723311e-02,1.01901680e-01,1.35600572e-02,2.25922365e-02,9.922899e-04,2.5
29,9.18878615e-02,9.74540412e-02,1.32858702e-02,2.22719591e-02,9.917309e-04,2.6
30,8.77954364e-02,9.39108506e-02,1.30443036e-02,2.20325546e-02,9.911525e-04,2.7
31,8.45635384e-02,8.99888352e-02,1.28046108e-02,2.15669348e-02,9.905547e-04,2.8
32,8.10536444e-02,8.63260627e-02,1.25836143e-02,2.12627340e-02,9.899376e-04,2.9
33,7.75709301e-02,8.31467062e-02,1.23269896e-02,2.10294593e-02,9.893012e-04,2.9
34,7.45407715e-02,8.00760686e-02,1.20491480e-02,2.07204788e-02,9.886454e-04,3.0
35,7.16992244e-02,7.69191384e-02,1.17796243e-02,2.04036508e-02,9.879704e-04,3.1
36,6.86712638e-02,7.39142820e-02,1.15303129e-02,2.00251390e-02,9.872762e-04,3.2
37,6.58968985e-02,7.13202506e-02,1.13029667e-02,1.96941291e-02,9.865627e-04,3.3
