evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,k0_1,alpha_0,alpha_1,grad_0,grad_1,grad_2,grad_3,effective_k0_0,effective_k0_1
1,0,5000000000.000046,6.21471764802218e-05,5,0,0.0013222902514992685,6.156513624691465e-07,0.6272921774733388,0.13404526677863982,-0.0005071547561521611,0.00915317884180044,6.212796806262271e-05,5.13092769781161e-08,0.0013222902514992685,6.156513624691465e-07
2,0,5000000000.000046,6.0244723581371084e-05,5,0,0.0013222949528888925,6.156513440752807e-07,0.6272300495052762,0.13404521546936285,-0.0006421789214624813,0.009113276449623127,6.145651863432844e-05,5.118712429381825e-08,0.0013222949528888925,6.156513440752807e-07
