eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-9.302299938694882364e-01,6.710999999999999188e-01,-2.336140785702769344e-03,-2.338973754852138529e-03,1.700000000000000000e+01,1.000000000000000000e+00,1.275109141636208455e-02,7.726751567258491202e-06,9.872596497935655080e-01,4.942224520350357864e-01
-1.860459987738976473e+00,6.471999999999999975e-01,-1.802084794223966779e-02,-1.817606631234550130e-02,2.200000000000000000e+01,1.000000000000000000e+00,9.872488869452429594e-02,4.233486922190448742e-04,9.012868920946864870e-01,1.042905832199800598e+00
-2.790689981608464709e+00,6.232999999999999652e-01,-5.475583958301112608e-02,-5.641336068640696172e-02,2.400000000000000000e+01,1.000000000000000000e+00,3.032072525758828796e-01,4.520788299539944474e-03,6.968010697083418803e-01,1.549794222676812216e+00
-3.720919975477952946e+00,5.993999999999999329e-01,-9.078210530332660178e-02,-9.664727053908575560e-02,2.300000000000000000e+01,1.000000000000000000e+00,5.112022571311413133e-01,1.599688252437063071e-02,4.887369000020811427e-01,1.795429979061915482e+00
-4.651149969347441626e+00,5.754999999999999005e-01,-1.149566759860358584e-01,-1.272337303858915858e-01,2.000000000000000000e+01,1.000000000000000000e+00,6.605596472611299230e-01,3.348492141063776073e-02,3.392883473061220068e-01,1.830360402576157952e+00
-5.581379963216929418e+00,5.515999999999999792e-01,-1.286660764343512675e-01,-1.479355523310710296e-01,1.600000000000000000e+01,1.000000000000000000e+00,7.544141696866143443e-01,5.255632703178559489e-02,2.453954966348989020e-01,1.718131996112098880e+00
-6.511609957086417211e+00,5.276999999999999469e-01,-1.359761668414614932e-01,-1.611452254481551827e-01,1.400000000000000000e+01,1.000000000000000000e+00,8.103805804064848628e-01,6.864708113004505674e-02,1.894391302001355026e-01,1.513574437546084450e+00
-7.441839950955905891e+00,5.038000000000000256e-01,-1.401222127159300890e-01,-1.692405450299875880e-01,1.300000000000000000e+01,1.000000000000000000e+00,8.437681623877092418e-01,7.941848568794360186e-02,1.560904348366701222e-01,1.270508088649790146e+00
-8.372069944825394572e+00,4.798999999999999932e-01,-1.429023307656613895e-01,-1.740779477937509090e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.645444884897391935e-01,8.502960499433680208e-02,1.353753330886771633e-01,1.031202162096338748e+00
-9.302299938694883252e+00,4.559999999999999609e-01,-1.451155657993757064e-01,-1.769557855602986729e-01,1.000000000000000000e+01,1.000000000000000000e+00,8.784300808362726087e-01,8.684226864747525421e-02,1.215373031759665462e-01,8.192660079507468884e-01
-1.023252993256437016e+01,4.320999999999999841e-01,-1.470716713094567807e-01,-1.787088635966194161e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.885466540389094225e-01,8.628852352412180737e-02,1.114348264498773583e-01,6.427061942702094743e-01
-1.116275992643385884e+01,4.082000000000000073e-01,-1.488902647319355343e-01,-1.798384999936031015e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.965877720945856222e-01,8.440943501456210640e-02,1.034088967999613473e-01,5.006099408154358610e-01
-1.209298992030334752e+01,3.842999999999999750e-01,-1.506113801649824058e-01,-1.806285929393366962e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.034369406712261519e-01,8.187012763643493340e-02,9.656742200490509020e-02,3.884563236841648282e-01
-1.302321991417283442e+01,3.603999999999999981e-01,-1.522510328456313233e-01,-1.812321245140487980e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.095550897038823246e-01,7.904417014905876226e-02,9.045263189199836962e-02,3.008523686986162016e-01
-1.395344990804232310e+01,3.365000000000000213e-01,-1.538162003090835506e-01,-1.817288851274087291e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.151788735006906039e-01,7.613015525226494995e-02,8.482998895308307974e-02,2.327958165422569503e-01
-1.488367990191181178e+01,3.125999999999999890e-01,-1.553106167869654219e-01,-1.821602354957846392e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.204312857978057538e-01,7.323070690156466278e-02,7.957765812157725771e-02,1.800722531431870055e-01
-1.581390989578130046e+01,2.887000000000000122e-01,-1.567368177049138500e-01,-1.825481056660094858e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.253790546878341017e-01,7.039872275020488124e-02,7.462949160452213293e-02,1.392841875119612549e-01
-1.674413988965078914e+01,2.647999999999999798e-01,-1.580979610934927226e-01,-1.829046717543984513e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.300640031265452468e-01,6.765879908022703892e-02,6.994898697544890687e-02,1.077490600501964657e-01
-1.767436988352027782e+01,2.409000000000000030e-01,-1.593937219596586741e-01,-1.832371151510003571e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.345048315210082723e-01,6.503140909633760292e-02,6.550717710340284161e-02,8.337665176283767798e-02
-1.860459987738976650e+01,2.169999999999999707e-01,-1.606270585153486974e-01,-1.835499537363962097e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.387219304602254510e-01,6.252080670018687891e-02,6.128911111229044806e-02,6.453940514735885536e-02
-1.953482987125925163e+01,1.931000000000000494e-01,-1.617997557701822131e-01,-1.838462220317753915e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.427284449222272933e-01,6.013039985881293847e-02,5.728167244640936656e-02,4.997851004461994345e-02
-2.046505986512874031e+01,1.692000000000000171e-01,-1.629135648863109520e-01,-1.841280899015781958e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.465350692692777734e-01,5.786133055731833286e-02,5.347417421919402336e-02,3.872073346083844403e-02
-2.139528985899822899e+01,1.452999999999999847e-01,-1.639716304128470414e-01,-1.843972132048183610e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.501548963234492939e-01,5.570953848373196710e-02,4.986018665514033860e-02,3.001350324340211484e-02
-2.232551985286771767e+01,1.214000000000000634e-01,-1.649726980839668344e-01,-1.846549363178230929e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.535881718556763476e-01,5.368211127694200863e-02,4.642563245635773772e-02,2.327806667508340241e-02
-2.325574984673720635e+01,9.750000000000003109e-02,-1.659199144253634128e-01,-1.849024263964188231e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.568466611707271419e-01,5.177365032566358383e-02,4.316592630019481375e-02,1.806528500707886217e-02
-2.418597984060669503e+01,7.359999999999999876e-02,-1.668148603618642700e-01,-1.851407365886703071e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.599375485426883126e-01,4.998271615077999608e-02,4.007388369064578820e-02,1.402922193121783345e-02
-2.511620983447618372e+01,4.969999999999996643e-02,-1.676610300382768426e-01,-1.853708490154974131e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.628730427148962656e-01,4.830245735946393087e-02,3.714638376767148698e-02,1.090228592569042476e-02
-2.604643982834566884e+01,2.580000000000004512e-02,-1.684557298458519425e-01,-1.855936885149193083e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.656483194724408969e-01,4.674274304585813999e-02,3.436930129359954539e-02,8.479375661536916325e-03
-2.697666982221515752e+01,1.900000000000123812e-03,-1.692024138561936675e-01,-1.858101144704841223e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.682751435026870634e-01,4.529649635562828930e-02,3.174072042665074256e-02,6.600533782399756536e-03
-2.790689981608464620e+01,-2.199999999999990852e-02,-1.699023478782915042e-01,-1.860209136213448189e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.707591130062299678e-01,4.396241065484574051e-02,2.925508410120358435e-02,5.142702134619338110e-03
-2.883712980995413488e+01,-4.589999999999994085e-02,-1.705594866245576657e-01,-1.862268047401778592e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.731129746302543682e-01,4.273166011410425152e-02,2.691174441137399870e-02,4.010469405655658383e-03
-2.976735980382362357e+01,-6.979999999999997318e-02,-1.711691217043074253e-01,-1.864283583930776422e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.753254427091025969e-01,4.161864276790975398e-02,2.469657020057701782e-02,3.131043493854825978e-03
-3.069758979769311225e+01,-9.370000000000000551e-02,-1.717352793299352920e-01,-1.866261436425588616e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.774090505764380099e-01,4.061392944960229290e-02,2.261038864239744289e-02,2.447174374118760154e-03
-3.162781979156260093e+01,-1.175999999999999268e-01,-1.722632104253603302e-01,-1.868206486719015680e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.793794512991340628e-01,3.970453007289541369e-02,2.065517459778249895e-02,1.914652160586251739e-03
-3.255804978543208961e+01,-1.414999999999999591e-01,-1.727449877265010980e-01,-1.870121230846148730e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.812157045235431196e-01,3.891274654830751550e-02,1.881492959265938791e-02,1.500057221556566232e-03
-3.348827977930157829e+01,-1.653999999999999915e-01,-1.731860712969897353e-01,-1.872009337085423220e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.829337027428299844e-01,3.822468738407267669e-02,1.709297132353225154e-02,1.176733844839248592e-03
-3.441850977317106697e+01,-1.893000000000000238e-01,-1.735874585260201997e-01,-1.873873330302804063e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.845368549174220441e-01,3.763832090352608323e-02,1.548616944104201296e-02,9.243084420467935795e-04
