applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,-2.199444182990645258e-02,-9.618321401951836214e-02,-7.418877218961190956e-02,6.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,-2.395840173570358902e-02,-9.415669281301068672e-02,-7.019829107730710116e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,-2.585088025890627111e-02,-9.221992531336042909e-02,-6.636904505445415103e-02,6.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,-2.766134457880812039e-02,-9.037932591346319045e-02,-6.271798133465507352e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,-2.939717263242273143e-02,-8.862338555405731289e-02,-5.922621292163458145e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,-3.105656721001524151e-02,-8.695139035891095991e-02,-5.589482314889571840e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,-3.264060018875451774e-02,-8.536026151282347096e-02,-5.271966132406895322e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,-3.415067771164007754e-02,-8.384709606673002025e-02,-4.969641835508994271e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,-3.558846856805619047e-02,-8.240911002376132000e-02,-4.682064145570512953e-02,5.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,-3.695584684480035520e-02,-8.104359969267796449e-02,-4.408775284787760929e-02,5.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,-3.825484542704599839e-02,-7.974791652141953457e-02,-4.149307109437353619e-02,5.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,-3.948761783353120502e-02,-7.851945180301607430e-02,-3.903183396948486927e-02,5.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,-4.065640654115057484e-02,-7.735562853473727796e-02,-3.669922199358670312e-02,5.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,-4.176351644989349104e-02,-7.625389838389165509e-02,-3.449038193399816404e-02,5.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,-4.281129250445657453e-02,-7.521174222552798327e-02,-3.240044972107140875e-02,5.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,-4.380210075792178442e-02,-7.422667310953989794e-02,-3.042457235161811352e-02,5.000000000000000000e+00,1.000000000000000000e+00
-3.087999999999998524e-01,-4.473831236166230657e-02,-7.329624081800438506e-02,-2.855792845634207849e-02,5.000000000000000000e+00,1.000000000000000000e+00
