phi_applied,target_current_density,simulated_current_density
-1,-0.007374144457341952,-0.003638937889213345
-2,-0.02721080290953056,-0.02512570044001577
-3,-0.06202917813359604,-0.06706539150185702
-4,-0.1079505401508506,-0.1063336296468801
-5,-0.1355706979747765,-0.134662142580613
-6,-0.1532335800100144,-0.1531467604763855
-7,-0.1652563670807959,-0.1645368869245783
-8,-0.168345056302483,-0.1712999480612388
-9,-0.1757782868892749,-0.1752506445121203
-10,-0.177500655837663,-0.1775820256174084
