eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-9.302299938694882364e-01,6.710999999999999188e-01,-2.461304515525899409e-03,-2.464447183476262647e-03,1.800000000000000000e+01,1.000000000000000000e+00,1.343468906770836288e-02,8.571436267228287403e-06,9.865826272446607259e-01,5.071187442251825495e-01
-1.860459987738976473e+00,6.471999999999999975e-01,-2.406984542559950646e-02,-2.436717502069959615e-02,2.300000000000000000e+01,1.000000000000000000e+00,1.321090361079476361e-01,8.109484409469014171e-04,8.697053135913281885e-01,1.206645886605828055e+00
-2.790689981608464709e+00,6.232999999999999652e-01,-7.516250914450504916e-02,-7.969951832147745274e-02,2.500000000000000000e+01,1.000000000000000000e+00,4.223767892770256549e-01,1.237441741172444140e-02,5.925464303460840076e-01,1.905471467113572182e+00
-3.720919975477952946e+00,5.993999999999999329e-01,-1.086262768267806239e-01,-1.251965582492095552e-01,2.000000000000000000e+01,1.000000000000000000e+00,6.377376039503451777e-01,4.519443777887825753e-02,3.809065469258446912e-01,2.306953424335063563e+00
-4.651149969347441626e+00,5.754999999999999005e-01,-1.242792090407442290e-01,-1.488995919052184536e-01,1.700000000000000000e+01,1.000000000000000000e+00,7.450786143649651416e-01,6.715060131414085642e-02,2.566276257134308403e-01,2.424701096476616247e+00
-5.581379963216929418e+00,5.515999999999999792e-01,-1.327828690925434707e-01,-1.611769371624290903e-01,1.400000000000000000e+01,1.000000000000000000e+00,8.017575462115502649e-01,7.744309888042781587e-02,1.897815073803078012e-01,2.198567597877091551e+00
-6.511609957086417211e+00,5.276999999999999469e-01,-1.374232888524015705e-01,-1.684642296769406911e-01,1.200000000000000000e+01,1.000000000000000000e+00,8.342896581585871330e-01,8.466228381574680828e-02,1.568963300108222603e-01,1.802717656674767799e+00
-7.441839950955905891e+00,5.038000000000000256e-01,-1.405155646715481044e-01,-1.730812927285481639e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.553164124440618687e-01,8.882104853112496312e-02,1.386713822742188240e-01,1.414036005010250729e+00
-8.372069944825394572e+00,4.798999999999999932e-01,-1.429646131590615044e-01,-1.760530480450573088e-01,1.000000000000000000e+01,1.000000000000000000e+00,8.701013261088831330e-01,9.024669971093329801e-02,1.265314973785013619e-01,1.093784523863185587e+00
-9.302299938694883252e+00,4.559999999999999609e-01,-1.450968404370869824e-01,-1.779770586645472163e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.811644690092477195e-01,8.967880140077102991e-02,1.171621382881276041e-01,8.441510746962996858e-01
