# source=data/EChem Reactor Modeling-Seitz-Mangan/Brianna/0,1M K2SO4 data 8-15-19.xlsx sheet='cycle 3' (descending sweep 0:1053 of 2105 rows)
# A_d=0.19634954084936207 cm2, A_r=0.10995574287564275 cm2, N=0.224, Rs=125.0 ohm, ref_cal=-0.549 V
# ring baseline 0.004425 mA/cm2_ring subtracted from j_ring (spread 0.000184, region V_phys [0.60,1.00])
# disk LSV background bg(V) = 0.13663*V + -0.39064 (anchored [0.65,1.00], MAD 0.00103) subtracted: j_disk = j_disk_raw - bg; sig_bg = extrapolation uncertainty
# v_phys = V_cal - I*Rs (physical); v_sheet = V_cal + I*Rs (workbook 'iR New', nonstandard sign)
# j units mA/cm2 (disk: disk area, cathodic-neg; ring: ring area, anodic-pos); pc_equiv = -j_ring*A_r/(N*A_d) [mA/cm2_disk] PLOTS ONLY
v_phys,v_sheet,v_cal,j_disk,j_disk_raw,sig_bg,j_ring_raw,j_ring,pc_equiv,sel_canon,ne_canon
1.069726,1.0637532,1.0667396,0.12280323,-0.12167766,0.0010336057,0.0046022867,0.0001775683,-0.00044392074,0.72037487,3.9855925
1.0689272,1.0625639,1.0657456,0.11495797,-0.12963205,0.0010336057,0.0045392754,0.00011455696,-0.00028639241,0.49701763,3.9900596
1.0681007,1.0613698,1.0647353,0.10758194,-0.13712101,0.0010336057,0.0044579806,3.3262128e-05,-8.3155319e-05,0.15447035,3.9969106
1.0672594,1.0601906,1.063725,0.10081416,-0.14400374,0.0010336057,0.0045551296,0.00013041117,-0.00032602793,0.64470503,3.9871059
1.0664038,1.059015,1.0627094,0.094411194,-0.1505236,0.0010336057,0.0042230981,-0.00020162038,0.00050405096,-1.0735093,4.0214702
1.0655179,1.0578527,1.0616853,0.088900896,-0.15615493,0.0010336057,0.0044399279,1.5209431e-05,-3.8023578e-05,0.085504924,3.9982899
1.064712,1.0567928,1.0607524,0.083836934,-0.16132901,0.0010336057,0.004220375,-0.00020434348,0.0005108587,-1.2261677,4.0245234
1.0637926,1.0556365,1.0597145,0.079137764,-0.1661538,0.0010336057,0.0044333314,8.6129075e-06,-2.1532269e-05,0.054402375,3.998912
1.0628922,1.0545057,1.0586989,0.074565214,-0.17084937,0.0010336057,0.0046510172,0.00022629872,-0.0005657468,1.5060284,3.9698794
1.0619931,1.0533843,1.0576887,0.07016103,-0.1753764,0.0010336057,0.0047080693,0.00028335089,-0.00070837723,1.9991058,3.9600179
1.0611327,1.0523258,1.0567292,0.066241789,-0.17941319,0.0010336057,0.0042007868,-0.00022393162,0.00055982906,-1.7046661,4.0340933
1.0602286,1.0512666,1.0557476,0.063207703,-0.1825708,0.0010336057,0.0043177826,-0.00010693584,0.00026733959,-0.84950126,4.01699
1.0593204,1.0501691,1.0547448,0.05947358,-0.18642901,0.0010336057,0.0044057203,-1.8998158e-05,4.7495394e-05,-0.15984696,4.0031969
1.0583868,1.0491223,1.0537545,0.057294239,-0.1887359,0.0010336057,0.0045516585,0.00012694007,-0.00031735017,1.1016887,3.9779662
1.0574293,1.0479829,1.0527061,0.053722349,-0.19243863,0.0010336057,0.0046405906,0.00021587218,-0.00053968044,1.9891642,3.9602167
1.0565133,1.0469484,1.0517308,0.051431524,-0.1948546,0.0010336057,0.0043055737,-0.00011914478,0.00029786195,-1.1650327,4.0233007
1.0556046,1.0458746,1.0507396,0.048193404,-0.19821687,0.0010336057,0.0043881536,-3.6564889e-05,9.1412223e-05,-0.38007666,4.0076015
1.0546306,1.0448238,1.0497272,0.046759786,-0.19978356,0.0010336057,0.0043450933,-7.9625192e-05,0.00019906298,-0.85506825,4.0171014
1.0537217,1.0437587,1.0487402,0.043702406,-0.20296512,0.0010336057,0.0050480156,0.00062329711,-0.0015582428,6.8856406,3.8622872
1.0527165,1.0427095,1.047713,0.042944424,-0.20386045,0.0010336057,0.0047784167,0.00035369828,-0.00088424571,4.0350105,3.9192998
1.0518169,1.0416521,1.0467345,0.03985094,-0.20707684,0.0010336057,0.0047515918,0.00032687334,-0.00081718335,4.0187905,3.9196242
1.0508742,1.0406675,1.0457709,0.039126039,-0.20793054,0.0010336057,0.0044500072,2.5288703e-05,-6.3221759e-05,0.32264838,3.993547
1.0498844,1.039499,1.0446917,0.035622442,-0.21156938,0.0010336057,0.0042935047,-0.0001312137,0.00032803426,-1.8588455,4.0371769
1.0489246,1.038542,1.0437333,0.035811655,-0.2115113,0.0010336057,0.0043449771,-7.9741389e-05,0.00019935347,-1.1195765,4.0223915
1.0479959,1.0374906,1.0427432,0.033437632,-0.21401221,0.0010336057,0.0044343266,9.6081298e-06,-2.4020324e-05,0.14356927,3.9971286
1.0470121,1.0364557,1.0417339,0.032530795,-0.21505346,0.0010336057,0.0044867261,6.200764e-05,-0.0001550191,0.94854057,3.9810292
1.0460247,1.0353822,1.0407034,0.030912669,-0.2168065,0.0010336057,0.0045198808,9.5162305e-05,-0.00023790576,1.5274567,3.9694509
1.045079,1.0343921,1.0397356,0.030136985,-0.21771139,0.0010336057,0.0045003119,7.5593483e-05,-0.00018898371,1.246349,3.975073
1.0440552,1.0332469,1.0386511,0.027803537,-0.22018471,0.0010336057,0.0045395073,0.00011478883,-0.00028697207,2.043196,3.9591361
1.0431949,1.032356,1.0377754,0.027297869,-0.22080793,0.0010336057,0.0044842301,5.9511644e-05,-0.00014877911,1.0841332,3.9783173
1.0422145,1.0312756,1.036745,0.025394033,-0.22284572,0.0010336057,0.0044041465,-2.0571985e-05,5.1429963e-05,-0.40587751,4.0081176
1.0412483,1.0302954,1.0357719,0.025240784,-0.22313097,0.0010336057,0.0044571934,3.2474949e-05,-8.1187373e-05,0.64124055,3.9871752
1.0402143,1.0291858,1.0347,0.023840709,-0.22467232,0.0010336057,0.0046032004,0.00017848199,-0.00044620499,3.6744478,3.926511
1.0392712,1.0282249,1.0337481,0.023607448,-0.22503443,0.0010336057,0.0044008715,-2.3846955e-05,5.9617386e-05,-0.50635141,4.010127
1.0383031,1.0271427,1.0327229,0.021417616,-0.22735654,0.0010336057,0.0044288187,4.1002628e-06,-1.0250657e-05,0.095675944,3.9980865
1.0372727,1.0261166,1.0316947,0.021645709,-0.22726923,0.0010336057,0.0043275226,-9.7195894e-05,0.00024298973,-2.2706436,4.0454129
1.0363559,1.0251102,1.0307331,0.01994425,-0.22909595,0.0010336057,0.0048003921,0.00037567364,-0.0009391841,8.9945368,3.8201093
1.0353335,1.0241016,1.0297175,0.02036535,-0.22881454,0.0010336057,0.0045553996,0.00013068115,-0.00032670288,3.1577619,3.9368448
1.0344007,1.0230901,1.0287454,0.018890986,-0.23041636,0.0010336057,0.0044006629,-2.4055528e-05,6.0138819e-05,-0.63872664,4.0127745
1.0334067,1.0220932,1.0277499,0.01896564,-0.2304775,0.0010336057,0.0042439167,-0.00018080171,0.00045200427,-4.8829336,4.0976587
1.0324912,1.0210897,1.0267905,0.017297964,-0.23227026,0.0010336057,0.0044386664,1.3947934e-05,-3.4869835e-05,0.40235585,3.9919529
1.0314176,1.0200028,1.0257102,0.017173793,-0.23254111,0.0010336057,0.0043554385,-6.9279909e-05,0.00017319977,-2.0375733,4.0407515
1.0305002,1.0190226,1.0247614,0.01602032,-0.23381993,0.0010336057,0.0046247047,0.00019998621,-0.00049996552,6.0527467,3.8789451
1.0294993,1.0180051,1.0237522,0.015819106,-0.2341579,0.0010336057,0.0045264572,0.00010173871,-0.00025434678,3.1648057,3.9367039
1.0285122,1.0169801,1.0227462,0.015181289,-0.23493058,0.0010336057,0.0044398588,1.5140348e-05,-3.785087e-05,0.49741143,3.9900518
1.0275285,1.0159794,1.0217539,0.01496958,-0.2352767,0.0010336057,0.0042566807,-0.00016803772,0.0004200943,-5.774696,4.1154939
1.0265216,1.0148893,1.0207055,0.013412233,-0.23697161,0.0010336057,0.0045212873,9.6568851e-05,-0.00024142213,3.5363736,3.9292725
1.0255817,1.0139507,1.0197662,0.013567426,-0.23694484,0.0010336057,0.0046449532,0.00022023474,-0.00055058686,7.7997784,3.8440044
1.0246,1.0129138,1.0187569,0.012577624,-0.23806877,0.0010336057,0.004487166,6.244755e-05,-0.00015611887,2.4520501,3.950959
1.0236016,1.0119192,1.0177604,0.012790876,-0.23799193,0.0010336057,0.0044650064,4.0287973e-05,-0.00010071993,1.5625674,3.9687487
1.022617,1.0109088,1.0167629,0.012399747,-0.23851759,0.0010336057,0.004396821,-2.7897456e-05,6.9743641e-05,-1.1312834,4.0226257
1.0216142,1.0098994,1.0157568,0.01240395,-0.2386504,0.0010336057,0.0048005657,0.00037584727,-0.00093961818,14.083462,3.7183308
1.0206453,1.0088371,1.0147412,0.010631497,-0.24055522,0.0010336057,0.0044921649,6.7446424e-05,-0.00016861606,3.1224869,3.9375503
1.0196504,1.0078898,1.0137701,0.011738932,-0.23958372,0.0010336057,0.0046024244,0.00017770593,-0.00044426483,7.293075,3.8541385
1.0186365,1.0067877,1.0127121,0.010077792,-0.24138338,0.0010336057,0.0042708065,-0.00015391192,0.00038477979,-7.9393236,4.1587865
1.0177095,1.005866,1.0117877,0.010314176,-0.24127366,0.0010336057,0.0048508192,0.0004261007,-0.0010652518,18.722414,3.6255517
1.0166912,1.004817,1.0107541,0.009826933,-0.24190003,0.0010336057,0.0043005976,-0.00012412089,0.00031030223,-6.5212623,4.1304252
1.0156747,1.0037716,1.0097231,0.0093784436,-0.24248741,0.0010336057,0.0044303658,5.6473569e-06,-1.4118392e-05,0.30062921,3.9939874
1.014746,1.0028144,1.0087802,0.0089245166,-0.24306822,0.0010336057,0.0047337826,0.00030906415,-0.00077266039,15.93578,3.6812844
1.0137124,1.0017531,1.0077327,0.0085010315,-0.24363292,0.0010336057,0.0041507946,-0.00027392381,0.00068480952,-17.522776,4.3504555
1.0127172,1.0007214,1.0067193,0.0078940687,-0.24437586,0.0010336057,0.0045566341,0.00013191565,-0.00032978913,8.0203023,3.839594
1.0117288,0.99971897,1.0057239,0.0077433659,-0.24466161,0.0010336057,0.004632703,0.00020798451,-0.00051996128,12.584792,3.7483042
1.0107315,0.99873805,1.0047348,0.0082132992,-0.24432793,0.0010336057,0.0043574753,-6.7243145e-05,0.00016810786,-4.1790892,4.0835818
1.0097984,0.99774596,1.0037722,0.0071388429,-0.24552988,0.0010336057,0.0044175931,-7.1253679e-06,1.781342e-05,-0.50030462,4.0100061
1.0087574,0.99673448,1.002746,0.0078812877,-0.24492965,0.0010336057,0.0044514418,2.6723306e-05,-6.6808264e-05,1.6811137,3.9663777
1.0078043,0.99570308,1.0017537,0.0064169673,-0.2465242,0.0010336057,0.0045220448,9.7326384e-05,-0.00024331596,7.3064748,3.8538705
1.0067991,0.99471114,1.0007551,0.0068252803,-0.24625323,0.0010336057,0.0044776532,5.2934707e-05,-0.00013233677,3.8040831,3.9239183
1.0057826,0.99363271,0.99970767,0.0057010624,-0.24751632,0.0010336057,0.0044228585,-1.8599539e-06,4.6498848e-06,-0.16325661,4.0032651
1.0047862,0.99268703,0.9987366,0.0068721165,-0.24648142,0.0010336057,0.0045932027,0.00016848425,-0.00042121062,11.550575,3.7689885
1.0038223,0.99163674,0.99772952,0.0052433468,-0.24824188,0.0010336057,0.0043955132,-2.9205274e-05,7.3013184e-05,-2.8243123,4.0564862
1.0028261,0.9906929,0.99675948,0.006446468,-0.24717487,0.0010336057,0.0044925238,6.7805339e-05,-0.00016951335,5.1243599,3.8975128
1.0018434,0.98961464,0.99572903,0.0046328112,-0.24912278,0.0010336057,0.0047823754,0.00035765694,-0.00089414235,32.355703,3.3528859
1.0007923,0.98862417,0.99470822,0.0060131131,-0.2478861,0.0010336057,0.0041347901,-0.00028992836,0.0007248209,-27.412286,4.5482457
0.99989547,0.98762756,0.99376151,0.0041020653,-0.24991968,0.0010336057,0.0044064328,-1.8285621e-05,4.5714052e-05,-2.2539494,4.045079
0.99882415,0.98662314,0.99272365,0.0056111358,-0.24855698,0.0010336057,0.0046535984,0.00022887994,-0.00057219986,18.507805,3.6298439
0.99792312,0.98566475,0.99179394,0.0045658065,-0.24972541,0.0010336057,0.0045119883,8.7269875e-05,-0.00021817469,9.1210513,3.817579
0.9968282,0.98459483,0.99071152,0.0052246514,-0.24921617,0.0010336057,0.0042504897,-0.00017422874,0.00043557186,-18.190212,4.3638042
0.99589734,0.9835793,0.98973832,0.0036268309,-0.25094117,0.0010336057,0.0042851007,-0.00013961777,0.00034904443,-21.297569,4.4259514
0.99489802,0.98261959,0.98875881,0.0045704106,-0.25013413,0.0010336057,0.0042730325,-0.0001516859,0.00037921475,-18.095778,4.3619156
0.99390045,0.98153297,0.98771671,0.0028924762,-0.25194836,0.0010336057,0.0044376246,1.2906127e-05,-3.2265317e-05,2.2063705,3.9558726
0.99292339,0.98061669,0.98677004,0.0042643416,-0.25070999,0.0010336057,0.0041873053,-0.00023741318,0.00059353295,-32.337995,4.6467599
0.99191305,0.97954486,0.98572895,0.0031497263,-0.25196264,0.0010336057,0.0043706255,-5.4092977e-05,0.00013523244,-8.9721491,4.179443
0.99090713,0.97854938,0.98472825,0.0034997345,-0.25175007,0.0010336057,0.0041912978,-0.00023342065,0.00058355161,-40.021607,4.8004321
0.9899432,0.97757741,0.9837603,0.0034676622,-0.25191384,0.0010336057,0.0044451496,2.0431172e-05,-5.1077929e-05,2.9031942,3.9419361
0.98897191,0.97657053,0.98277122,0.0028754572,-0.25263876,0.0010336057,0.0043598143,-6.4904108e-05,0.00016226027,-11.960818,4.2392164
0.9879871,0.97557748,0.98178229,0.0028420065,-0.25280676,0.0010336057,0.0044088026,-1.591588e-05,3.97897e-05,-2.8398731,4.0567975
0.98697973,0.97453643,0.98075808,0.0022936077,-0.25349279,0.0010336057,0.004104506,-0.0003202125,0.00080053124,-107.23245,6.144649
0.98595243,0.97350075,0.97972659,0.0022632113,-0.25366355,0.0010336057,0.0045619109,0.00013719245,-0.00034298112,26.320476,3.4735905
0.98493428,0.97252381,0.97872904,0.0032417305,-0.25282414,0.0010336057,0.0043854919,-3.9226579e-05,9.8066448e-05,-6.2389904,4.1247798
0.98391052,0.97145056,0.97768054,0.0023736602,-0.25383208,0.0010336057,0.0046542114,0.00022949296,-0.0005737324,38.931522,3.2213696
0.98301791,0.97057923,0.97679857,0.0029288772,-0.25339882,0.0010336057,0.0046947032,0.00026998474,-0.00067496185,37.457936,3.2508413
0.9819758,0.96944798,0.97571189,0.0012555114,-0.25521457,0.0010336057,0.0043899934,-3.4725051e-05,8.6812629e-05,-14.856288,4.2971258
0.98096434,0.96848759,0.97472597,0.0024340948,-0.25417418,0.0010336057,0.0044019707,-2.274771e-05,5.6869276e-05,-4.7845082,4.0956902
0.98004481,0.96750531,0.97377506,0.0012813448,-0.25545257,0.0010336057,0.0047456093,0.00032089089,-0.00080222722,77.004991,2.4599002
0.97902862,0.96653911,0.97278387,0.0024385477,-0.2544342,0.0010336057,0.0046198185,0.00019510009,-0.00048775022,33.33565,3.333287
0.97801249,0.96545192,0.9717322,0.0011296079,-0.25588198,0.0010336057,0.0045228892,9.8170735e-05,-0.00024542684,35.697547,3.2860491
0.97699052,0.96448518,0.97073785,0.0023946837,-0.25475653,0.0010336057,0.0041941329,-0.00023058559,0.00057646396,-63.409712,5.2681942
0.97607147,0.96347477,0.96977312,0.00065889251,-0.25661789,0.0010336057,0.0043185327,-0.00010618572,0.00026546429,-134.94929,6.6989857
0.97499086,0.96243518,0.96871302,0.0016421703,-0.25578226,0.0010336057,0.0045938739,0.00016915549,-0.00042288873,40.956576,3.1808685
0.97406003,0.96146415,0.96776209,0.00095048522,-0.25660112,0.0010336057,0.0045865845,0.00016186602,-0.00040466505,59.722535,2.8055493
0.97302155,0.96045455,0.96673805,0.0016808493,-0.25601264,0.0010336057,0.0043578803,-6.6838174e-05,0.00016709543,-22.076963,4.4415393
0.97208124,0.95948668,0.96578396,0.0012475767,-0.25657439,0.0010336057,0.0042933073,-0.00013141116,0.0003285279,-71.493025,5.4298605
0.97103619,0.95842202,0.96472911,0.00099087011,-0.25697388,0.0010336057,0.0046967164,0.00027199795,-0.00067999487,81.394353,2.3721129
0.97005731,0.95743341,0.96374536,0.00092638591,-0.2571721,0.0010336057,0.0048409066,0.00041618818,-0.0010404705,105.80035,1.883993
0.96901386,0.9563544,0.96268413,0.00034449575,-0.25789656,0.0010336057,0.0042602683,-0.00016445016,0.00041112539,1234.0616,-20.681231
0.96808784,0.95542523,0.96175653,0.00040692731,-0.25796065,0.0010336057,0.0048450035,0.00042028501,-0.0010507125,144.16627,1.1166745
0.96708889,0.95438242,0.96073565,-0.0003498808,-0.25885394,0.0010336057,0.0045251427,0.00010042428,-0.0002510607,83.555786,2.3288843
0.96597528,0.95332481,0.95965004,0.00094306346,-0.25771315,0.0010336057,0.0042521448,-0.00017257366,0.00043143414,-168.65106,7.3730212
0.96510328,0.95237773,0.95874051,-0.00046734177,-0.25924269,0.0010336057,0.0046749025,0.00025018405,-0.00062546013,114.46908,1.7106184
0.9640794,0.95140003,0.95773972,0.00061314222,-0.2583021,0.0010336057,0.0045837131,0.0001589947,-0.00039748674,78.66126,2.4267748
0.96313301,0.9503747,0.95675385,-0.00086572171,-0.25991027,0.0010336057,0.0045743972,0.00014967878,-0.00037419695,60.358306,2.7928339
0.96212542,0.94940837,0.95576689,0.00011258934,-0.25906963,0.0010336057,0.0046962881,0.00027156969,-0.00067892421,171.55088,0.5689825
0.96111911,0.94836005,0.95473958,-0.00060572338,-0.25992543,0.0010336057,0.004515101,9.0382591e-05,-0.00022595648,54.337369,2.9132526
0.96005717,0.94736968,0.95371342,0.00099742372,-0.25846737,0.0010336057,0.0044072708,-1.7447623e-05,4.3619056e-05,-9.146329,4.1829266
0.95919582,0.94642042,0.95280812,-0.0006758809,-0.26025836,0.0010336057,0.0044843534,5.9634988e-05,-0.00014908747,36.143803,3.2771239
0.95811679,0.9453771,0.95174695,0.00019897905,-0.25953093,0.0010336057,0.0044559203,3.1201806e-05,-7.8004515e-05,56.324292,2.8735142
0.95713939,0.94433379,0.95073659,-0.0010101048,-0.26087355,0.0010336057,0.0042065152,-0.00021820327,0.00054550818,-234.8309,8.696618
0.95611734,0.94336498,0.94974116,0.00021434172,-0.25978875,0.0010336057,0.0046721482,0.00024742972,-0.00061857431,148.53221,1.0293557
0.95512247,0.9423287,0.94872559,-0.00049362047,-0.26063264,0.0010336057,0.0043250271,-9.969136e-05,0.0002492284,-203.95785,8.079157
0.95412291,0.9413479,0.9477354,2.5382962e-05,-0.2602502,0.0010336057,0.0042181527,-0.00020656579,0.00051641448,210.33863,-0.20677257
0.95311671,0.94033135,0.94672403,-4.8119078e-05,-0.26046118,0.0010336057,0.0042504664,-0.00017425204,0.00043563009,224.83495,-0.49669895
0.9521296,0.93929787,0.94571373,-0.00085778993,-0.26140572,0.0010336057,0.0043230827,-0.00010163575,0.00025408937,-84.177287,5.6835457
0.95113681,0.93831685,0.94472683,-0.0004825402,-0.26116611,0.0010336057,0.004712686,0.00028796756,-0.0007199189,119.7411,1.6051779
0.95016723,0.93730183,0.94373453,-0.0012756722,-0.26209172,0.0010336057,0.0043253156,-9.9402852e-05,0.00024850713,-48.386992,4.9677398
0.94913103,0.93634503,0.94273803,0.00048332897,-0.26047429,0.0010336057,0.0041914714,-0.00023324701,0.00058311753,1168.7062,-19.374123
0.94823042,0.93532685,0.94177864,-0.0017887985,-0.26286947,0.0010336057,0.0045354491,0.00011073065,-0.00027682663,26.803182,3.4639364
0.94718356,0.93435735,0.94077045,-6.9681418e-05,-0.26129338,0.0010336057,0.004459601,3.488254e-05,-8.720635e-05,111.17036,1.7765928
0.94622152,0.93330302,0.93976227,-0.0018182296,-0.26317337,0.0010336057,0.0046622383,0.00023751985,-0.00059379962,49.23652,3.0152696
0.94513283,0.93232027,0.93872655,0.00048866662,-0.26101522,0.0010336057,0.0043950386,-2.9679857e-05,7.4199642e-05,-35.804851,4.716097
0.94425698,0.93133455,0.93779576,-0.001629958,-0.26325351,0.0010336057,0.0046374901,0.00021277164,-0.00053192909,49.209701,3.015806
0.94318664,0.93032921,0.93675793,-0.0001595925,-0.26192939,0.0010336057,0.0043526956,-7.2022858e-05,0.00018005715,1759.6899,-31.193799
0.94223275,0.92928587,0.93575931,-0.0018514249,-0.26375155,0.0010336057,0.0042773374,-0.00014738103,0.00036845259,-49.691094,4.9938219
0.94121709,0.92831694,0.93476701,-0.00076083186,-0.26279972,0.0010336057,0.0042539349,-0.00017078358,0.00042695895,-255.76136,9.1152272
0.94022175,0.92724929,0.93373552,-0.0020979038,-0.26427279,0.0010336057,0.0047804072,0.00035568873,-0.00088922182,59.536955,2.8092609
0.93917866,0.92628032,0.93272949,-0.00044551687,-0.26276292,0.0010336057,0.0044824445,5.7726067e-05,-0.00014431517,48.934327,3.0213135
0.938264,0.92528888,0.93177644,-0.0018844901,-0.26432686,0.0010336057,0.0042576069,-0.00016711158,0.00041777895,-56.968128,5.1393626
0.93718069,0.92427947,0.93073008,-0.00023116271,-0.26282154,0.0010336057,0.0042746871,-0.00015003134,0.00037507836,521.24752,-6.4249503
0.93617913,0.92316298,0.92967105,-0.0024357669,-0.26516299,0.0010336057,0.004454745,3.0026597e-05,-7.5066491e-05,5.9794083,3.8804118
0.93518464,0.92224917,0.9287169,-0.00065622461,-0.26351932,0.0010336057,0.0043821939,-4.2524577e-05,0.00010631144,-38.66481,4.7732962
0.93425346,0.92125309,0.92775327,-0.0018510767,-0.2648414,0.0010336057,0.0045406645,0.00011594604,-0.0002898651,27.078279,3.4584344
0.93324799,0.92033131,0.92678965,-8.7140043e-06,-0.26313641,0.0010336057,0.0045057841,8.1065617e-05,-0.00020266404,191.75505,0.16489895
0.93220123,0.9191836,0.92569241,-0.0019223622,-0.26519308,0.0010336057,0.0045628617,0.0001381432,-0.000345358,30.458608,3.3908278
0.93120262,0.9182559,0.92472926,-0.00034130073,-0.26374846,0.0010336057,0.0046138583,0.00018913987,-0.00047284968,116.15782,1.6768436
0.93020935,0.91714918,0.92367927,-0.0025167947,-0.26605966,0.0010336057,0.004429559,4.8405917e-06,-1.2101479e-05,0.95705621,3.9808589
0.92919715,0.91622125,0.9227092,-0.00066176899,-0.26434293,0.0010336057,0.0041975235,-0.00022719495,0.00056798737,-1211.2978,28.225956
0.92828227,0.91521943,0.92175085,-0.0023077614,-0.26611392,0.0010336057,0.0046584697,0.00023375124,-0.0005843781,40.411474,3.1917705
0.92726142,0.91427708,0.92076925,-0.00056899495,-0.26451463,0.0010336057,0.0046957445,0.00027102602,-0.00067756505,108.70958,1.8258085
0.92626054,0.91320222,0.91973138,-0.0019395371,-0.26602192,0.0010336057,0.0043612593,-6.3459183e-05,0.00015864796,-17.816713,4.3563343
0.92523373,0.91222751,0.91873062,-0.00073777649,-0.26496045,0.0010336057,0.0046214098,0.00019669139,-0.00049172846,79.988041,2.4002392
0.9242938,0.91119768,0.91774574,-0.00244089,-0.26679199,0.0010336057,0.0046098314,0.00018511293,-0.00046278232,31.875658,3.3624868
0.92321213,0.91016554,0.91668883,-0.0012839603,-0.26578285,0.0010336057,0.0042099638,-0.00021475467,0.00053688667,-143.73059,6.8746119
0.922249,0.90916321,0.9157061,-0.0019509318,-0.26658141,0.0010336057,0.0043357194,-8.8999074e-05,0.00022249768,-25.745579,4.5149116
0.92126062,0.90820734,0.91473398,-0.0011536665,-0.26591919,0.0010336057,0.004645301,0.00022058254,-0.00055145636,64.682301,2.706354
0.92027055,0.90720644,0.91373849,-0.0012390284,-0.26613982,0.0010336057,0.0041431296,-0.00028158887,0.00070397218,-263.13953,9.2627906
0.9192617,0.90621174,0.91273672,-0.00081291851,-0.26585155,0.0010336057,0.0045787254,0.00015400694,-0.00038501735,64.280127,2.7143975
0.91828283,0.90518491,0.91173387,-0.0016561786,-0.26682855,0.0010336057,0.004481831,5.7112523e-05,-0.00014278131,15.873763,3.6825247
