applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,1.421879799894587848e-01,-2.596984949826740552e-01,-4.018864749721328122e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,1.340153929425835500e-01,-2.514737646788842707e-01,-3.854891576214678484e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,1.260384806825787796e-01,-2.434635290297437471e-01,-3.695020097123224989e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,1.182603543639920707e-01,-2.356661303192848778e-01,-3.539264846832769207e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,1.106747445864924018e-01,-2.280715729179118301e-01,-3.387463175044042041e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,1.032987939469827698e-01,-2.206947177236060487e-01,-3.239935116705888185e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,9.612442903569586028e-02,-2.135253505988989609e-01,-3.096497796345948350e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,8.915075890928865487e-02,-2.065611188257490405e-01,-2.957118777350377092e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,8.237627504052774663e-02,-1.997994258470129625e-01,-2.821757008875407369e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,7.579899861059244404e-02,-1.932374820153684725e-01,-2.690364806259609165e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,6.941661787336018963e-02,-1.868723698720510529e-01,-2.562889877454112564e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,6.322661480254933297e-02,-1.807011170525034682e-01,-2.439277318550527873e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,5.722637965874929900e-02,-1.747207709013169907e-01,-2.319471505600662897e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,5.141331106343334512e-02,-1.689284689719030008e-01,-2.203417800353363321e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,4.578483799832100409e-02,-1.633214370906050372e-01,-2.091062750889260413e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,4.033302531029674121e-02,-1.578914173696233936e-01,-1.982244426799201209e-01,6.000000000000000000e+00,1.000000000000000000e+00
