evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
1,0,0,-1.0,-0.005957402868498331,-0.0023587991448671825,6.474974379866052e-06,1,10,3.0936866928191907e-06,7.297408101403224e-09,1,,-0.000825820052447854,-1.8202538028461907e-05
1,0,1,-2.357142857142857,-0.0026055679746955517,-0.007737466626196378,1.3168224401175054e-05,1,10,5.76724949146047e-06,4.4624157823774935e-08,1,,0.0037945561335357967,0.0001668969417233109
1,0,2,-3.7142857142857144,-0.006359281160029541,-0.01856340274457293,7.447045435242135e-05,1,11,3.7135449418329163e-06,6.893628636331361e-08,1,,0.020535559109811294,0.001854390045505112
1,0,3,-5.071428571428571,-0.0011621764523306209,-0.03968201961344908,0.0007418893428485952,1,12,1.0534939057254845e-06,4.1804809870760185e-08,1,,0.12326929395156788,0.024060237629241945
1,0,4,-6.428571428571429,-0.007297628831929766,-0.07523461710785756,0.0023077147225352163,1,11,2.639199926550713e-07,1.9855924834888405e-08,1,,0.32721929559225205,0.15115673540011074
1,0,5,-7.7857142857142865,-0.021987097947875664,-0.12226663817140926,0.005027963218258515,1,11,4.692356987202888e-06,5.737187139254196e-07,1,,0.5291594070123832,0.6533545867214454
1,0,6,-9.142857142857142,-0.05490267673646568,-0.1704091606171076,0.006670734995963636,1,10,9.341741732899054e-06,1.5919183674051318e-06,1,,0.4817072009305654,1.7552918133190372
1,0,7,-10.5,-0.09900681692729897,-0.21366894875922113,0.006573528890824115,1,10,2.229416087007138e-06,4.763569916577115e-07,1,,0.2976850803401222,3.23907275057376
1,0,8,-11.857142857142858,-0.14430260296110642,-0.2543140948902393,0.00605122115935672,1,11,3.4500905053769224e-06,8.774096713071167e-07,1,,0.15598601749898944,4.603833902612457
1,0,9,-13.214285714285715,-0.15737249143076046,-0.29445485528541837,0.00939579108876201,1,11,4.0866787746999716e-06,1.2033473248962423e-06,1,,0.09925313114627567,6.682220533670463
1,0,10,-14.571428571428573,-0.19807169971532335,-0.3311135680157236,0.008850083563378141,1,11,1.903362169142822e-06,6.30230238607421e-07,1,,0.046912306107757325,5.923911230025221
1,0,11,-15.928571428571429,-0.21841634959447634,-0.35970429792542086,0.009981166743388739,1,10,1.8967754906704467e-06,6.822795903249634e-07,1,,0.02325456652912366,4.649858791271842
1,0,12,-17.285714285714285,-0.2562006423962191,-0.3787790780267445,0.0075127454615473216,1,10,5.886633737098114e-07,2.2297350121824877e-07,1,,0.009096879852568627,2.5521741174821826
