evaluation,objective,grad_norm,k0_0,k0_1,alpha_0,alpha_1
1,0.009126074598727356,0.02036767999581722,0.025810859593982396,4.5880285758523514e-05,0.6297035587688262,0.5173645186018533
2,0.00870849825188545,0.020642989457770728,0.025148212771257953,4.6026860965514705e-05,0.6134281040836893,0.5218864993260527
3,0.008279667137864228,0.020919004612941636,0.02450436974383518,4.618678932254452e-05,0.5969144110614498,0.5268153149643106
4,0.006523405058321961,0.021508057199643025,0.02208966755393363,4.6832079082695906e-05,0.5308596389724919,0.546530577517342
5,0.004144624087319435,0.03966600289849844,0.014587193763994694,4.950466194174161e-05,0.26664055061666014,0.6253916277294679
6,0.003754270775179737,0.01567226848244145,0.018507939846409617,4.7953354466452555e-05,0.41821657463234957,0.5801509734102098
7,0.03656777882358553,0.10184019580074491,0.006380321378781177,5.999305655850597e-05,0.05,0.7665691534128951
8,0.003166204138972344,0.010696464180738727,0.017110004091283163,4.875206351580768e-05,0.3910626355455566,0.5938982847840064
9,0.0024475780259672814,0.014817877559231455,0.012860875270498185,5.011051702688972e-05,0.3265302559995205,0.586435982100808
10,0.0019094539211479949,0.011339134557433832,0.011264127605967659,4.972417617183434e-05,0.3193028125795208,0.5474180104616443
11,0.0002440711993563137,0.0055825441489136245,0.0037540612217843083,4.793763457659323e-05,0.2285858340836491,0.27195914797128873
12,0.00016023411257126805,0.0013890767213435077,0.0038410467591100924,4.8433994770036684e-05,0.26967145870778225,0.29175717111408545
13,0.00014480505093022504,0.0005273468803526087,0.003635866195873898,4.8739368250406394e-05,0.287888635115277,0.2892671474551717
14,0.00013848051657254178,0.001073664249976365,0.0034513580539015233,4.911802733806692e-05,0.3010120545991122,0.2891110912962288
15,0.00012725470608237978,0.0017145628110656036,0.0031206328108097296,5.011157427027049e-05,0.328090980386435,0.295486892970341
16,0.00010399938485038935,0.0023792683609660695,0.0025161252816603536,5.274393565682762e-05,0.3899654627645442,0.3200690538567371
17,6.780489802660703e-05,0.00245394322143125,0.0017674142630281786,5.805705475326238e-05,0.4970822589081363,0.3754995259127312
18,3.3017804077361605e-05,0.0004707428024002163,0.0012656898516423055,6.539514636919981e-05,0.6155229795114271,0.468500278970045
19,3.209599495823156e-05,6.821581148611871e-05,0.0013510484326003849,6.417720035247631e-05,0.5982972033199107,0.45783600355801035
20,3.2051765253842426e-05,3.3819554076843356e-05,0.0013464265785573279,6.427905587227919e-05,0.6006404650378593,0.46018740129793934
21,3.2027889054827205e-05,3.448263554122278e-05,0.001344297882502209,6.423180579232217e-05,0.6016373442742577,0.4612337445102975
22,3.186613183527102e-05,5.606530133519898e-05,0.001331471189783996,6.358505814628143e-05,0.6060828353537357,0.46628504411283395
23,3.146194975790575e-05,0.00010813149394054587,0.001306070218559747,6.13164579420144e-05,0.6137197339059375,0.47687785063892946
24,3.071484440538792e-05,0.00016708399811516962,0.001258841736708198,5.6182030218484214e-05,0.625549436907545,0.49588862984498777
25,2.9890652643008423e-05,0.00012946842831938426,0.0012082932749919943,5.0005228348100445e-05,0.6354130963399627,0.5149490973975109
26,3.239689016488271e-05,0.0010199355326943004,0.0012789551915918524,4.356240972092868e-05,0.6054892811942609,0.5142543803172024
27,2.9803769467546326e-05,0.00024658801869730613,0.0012189239246145616,4.8953396911493815e-05,0.6308011124602549,0.5148420246877063
28,2.9393621242491262e-05,7.957077698801464e-05,0.0011915192725035293,4.571145175395063e-05,0.633890029778871,0.5220591665407093
29,2.9333287398443096e-05,9.617062570210736e-06,0.0011955792247500187,4.5531759253055014e-05,0.6310763979408085,0.5193600295689689
30,2.9330449079602103e-05,8.286638590901863e-07,0.0012002039561332938,4.580779953441105e-05,0.6297243649751145,0.5176009692891284
