evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
1,0,0,-1.0,-0.015355343534683213,-0.0023587991448671825,8.445508303822929e-05,1,10,3.0936866928191907e-06,7.297408101403224e-09,1,,-0.003006084448079809,-6.581244277288826e-05
1,0,1,-2.357142857142857,0.002907363350987652,-0.007737466626196378,5.665627006891488e-05,1,10,5.76724949146047e-06,4.4624157823774935e-08,1,,0.007884798639492123,0.0003462881346463594
1,0,2,-3.7142857142857144,-0.018767022538268726,-0.01856340274457293,2.0727798594713423e-08,1,11,3.7135449418329163e-06,6.893628636331361e-08,1,,-0.00028863546707004993,-3.0489365906193744e-05
1,0,3,-5.071428571428571,-0.0030239725249315273,-0.03968201961344908,0.000671906383535597,1,12,1.0534939057254845e-06,4.1804809870760185e-08,1,,0.11731126712654819,0.022897324006424444
1,0,4,-6.428571428571429,-0.015266594160011934,-0.07523461710785756,0.0017980797118678396,1,11,2.639199926550713e-07,1.9855924834888405e-08,1,,0.2888366607367258,0.13342613742203335
1,0,5,-7.7857142857142865,-0.02840422317248015,-0.12226663817140926,0.004405048511056931,1,11,4.692356987202888e-06,5.737187139254196e-07,1,,0.49529714299193733,0.6115447554657889
1,0,6,-9.142857142857142,-0.06294710303494898,-0.1704091606171076,0.00577391767126242,1,10,9.341741732899054e-06,1.5919183674051318e-06,1,,0.4481584485784352,1.6330435881793615
1,0,7,-10.5,-0.10933105557985223,-0.21366894875922113,0.005443040237642896,1,10,2.229416087007138e-06,4.763569916577115e-07,1,,0.2708810057380421,2.94742109121361
1,0,8,-11.857142857142858,-0.136329602136226,-0.2543140948902393,0.0069601241285639345,1,11,3.4500905053769224e-06,8.774096713071167e-07,1,,0.16729102795833126,4.937494516920107
1,0,9,-13.214285714285715,-0.16844058345650853,-0.29445485528541837,0.00793980189030532,1,11,4.0866787746999716e-06,1.2033473248962423e-06,1,,0.09123939011144266,6.142695137584343
