phi_applied,flux_noisy
-1.946087240512878,-1.097746055084428e-06
-3.892174481025757,-1.248286976855259e-05
-5.838261721538634,-0.0001420332403354248
-7.784348962051514,-0.001583758157365081
-9.730436202564391,-0.01456377404649746
-11.67652344307727,-0.06499947152291698
-13.62261068359015,-0.1281652114052846
-15.56869792410303,-0.1637409183357517
-17.5147851646159,-0.1770417241306471
-19.46087240512878,-0.1811200868554181
