evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
2,0,9,-10.0,-0.17750065583766286,-0.17849148992070765,4.90954451310975e-07,1,8,4.294350393873473e-07,7.665053292083002e-08,1,,0.00012099679132410248,0.0017065618378758244
3,1,0,-1.0,-0.007374144457341946,-0.002705368870798985,1.0898732738749813e-05,1,10,3.6762423157135057e-06,9.945628084984115e-09,1,,-0.009656062342228476,-0.0001617224436251135
3,1,1,-2.0,-0.027210802909530568,-0.022499289874370915,1.1099152141608419e-05,1,11,4.9665426985584745e-06,1.1174423883084095e-07,1,,-0.050655145874190836,-0.007159815989414708
3,1,2,-3.0,-0.06202917813359569,-0.06603200588052907,8.011416053019068e-06,1,11,2.8679418421595675e-06,1.8937649570727189e-07,1,,0.05405334987029055,0.03253989966027337
3,1,3,-4.0,-0.10795054015085105,-0.10735302588230505,1.7846555882545933e-07,1,10,2.676670232088958e-06,2.8734941784347434e-07,1,,-0.005771249365114733,-0.009249390032719558
3,1,4,-5.0,-0.13557069797477783,-0.13656409196967909,4.934557618430845e-07,1,10,8.652042346248546e-07,1.1815593289887794e-07,1,,0.005774060245794283,0.017937675245166006
3,1,5,-6.0,-0.15323358001001194,-0.15506506548058663,1.6773496665517966e-06,1,9,1.2577278921975893e-06,1.9502990325492853e-07,1,,0.005953893657465401,0.0283159072116598
3,1,6,-7.0,-0.16525636708079527,-0.16609190186100273,3.4913213472663464e-07,1,9,7.954857540189898e-07,1.3212384689098577e-07,1,,0.0014833491666609339,0.008995911779799583
3,1,7,-8.0,-0.1683450563024825,-0.1724301586164099,8.344777887391672e-06,1,8,1.330296880428841e-06,2.2938360724755746e-07,1,,0.003997372993878728,0.026989384675608616
3,1,8,-9.0,-0.17577828688927513,-0.17603275945189992,3.2420216240107144e-08,1,8,1.0207651493644786e-06,1.7968828941450354e-07,1,,0.00014290696037560051,0.000920521576366107
