evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
1,0,15,-10.0,-0.17997856012390168,-0.1789078727255233,5.73185752524818e-07,1,8,0.0,0.0,1,,-7.109909153773404e-05,-0.00025240186315735866
1,0,16,-13.0,-0.17848607394505406,-0.18120387610261934,3.693224283834166e-06,1,7,0.0,0.0,1,,8.611725662200311e-05,6.678528919202211e-05
1,0,17,-17.0,-0.18133881155134438,-0.18285050526228452,1.142608937847453e-06,1,6,5.0497155867393825e-08,9.233430464661296e-09,1,,2.998028047441864e-05,-3.534056544636338e-05
1,0,18,-22.0,-0.18481388821094127,-0.18434505652097208,1.0990157676006343e-07,1,6,8.451548291786585e-08,1.558001147539123e-08,1,,-5.717595865603144e-06,2.5247710339815896e-05
1,0,19,-28.0,-0.18817824278287687,-0.1857808236716183,2.8738091975153125e-06,1,6,3.824141281793069e-08,7.104521443368483e-09,1,,-1.6094270439905176e-05,0.00012861343154017002
2,0,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
2,0,1,3.0,-0.002908532692799996,0.0027887461987792348,1.6229493384217183e-05,1,5,7.011466998354135e-09,1.9553201939526144e-11,1,,0.0031973337857703083,-6.547041514173686e-19
2,0,2,2.0,0.00436153144295444,0.0019156276896431406,2.991222585231158e-06,1,5,5.2170465800474454e-08,9.993918886896935e-11,1,,-0.0009427497628774,3.2080917064964354e-18
2,0,3,1.0,-0.00026569384474186473,0.0012541960433729285,1.1550326359968003e-06,1,5,6.35712532178073e-06,7.97313211200329e-09,1,,0.00038278055865535195,-2.356671446213734e-17
2,0,4,0.5,0.0006895594317925579,0.0008466112240344385,1.2332632723194004e-08,1,8,0.0,0.0,1,,2.6509225383516412e-05,-8.358306518775796e-18
2,0,5,-0.25,0.0009017890435330913,-0.0008858015096007631,1.597739992826704e-06,1,8,0.0,0.0,1,,0.0003026610012150144,3.2988685465907868e-06
2,0,6,-0.5,-0.0002934224807384304,-0.0024202555796178217,2.2617095152444577e-06,1,9,0.0,0.0,1,,0.0009407049730958991,1.8691125858280826e-05
2,0,7,-1.0,0.0004921341653420035,-0.009189262295879515,4.6864718719676246e-05,1,9,0.0,0.0,1,,0.013874798045838608,0.0008425833245203778
2,0,8,-1.5,-0.009127153923927083,-0.023486617609850602,0.00010309709867367794,1,9,0.0,0.0,1,,0.038136863006433014,0.006051267498346692
2,0,9,-2.0,-0.022588090738443464,-0.044403268461286,0.00023795098953960288,1,7,1.1971353979355997e-07,5.315673082262329e-09,1,,0.07214388503537529,0.02468754225707452
2,0,10,-3.0,-0.07007531546109648,-0.08963725728198454,0.00019133478390190528,1,9,0.0,0.0,1,,0.055568937410537575,0.057257587193490944
2,0,11,-4.0,-0.10539000769620259,-0.12488886506120686,0.0001901027192703885,1,9,0.0,0.0,1,,0.03513364145468491,0.07474216516178628
2,0,12,-5.0,-0.1370569911908219,-0.1480392822306159,6.0305358241365595e-05,1,9,0.0,0.0,1,,0.011235511428920032,0.037967969719393535
2,0,13,-6.5,-0.15897384798703867,-0.16667557782203934,2.9658321225664594e-05,1,8,0.0,0.0,1,,0.0031786172467772995,0.015250252302692165
2,0,14,-8.0,-0.17156627129280105,-0.174737443977497,5.028168098081264e-06,1,8,0.0,0.0,1,,0.0005459555115421912,0.002737595337040793
2,0,15,-10.0,-0.17997856012390168,-0.1789057695355001,5.754398232831881e-07,1,8,0.0,0.0,1,,-7.175037146357512e-05,-0.00025304582467032885
2,0,16,-13.0,-0.17848607394505406,-0.18120289808828832,3.690566712631202e-06,1,7,0.0,0.0,1,,8.670978608370365e-05,6.632583488472886e-05
2,0,17,-17.0,-0.18133881155134438,-0.18284989900441562,1.1416926454141205e-06,1,6,5.059926942213053e-08,9.252071303533782e-09,1,,3.0195944113700137e-05,-3.561125603319318e-05
