phi_applied,flux_clean,flux_noisy,converged,steps_taken,final_time,final_relative_change,final_absolute_change,species_flux,failure_reason
0,0.1473495373044079,,1,22,2.2,0.0002018155809426615,1.64665652144097e-05,0.09016710410599113;0.05718243319841682,
0.002857142857142857,0.1456208853537828,,1,22,2.2,0.0001963406358466788,1.561623584574179e-05,0.08308891747346905;0.06253196788031372,
0.005714285714285714,0.1444612352052736,,1,22,2.2,0.0001937202316419225,1.477309654972225e-05,0.07624518397922556;0.06821605122604801,
0.008571428571428572,0.1438875437679182,,1,22,2.2,0.0002001783629490168,1.393954624150096e-05,0.06962168958042493;0.07426585418749325,
0.01142857142857143,0.1439247475569815,,1,22,2.2,0.0002074957890860941,1.464327342434735e-05,0.06320609473450234;0.08071865282247914,
0.01428571428571429,0.1445865175447954,,1,23,2.3,0.000161070110504342,1.154467054487185e-05,0.05697828330088142;0.08760823424391395,
0.01714285714285714,0.1459604609943511,,1,23,2.3,0.0001684741690163758,1.218482016746014e-05,0.05094722607448991;0.09501323491986122,
0.02,0.1480875681040954,,1,23,2.3,0.0001774271102444416,1.284127042694427e-05,0.04509364804670996;0.1029939200573855,
0.02285714285714286,0.1510508406322757,,1,23,2.3,0.0001885781256820785,1.351328177001676e-05,0.03940800784383719;0.1116428327884385,
0.02571428571428571,0.1549640656555017,,1,23,2.3,0.0002029702539688704,1.41999254680697e-05,0.03387999988086395;0.1210840657746377,
0.02857142857142857,0.1599722209657883,,1,24,2.4,0.0001653135705737062,1.107327809554692e-05,0.02849277765376252;0.1314794433120258,
0.03142857142857143,0.1663440066884923,,1,24,2.4,0.0001857932939252309,1.158889849653399e-05,0.02324039989154675;0.1431036067969456,
0.03428571428571429,0.1744244455729237,,1,25,2.5,0.0001614752683133252,8.976065905941244e-06,0.01809205478025016;0.1563323907926735,
0.03714285714285714,0.1848693914543678,,1,26,2.6,0.0001507983561330431,6.919066124294604e-06,0.01301469510230597;0.1718546963520619,
0.04,0.1989510009652415,,1,27,2.7,0.0001651245499555754,5.302236373710967e-06,0.007936818621757845;0.1910141823434836,
