phi_applied,flux_clean,flux_noisy,converged,steps_taken,final_time,final_relative_change,final_absolute_change,species_flux,failure_reason
0,0.1162904415071986,,1,23,2.3,0.0001667245397082162,9.695851702788694e-06,0.05814522075359931;0.05814522075359931,
0.002857142857142857,0.1165746773432373,,1,23,2.3,0.0001712595632764417,1.03301530821609e-05,0.05302700172835745;0.06354767561487987,
0.005714285714285714,0.1174311720452699,,1,23,2.3,0.0001762430663504922,1.09858511374572e-05,0.0481706028063107;0.06926056923895921,
0.008571428571428572,0.1188715438924868,,1,23,2.3,0.0001818095820190647,1.166273424681175e-05,0.04355659486981122;0.07531494902267555,
0.01142857142857143,0.1209160518744966,,1,23,2.3,0.0001881347706107325,1.236031377811753e-05,0.03916791067492172;0.08174814119957491,
0.01428571428571429,0.1235950878941035,,1,23,2.3,0.0001954565105388406,1.307777427102252e-05,0.03498933855581454;0.08860574933828894,
0.01714285714285714,0.1269516094242805,,1,23,2.3,0.0002041090974859016,1.381392918355095e-05,0.03100709017892883;0.09594451924535165,
0.02,0.1310449824898569,,1,23,2.3,0.0002145811766165167,1.456717974165911e-05,0.02720840281173972;0.1038365796781171,
0.02285714285714286,0.1359414984430007,,1,24,2.4,0.0001714709714243764,1.155015585029007e-05,0.0235770893345963;0.1123644091084044,
0.02571428571428571,0.1417865236437185,,1,24,2.4,0.0001838782366315828,1.212129912972482e-05,0.02010958169486704;0.1216769419488515,
0.02857142857142857,0.14872875834199,,1,24,2.4,0.0002006080132191188,1.269583830806886e-05,0.01678897121497784;0.1319397871270122,
0.03142857142857143,0.1570012135870026,,1,25,2.5,0.0001683678171831524,9.947943018645544e-06,0.01359892631517352;0.1434022872718291,
0.03428571428571429,0.1670179042578198,,1,25,2.5,0.0001960071769996626,1.035626763740138e-05,0.01052676331488974;0.15649114094293,
0.03714285714285714,0.1794366705739655,,1,26,2.6,0.0001833060007464387,8.028705341778242e-06,0.007543459876660534;0.171893210697305,
0.04,0.1956434880671167,,1,27,2.7,0.0001998759016045584,6.173346147941849e-06,0.004607109560227603;0.1910363785068891,
