epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.12402749e+00,1.20193875e+00,3.49557093e-02,6.53974146e-02,9.999901e-04,0.0
2,9.51554656e-01,1.11749649e+00,3.37198156e-02,6.20333764e-02,9.999606e-04,0.0
3,8.68012786e-01,1.04642606e+00,3.28896886e-02,5.89598029e-02,9.999113e-04,0.1
4,7.97712803e-01,9.85574424e-01,3.25052226e-02,5.61060604e-02,9.998423e-04,0.1
5,7.37699568e-01,9.38738704e-01,3.24309175e-02,5.38060903e-02,9.997535e-04,0.1
6,6.92035437e-01,8.97959113e-01,3.22757715e-02,5.18742129e-02,9.996451e-04,0.1
7,6.52682960e-01,8.60827982e-01,3.19714750e-02,5.01342921e-02,9.995170e-04,0.1
8,6.16499364e-01,8.28494489e-01,3.16311358e-02,4.85682500e-02,9.993691e-04,0.2
9,5.84416032e-01,8.00178289e-01,3.12791070e-02,4.71216912e-02,9.992016e-04,0.2
10,5.56003690e-01,7.75431216e-01,3.09458269e-02,4.57709691e-02,9.990144e-04,0.2
11,5.31042159e-01,7.53550053e-01,3.06582889e-02,4.45349609e-02,9.988074e-04,0.2
12,5.09062946e-01,7.32713997e-01,3.03983692e-02,4.34483246e-02,9.985809e-04,0.2
13,4.88565326e-01,7.12734044e-01,3.01535802e-02,4.25636006e-02,9.983346e-04,0.3
14,4.69232768e-01,6.93991601e-01,2.99124371e-02,4.18285952e-02,9.980687e-04,0.3
15,4.51211780e-01,6.76111281e-01,2.96547720e-02,4.11154078e-02,9.977832e-04,0.3
16,4.34129685e-01,6.59027696e-01,2.93941330e-02,4.03558919e-02,9.974780e-04,0.3
17,4.17789012e-01,6.43020034e-01,2.91549616e-02,3.95643764e-02,9.971532e-04,0.3
18,4.02184069e-01,6.28178716e-01,2.89291269e-02,3.88089889e-02,9.968088e-04,0.4
19,3.87520283e-01,6.14174604e-01,2.87017069e-02,3.81238338e-02,9.964449e-04,0.4
20,3.73770893e-01,6.00639582e-01,2.84726986e-02,3.74745621e-02,9.960613e-04,0.4
21,3.60552549e-01,5.87586105e-01,2.82411348e-02,3.68120459e-02,9.956582e-04,0.4
