evaluation,objective,grad_norm,k0_0,k0_1,alpha_0,alpha_1
1,0.01072394134668765,0.02052561019856755,0.035459573102414814,4.5880285758523514e-05,0.6297035587688262,0.5173645186018533
2,0.010299951109824054,0.0208071587290045,0.034504641777388566,4.600656448406399e-05,0.6134522487602452,0.521264062676786
3,0.009864182070175795,0.021097667342197295,0.033576464132310906,4.6145313165049326e-05,0.5969413612116772,0.5255502980333071
4,0.008069088662363682,0.022033826140082185,0.030106807510377143,4.6704504973237825e-05,0.5308978110174052,0.5426952394593914
5,0.003711761509849018,0.023267426919499415,0.01946183074189617,4.900986156751681e-05,0.2667236102403172,0.6112750051637283
6,0.0036833135687296477,0.017359862873273957,0.019716369192560517,4.5839517938889774e-05,0.3612737864874336,0.49183561523208624
7,0.002337003473624688,0.010537195416557538,0.016570725620554075,4.565158210382797e-05,0.2891530231771548,0.47495419949766665
8,0.0012479349617388635,0.01932646213461365,0.009737940965139016,4.3742726980531264e-05,0.11644488790965477,0.3634437406598523
9,0.0005725402929848116,0.005275245432974022,0.008882585726724873,4.2223692227281645e-05,0.12435541296181346,0.29516284115294533
10,0.0003633394932715261,0.0022630714148937966,0.007179033351004643,4.0528553312213405e-05,0.09063749764026362,0.20804508028744606
11,0.00033226996241444886,0.0008880405484984317,0.006682530753109819,4.047443762463718e-05,0.10086944968122823,0.19448193150426793
12,0.0003111613850730377,0.0011407664579198061,0.00615024732756687,4.0745884667104727e-05,0.12151176939072544,0.18995192739390415
13,0.00029270661698736387,0.0019373849031983062,0.005605952966529218,4.1318625208938846e-05,0.14757631665214177,0.1942253635285217
14,0.0002515614070014012,0.003041681522276935,0.004484837521947301,4.3105247099748975e-05,0.2125694102458982,0.21700731856688538
15,0.00018193855935474913,0.0038227632785753935,0.0030261296416000277,4.7031316959883244e-05,0.33011542531503424,0.27413373626659476
16,7.78381702524392e-05,0.0031814221789662127,0.0016180318178228873,5.5303343488527744e-05,0.5241661264824964,0.3908488317886771
17,3.5699902613897536e-05,0.00017762208752726628,0.001067318380319663,6.321757806957657e-05,0.6678788832821995,0.4998756408895257
18,3.178894371399799e-05,0.0003756910020253481,0.0012431655258900876,6.1006577998575866e-05,0.6242856758137394,0.4778401751857335
19,3.1050948121533415e-05,5.0034423441729294e-05,0.0013115590908023065,6.004920929680879e-05,0.6080999263571687,0.4727735757561643
20,3.103068476811163e-05,3.066722263615781e-05,0.0013144115218764948,5.9918577117271023e-05,0.6067177602512981,0.4722833840902236
21,3.101844942764119e-05,4.922512591012987e-05,0.0013144131509008892,5.9821278774991774e-05,0.6063057175803441,0.47221120084934765
22,3.0977372401601396e-05,9.244288678393176e-05,0.0013122662957204324,5.9479401239209946e-05,0.605752555247612,0.4723962871807248
23,3.088474710851571e-05,0.0001522088672587131,0.0013069598915931276,5.8651284677417264e-05,0.6053283551563973,0.4734856993536337
24,3.06699554675109e-05,0.00022815657688445628,0.001294222040086884,5.673391213246669e-05,0.6059496797029178,0.47738415252101446
25,3.0238961219389275e-05,0.0002958939589032212,0.0012685305958557614,5.289037265193808e-05,0.6094455163282151,0.4875033629068203
26,2.9697859329135e-05,0.0002708910029998823,0.0012305851432704224,4.805343008767353e-05,0.6179445172335569,0.5042274487564095
27,2.9614880074881594e-05,7.6991188854573e-05,0.0011613871737584896,4.5258120823052036e-05,0.6342635225770353,0.5187658605788651
28,2.9375593262341718e-05,3.9079825143435766e-05,0.0012017717781061799,4.534233154235239e-05,0.6267828326547331,0.5159225910434551
