applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-1.004999999999989235e-02,2.609952788865509965e-01,-6.267895888899185364e-01,-8.877848677764694774e-01,6.000000000000000000e+00,1.000000000000000000e+00
1.900000000000012790e-03,2.106670822757257533e-01,-5.734570577358396593e-01,-7.841241400115653848e-01,6.000000000000000000e+00,1.000000000000000000e+00
1.385000000000002895e-02,1.552691943415805409e-01,-5.327393493803980196e-01,-6.880085437219785049e-01,7.000000000000000000e+00,1.000000000000000000e+00
2.580000000000004512e-02,1.066463989294242493e-01,-4.925750909560437374e-01,-5.992214898854679728e-01,7.000000000000000000e+00,1.000000000000000000e+00
3.775000000000006128e-02,6.060073818245907684e-02,-4.570118220808642162e-01,-5.176125602633232514e-01,7.000000000000000000e+00,1.000000000000000000e+00
4.970000000000007745e-02,1.698859462350241906e-02,-4.261346221355716835e-01,-4.431232167590741233e-01,7.000000000000000000e+00,1.000000000000000000e+00
6.165000000000009361e-02,-2.513694973433325958e-02,-4.011991952880747947e-01,-3.760622455537415143e-01,8.000000000000000000e+00,1.000000000000000000e+00
7.360000000000010978e-02,-6.566632149414838859e-02,-3.819463684703583994e-01,-3.162800469762100386e-01,8.000000000000000000e+00,1.000000000000000000e+00
8.555000000000012594e-02,-1.018775489726223699e-01,-3.653922887885121540e-01,-2.635147398158897980e-01,8.000000000000000000e+00,1.000000000000000000e+00
9.750000000000003109e-02,-1.426650673078206089e-01,-3.606989271838806355e-01,-2.180338598760600266e-01,8.000000000000000000e+00,1.000000000000000000e+00
1.094500000000000473e-01,-1.788155068246338464e-01,-3.578196015461801993e-01,-1.790040947215463529e-01,8.000000000000000000e+00,1.000000000000000000e+00
1.214000000000000634e-01,-2.160393780375067241e-01,-3.623126530607486129e-01,-1.462732750232418888e-01,8.000000000000000000e+00,1.000000000000000000e+00
1.333500000000000796e-01,-1.196145496982267797e+00,-1.315071804282599954e+00,-1.189263073003321569e-01,8.000000000000000000e+00,1.000000000000000000e+00
1.453000000000000957e-01,-1.633860279556565764e+00,-1.730225617149057538e+00,-9.636533759249177322e-02,8.000000000000000000e+00,1.000000000000000000e+00
1.572500000000000009e-01,-1.663972640859378238e+00,-1.741969818660459968e+00,-7.799717780108172960e-02,8.000000000000000000e+00,1.000000000000000000e+00
1.692000000000000171e-01,-1.419289175379769397e+00,-1.482377396809207770e+00,-6.308822142943837363e-02,7.000000000000000000e+00,1.000000000000000000e+00
1.811500000000000332e-01,-1.223741499171956182e+00,-1.274512797002263387e+00,-5.077129783030720489e-02,7.000000000000000000e+00,1.000000000000000000e+00
1.931000000000000494e-01,-1.057277022943077016e+00,-1.097971792448219741e+00,-4.069476950514272495e-02,7.000000000000000000e+00,1.000000000000000000e+00
2.050500000000000100e-01,-9.526878184755869228e-01,-9.851920646514796820e-01,-3.250424617589275922e-02,7.000000000000000000e+00,1.000000000000000000e+00
2.170000000000000817e-01,-8.542606254783231545e-01,-8.801430244064680775e-01,-2.588239892814492293e-02,6.000000000000000000e+00,1.000000000000000000e+00
2.289500000000000979e-01,-7.737018338661667549e-01,-7.942375460874363524e-01,-2.053571222126959750e-02,6.000000000000000000e+00,1.000000000000000000e+00
2.409000000000000585e-01,-7.060129023070454979e-01,-7.222493146503846662e-01,-1.623641234333916827e-02,5.000000000000000000e+00,1.000000000000000000e+00
2.528500000000000747e-01,-6.475641655831037014e-01,-6.603537017252831820e-01,-1.278953614217948065e-02,4.000000000000000000e+00,1.000000000000000000e+00
2.648000000000000353e-01,-5.957098016997441903e-01,-6.057429019837331508e-01,-1.003310028398896048e-02,5.000000000000000000e+00,1.000000000000000000e+00
2.767500000000000515e-01,-5.485857066306967234e-01,-5.564211889570636060e-01,-7.835482326366882688e-03,5.000000000000000000e+00,1.000000000000000000e+00
2.887000000000000122e-01,-5.048386387959123978e-01,-5.109261963681736018e-01,-6.087557572261204086e-03,6.000000000000000000e+00,1.000000000000000000e+00
3.006500000000000283e-01,-4.635317749693998457e-01,-4.682325398804242922e-01,-4.700764911024446491e-03,7.000000000000000000e+00,1.000000000000000000e+00
3.126000000000000445e-01,-4.240155946076302196e-01,-4.276192071131354466e-01,-3.603612505505227048e-03,7.000000000000000000e+00,1.000000000000000000e+00
3.245500000000000052e-01,-3.858583922134103950e-01,-3.885973187051520172e-01,-2.738926491741622282e-03,8.000000000000000000e+00,1.000000000000000000e+00
3.365000000000000213e-01,-3.488014305258003711e-01,-3.508619186638892717e-01,-2.060488138088900634e-03,8.000000000000000000e+00,1.000000000000000000e+00
3.484499999999999820e-01,-3.127217220690478583e-01,-3.142532424274614433e-01,-1.531520358413585026e-03,8.000000000000000000e+00,1.000000000000000000e+00
3.603999999999999981e-01,-2.776207275071404523e-01,-2.787432528572056922e-01,-1.122525350065239902e-03,9.000000000000000000e+00,1.000000000000000000e+00
3.723500000000000143e-01,-2.436249356946634248e-01,-2.444345668756368606e-01,-8.096311809734357823e-04,9.000000000000000000e+00,1.000000000000000000e+00
3.843000000000000305e-01,-2.109836245688277434e-01,-2.115572309166213472e-01,-5.736063477936037547e-04,9.000000000000000000e+00,1.000000000000000000e+00
3.962499999999999911e-01,-1.800583699932983839e-01,-1.804569869447008312e-01,-3.986169514024473504e-04,9.000000000000000000e+00,1.000000000000000000e+00
4.082000000000000073e-01,-1.512808564229232156e-01,-1.515523692874538031e-01,-2.715128645305875388e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.201500000000000234e-01,-1.250830250907105368e-01,-1.252642695736691236e-01,-1.812444829585868611e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.320999999999999841e-01,-1.018098872504619723e-01,-1.019285568204710279e-01,-1.186695700090556471e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.440500000000000003e-01,-8.165280337667955857e-02,-8.172912637937666813e-02,-7.632300269710956542e-05,1.000000000000000000e+01,1.000000000000000000e+00
4.560000000000000164e-01,-6.461979583503259239e-02,-6.466810899336872254e-02,-4.831315833613014643e-05,1.000000000000000000e+01,1.000000000000000000e+00
4.679499999999999771e-01,-5.054980913227864053e-02,-5.057997578369753666e-02,-3.016665141889612878e-05,1.000000000000000000e+01,1.000000000000000000e+00
4.798999999999999932e-01,-3.915758126699948188e-02,-3.917620001939055296e-02,-1.861875239107108060e-05,9.000000000000000000e+00,1.000000000000000000e+00
4.918500000000000094e-01,-3.008836875774788949e-02,-3.009975418598503580e-02,-1.138542823714630559e-05,9.000000000000000000e+00,1.000000000000000000e+00
5.038000000000000256e-01,-2.296880034052993166e-02,-2.297571017053815640e-02,-6.909830008224732145e-06,9.000000000000000000e+00,1.000000000000000000e+00
5.157499999999999307e-01,-1.744217917076302735e-02,-1.744634759497274562e-02,-4.168424209718274431e-06,9.000000000000000000e+00,1.000000000000000000e+00
5.276999999999999469e-01,-1.318991440695613596e-02,-1.319241626359673840e-02,-2.501856640602442838e-06,8.000000000000000000e+00,1.000000000000000000e+00
5.396499999999999631e-01,-9.940303729381072192e-03,-9.941799995576912005e-03,-1.496266195839812685e-06,8.000000000000000000e+00,1.000000000000000000e+00
5.515999999999999792e-01,-7.469717769603429446e-03,-7.470609750936900786e-03,-8.919813334713408426e-07,8.000000000000000000e+00,1.000000000000000000e+00
5.635499999999999954e-01,-5.598407404767765869e-03,-5.598937613476381685e-03,-5.302087086158160933e-07,8.000000000000000000e+00,1.000000000000000000e+00
5.755000000000000115e-01,-4.184592815867805606e-03,-4.184906864340244732e-03,-3.140484724391268134e-07,7.000000000000000000e+00,1.000000000000000000e+00
5.874500000000000277e-01,-3.117890555534014087e-03,-3.118076072948218220e-03,-1.855174142041324248e-07,7.000000000000000000e+00,1.000000000000000000e+00
5.993999999999999329e-01,-2.313286551802968237e-03,-2.313395666611595559e-03,-1.091148086273217854e-07,7.000000000000000000e+00,1.000000000000000000e+00
6.113499999999999490e-01,-1.705712068728898511e-03,-1.705775842973693106e-03,-6.377424479459513351e-08,7.000000000000000000e+00,1.000000000000000000e+00
6.232999999999999652e-01,-1.245619863473642524e-03,-1.245656723081568513e-03,-3.685960792598926006e-08,6.000000000000000000e+00,1.000000000000000000e+00
6.352499999999999813e-01,-8.953760769874095308e-04,-8.953970732544249116e-04,-2.099626701538084839e-08,6.000000000000000000e+00,1.000000000000000000e+00
6.471999999999999975e-01,-6.264423200235590345e-04,-6.264539587918537596e-04,-1.163876829472516167e-08,6.000000000000000000e+00,1.000000000000000000e+00
6.591499999999999027e-01,-4.171409830906022318e-04,-4.171471213530168103e-04,-6.138262414578498499e-09,6.000000000000000000e+00,1.000000000000000000e+00
6.710999999999999188e-01,-2.509493108211035411e-04,-2.509522330453739926e-04,-2.922224270451422717e-09,6.000000000000000000e+00,1.000000000000000000e+00
6.830499999999999350e-01,-1.151851265655151374e-04,-1.151861845559560936e-04,-1.057990440956192539e-09,6.000000000000000000e+00,1.000000000000000000e+00
7.643750000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.337499999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.031249999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.724999999999999201e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.041875000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.111250000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.180625000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
