eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-2.232551985286771767e+01,1.214000000000000634e-01,-5.501157414111940841e-02,-6.065164818848148287e-02,1.000000000000000000e+01,1.000000000000000000e+00,9.463932756997434081e-01,4.614887987178314249e-02,5.361663803844669146e-02,1.245871640756152955e-02
-2.325574984673720635e+01,9.750000000000003109e-02,-5.533636279431922850e-02,-6.069169965389169252e-02,1.000000000000000000e+01,1.000000000000000000e+00,9.493785135999472935e-01,4.381906963099783253e-02,5.063088140664306902e-02,9.592849970149258318e-03
-2.418597984060669503e+01,7.359999999999999876e-02,-5.564520810031572257e-02,-6.073013148867749400e-02,1.000000000000000000e+01,1.000000000000000000e+00,9.522200456290655923e-01,4.160646059540352298e-02,4.778885671878735364e-02,7.387361946336323815e-03
-2.511620983447618372e+01,4.969999999999996643e-02,-5.593875154996742066e-02,-6.076711541805950717e-02,1.000000000000000000e+01,1.000000000000000000e+00,9.549245257797289721e-01,3.950720899312605561e-02,4.508390657883203784e-02,5.689918683411369568e-03
-2.604643982834566884e+01,2.580000000000004512e-02,-5.621802577265708201e-02,-6.080281205689395257e-02,9.000000000000000000e+00,1.000000000000000000e+00,9.575017175558522275e-01,3.751417972393581574e-02,4.251266254989249926e-02,4.383198530717383710e-03
-2.697666982221515752e+01,1.900000000000123812e-03,-5.648281791009430314e-02,-6.083737316561257935e-02,9.000000000000000000e+00,1.000000000000000000e+00,9.599511210353217638e-01,3.563035621419646110e-02,4.006250625322606285e-02,3.377413019206281213e-03
-2.790689981608464620e+01,-2.199999999999990852e-02,-5.673414775257219073e-02,-6.087093764536753715e-02,9.000000000000000000e+00,1.000000000000000000e+00,9.622822170001036346e-01,3.384853074876015278e-02,3.773066494066582705e-02,2.603039664740158018e-03
-2.883712980995413488e+01,-4.589999999999994085e-02,-5.697259798026488298e-02,-6.090363120647367817e-02,9.000000000000000000e+00,1.000000000000000000e+00,9.645008017265063183e-01,3.216496425488363925e-02,3.551136040422856605e-02,2.006746468925647234e-03
-2.976735980382362357e+01,-6.979999999999997318e-02,-5.719872963303177654e-02,-6.093556450881405101e-02,9.000000000000000000e+00,1.000000000000000000e+00,9.666123712754792763e-01,3.057597158034171259e-02,3.339909473197456152e-02,1.547503876692004569e-03
-3.069758979769311225e+01,-9.370000000000000551e-02,-5.741362874207693590e-02,-6.096683130045758153e-02,8.000000000000000000e+00,1.000000000000000000e+00,9.686265789763027767e-01,2.907343354889370401e-02,3.139297825561254002e-02,1.193666156961784844e-03
