applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,2.713570404496297092e-02,-1.450459406804489038e-01,-1.721816447254118643e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,2.354166479123354083e-02,-1.413937530743859528e-01,-1.649354178656194936e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,2.003782174639153618e-02,-1.378507318644751900e-01,-1.578885536108667331e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,1.662572755559887927e-02,-1.344135881049063064e-01,-1.510393156605051856e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,1.330648166934096654e-02,-1.310797977412633541e-01,-1.443862794106043346e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,1.008083881121456943e-02,-1.278474020385579057e-01,-1.379282408497724821e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,6.949217403084681673e-03,-1.247147828966286009e-01,-1.316640002997132852e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,3.907728502310719998e-03,-1.216763579255414479e-01,-1.255840864278521818e-01,6.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,9.651158472972385608e-04,-1.187400706872867862e-01,-1.197051865345840210e-01,6.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,-1.883074043928406474e-03,-1.159004359371795939e-01,-1.140173618932511929e-01,6.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,-4.637048814124406296e-03,-1.131565997480338537e-01,-1.085195509339094422e-01,6.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,-7.297156976221788258e-03,-1.105077277243409345e-01,-1.032105707481191514e-01,6.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,-9.863886995133130942e-03,-1.079529664787379217e-01,-9.808907948360479079e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,-1.233786884589294260e-02,-1.054914128518268379e-01,-9.315354400593389705e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,-1.471987667666895330e-02,-1.031220897227899391e-01,-8.840221304612098929e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,-1.701083155598737823e-02,-1.008439275701257520e-01,-8.383309601413838075e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.087999999999998524e-01,-1.921180357798936769e-02,-9.865575115081451352e-02,-7.944394757282514929e-02,6.000000000000000000e+00,1.000000000000000000e+00
-2.968499999999999472e-01,-2.132401284961985694e-02,-9.655627080336426360e-02,-7.523225795374441360e-02,6.000000000000000000e+00,1.000000000000000000e+00
-2.848999999999999311e-01,-2.334882909815418767e-02,-9.454407796972795486e-02,-7.119524887157377413e-02,6.000000000000000000e+00,1.000000000000000000e+00
-2.729499999999999149e-01,-2.528776982325686359e-02,-9.261764459205992783e-02,-6.732987476880306077e-02,6.000000000000000000e+00,1.000000000000000000e+00
-2.609999999999997877e-01,-2.714249708073365741e-02,-9.077532608782562518e-02,-6.363282900709196777e-02,6.000000000000000000e+00,1.000000000000000000e+00
-2.490499999999997716e-01,-2.891481313096487538e-02,-8.901536765310150146e-02,-6.010055452213662608e-02,6.000000000000000000e+00,1.000000000000000000e+00
-2.370999999999997554e-01,-3.060665531977440831e-02,-8.733591369922093228e-02,-5.672925837944652050e-02,6.000000000000000000e+00,1.000000000000000000e+00
-2.251499999999998503e-01,-3.222009069022406524e-02,-8.573502030126364803e-02,-5.351492961103958279e-02,6.000000000000000000e+00,1.000000000000000000e+00
-2.131999999999998341e-01,-3.375731095898912987e-02,-8.421067063691826948e-02,-5.045335967792913962e-02,6.000000000000000000e+00,1.000000000000000000e+00
-2.012499999999998179e-01,-3.522062864095870660e-02,-8.276079353011722706e-02,-4.754016488915852046e-02,6.000000000000000000e+00,1.000000000000000000e+00
-1.892999999999998018e-01,-3.661247528341204927e-02,-8.138328539608635781e-02,-4.477081011267430855e-02,6.000000000000000000e+00,1.000000000000000000e+00
-1.773499999999997856e-01,-3.793540299257938675e-02,-8.007603612598050702e-02,-4.214063313340112027e-02,6.000000000000000000e+00,1.000000000000000000e+00
-1.653999999999998805e-01,-3.919209072047168119e-02,-7.883695976649630899e-02,-3.964486904602462780e-02,6.000000000000000000e+00,1.000000000000000000e+00
