V_RHE,observable,param,adjoint,fd,rel_err,verdict
0.3,cd,log_k0_1,-3.762765029112086e-06,-1.881591662609061e-06,0.9997776902851195,FAIL
0.3,cd,log_k0_2,-7.461593045723279e-13,-1.7319217559190364e-05,0.9999999569172624,FAIL
0.3,cd,alpha_1,-0.0001113045689854871,-5.565854309503733e-05,0.9997751072182003,FAIL
0.3,cd,alpha_2,-7.461592971312773e-11,2.8619955153897942e-08,1.002607129511975,FAIL
0.3,pc,log_k0_1,-1.2226712150198153e-12,-1.881591662607367e-06,0.9999993501931161,FAIL
0.3,pc,log_k0_2,7.443581652582592e-13,1.731921755918867e-05,0.9999999570212591,FAIL
0.3,pc,alpha_1,-3.616725773068607e-11,-5.565854309505427e-05,0.9999993501939555,FAIL
0.3,pc,alpha_2,7.443581593921548e-11,-2.8620126796654374e-08,1.00260082062068,FAIL
