epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.15347528e+00,1.06294227e+00,3.94196808e-02,6.90740983e-02,9.999901e-04,0.1
2,9.65570092e-01,9.73167896e-01,3.79493804e-02,6.58306503e-02,9.999606e-04,0.1
3,8.82869780e-01,9.04567003e-01,3.77975484e-02,6.31632607e-02,9.999113e-04,0.2
4,8.18046272e-01,8.51478934e-01,3.77895454e-02,6.11593666e-02,9.998423e-04,0.3
5,7.67783284e-01,8.01580250e-01,3.72948280e-02,5.91719062e-02,9.997535e-04,0.4
6,7.21286893e-01,7.55570889e-01,3.67916110e-02,5.72415702e-02,9.996451e-04,0.5
7,6.79115713e-01,7.14698017e-01,3.65234956e-02,5.55748630e-02,9.995170e-04,0.6
8,6.41759634e-01,6.77442908e-01,3.63612555e-02,5.41608681e-02,9.993691e-04,0.7
9,6.07580245e-01,6.43714488e-01,3.61904277e-02,5.28863402e-02,9.992016e-04,0.7
10,5.76468766e-01,6.14054799e-01,3.59836261e-02,5.16518644e-02,9.990144e-04,0.8
11,5.49036920e-01,5.85734725e-01,3.56877392e-02,5.03664900e-02,9.988074e-04,0.9
12,5.23180306e-01,5.59016109e-01,3.53013589e-02,4.90482775e-02,9.985809e-04,1.0
13,4.99094099e-01,5.35685658e-01,3.48929309e-02,4.77823578e-02,9.983346e-04,1.0
14,4.78231430e-01,5.14571667e-01,3.44783116e-02,4.66257703e-02,9.980687e-04,1.1
15,4.59231019e-01,4.95514393e-01,3.40244401e-02,4.57630516e-02,9.977832e-04,1.2
16,4.42219883e-01,4.77409422e-01,3.35815171e-02,4.51043304e-02,9.974780e-04,1.3
17,4.26331580e-01,4.59941387e-01,3.32362546e-02,4.43575721e-02,9.971532e-04,1.4
18,4.11204249e-01,4.42828894e-01,3.29589264e-02,4.34411997e-02,9.968088e-04,1.4
19,3.96323949e-01,4.26899701e-01,3.26715238e-02,4.26159937e-02,9.964449e-04,1.5
20,3.82456660e-01,4.11903799e-01,3.23717868e-02,4.19493611e-02,9.960613e-04,1.6
21,3.69471759e-01,3.98059607e-01,3.21316419e-02,4.12467480e-02,9.956582e-04,1.7
22,3.57393593e-01,3.85164708e-01,3.19480735e-02,4.04617802e-02,9.952355e-04,1.8
23,3.46070528e-01,3.72330308e-01,3.17681731e-02,3.96912374e-02,9.947933e-04,1.8
24,3.34976852e-01,3.60459358e-01,3.15812347e-02,3.89246730e-02,9.943315e-04,1.9
25,3.24773729e-01,3.49189162e-01,3.13659947e-02,3.81814870e-02,9.938503e-04,2.0
26,3.14955413e-01,3.38449001e-01,3.10892872e-02,3.76445260e-02,9.933496e-04,2.1
27,3.05621147e-01,3.28678876e-01,3.08264503e-02,3.71387662e-02,9.928295e-04,2.2
28,2.97101319e-01,3.19315135e-01,3.06021642e-02,3.65271862e-02,9.922899e-04,2.2
29,2.88827688e-01,3.10229480e-01,3.03467910e-02,3.60916959e-02,9.917309e-04,2.3
30,2.80955702e-01,3.01668972e-01,3.01059559e-02,3.56059634e-02,9.911525e-04,2.4
31,2.73441494e-01,2.93445706e-01,2.98521854e-02,3.51819455e-02,9.905547e-04,2.5
32,2.66328931e-01,2.85476178e-01,2.96192761e-02,3.47483307e-02,9.899376e-04,2.5
33,2.59537101e-01,2.78035730e-01,2.94371040e-02,3.42006174e-02,9.893012e-04,2.6
34,2.53066212e-01,2.70817280e-01,2.92213386e-02,3.38264116e-02,9.886454e-04,2.7
35,2.47139946e-01,2.64697671e-01,2.90525383e-02,3.33420460e-02,9.879704e-04,2.8
36,2.41736293e-01,2.58689702e-01,2.87911831e-02,3.32598033e-02,9.872762e-04,2.8
37,2.37248942e-01,2.54553795e-01,2.86800193e-02,3.26189515e-02,9.865627e-04,2.9
38,2.33213678e-01,2.48134613e-01,2.83987874e-02,3.25586712e-02,9.858301e-04,3.0
39,2.28663847e-01,2.41051108e-01,2.82586747e-02,3.17637231e-02,9.850782e-04,3.1
40,2.21331835e-01,2.34494671e-01,2.80374210e-02,3.14562326e-02,9.843073e-04,3.2
41,2.15720236e-01,2.30511248e-01,2.78285399e-02,3.14185919e-02,9.835172e-04,3.2
42,2.13044047e-01,2.26422891e-01,2.76900528e-02,3.08138000e-02,9.827081e-04,3.3
43,2.08925098e-01,2.19665468e-01,2.74655462e-02,3.05399579e-02,9.818800e-04,3.4
44,2.03210488e-01,2.15273604e-01,2.72784152e-02,3.02170305e-02,9.810328e-04,3.5
45,1.99491307e-01,2.12437734e-01,2.71512661e-02,2.97745153e-02,9.801667e-04,3.5
46,1.96796745e-01,2.07226038e-01,2.69922892e-02,2.96438092e-02,9.792816e-04,3.6
47,1.92664742e-01,2.02749506e-01,2.68380304e-02,2.92049343e-02,9.783777e-04,3.7
48,1.88396767e-01,2.00136483e-01,2.67096068e-02,2.89605092e-02,9.774548e-04,3.8
49,1.85910523e-01,1.96539119e-01,2.65513822e-02,2.89634271e-02,9.765132e-04,3.9
50,1.83272377e-01,1.92594513e-01,2.63776951e-02,2.84234189e-02,9.755527e-04,3.9
51,1.79328158e-01,1.89122796e-01,2.62114618e-02,2.82046521e-02,9.745735e-04,4.0
52,1.76300600e-01,1.86462834e-01,2.60801662e-02,2.81831650e-02,9.735756e-04,4.1
53,1.74328476e-01,1.83929503e-01,2.59384664e-02,2.77993471e-02,9.725590e-04,4.2
54,1.71575531e-01,1.80116251e-01,2.57828812e-02,2.76380832e-02,9.715238e-04,4.2
55,1.68380290e-01,1.77351311e-01,2.56544806e-02,2.74407762e-02,9.704699e-04,4.3
56,1.65921628e-01,1.75379917e-01,2.55194161e-02,2.71533696e-02,9.693976e-04,4.4
57,1.64049685e-01,1.72582075e-01,2.53809061e-02,2.70938622e-02,9.683067e-04,4.5
58,1.61895484e-01,1.70127779e-01,2.52379052e-02,2.68142535e-02,9.671973e-04,4.5
59,1.59323797e-01,1.67296559e-01,2.50867398e-02,2.66109316e-02,9.660695e-04,4.6
60,1.56945825e-01,1.65180728e-01,2.49581193e-02,2.64940615e-02,9.649234e-04,4.7
61,1.55069932e-01,1.63749322e-01,2.48301522e-02,2.62912298e-02,9.637589e-04,4.8
62,1.53469294e-01,1.61476851e-01,2.46936970e-02,2.62320960e-02,9.625761e-04,4.8
63,1.51818767e-01,1.59827828e-01,2.45761970e-02,2.59964675e-02,9.613750e-04,4.9
64,1.49936751e-01,1.57280609e-01,2.44435429e-02,2.58637163e-02,9.601558e-04,5.0
65,1.47935078e-01,1.55510694e-01,2.43259159e-02,2.56584016e-02,9.589184e-04,5.1
66,1.46011114e-01,1.53509542e-01,2.42002238e-02,2.55310083e-02,9.576630e-04,5.1
67,1.44272581e-01,1.51848242e-01,2.40779560e-02,2.53583252e-02,9.563894e-04,5.2
68,1.42720938e-01,1.50456816e-01,2.39665676e-02,2.52503370e-02,9.550979e-04,5.3
69,1.41280383e-01,1.48717701e-01,2.38461656e-02,2.51366217e-02,9.537885e-04,5.4
70,1.39942840e-01,1.47877336e-01,2.37488624e-02,2.50152562e-02,9.524611e-04,5.5
71,1.38791740e-01,1.46513030e-01,2.36430228e-02,2.49953331e-02,9.511159e-04,5.5
72,1.38064608e-01,1.47656247e-01,2.35902042e-02,2.48541541e-02,9.497529e-04,5.6
73,1.38195753e-01,1.47878692e-01,2.35604771e-02,2.50664827e-02,9.483722e-04,5.7
74,1.39865085e-01,1.49926975e-01,2.35671330e-02,2.47878879e-02,9.469738e-04,5.8
75,1.39937699e-01,1.44094899e-01,2.34089935e-02,2.47986166e-02,9.455578e-04,5.9
76,1.35787591e-01,1.39251664e-01,2.31511637e-02,2.42129423e-02,9.441242e-04,5.9
77,1.30325258e-01,1.41700909e-01,2.31416937e-02,2.42453367e-02,9.426730e-04,6.0
78,1.32037938e-01,1.40267342e-01,2.31226332e-02,2.44132118e-02,9.412045e-04,6.1
79,1.32078141e-01,1.36184171e-01,2.28807463e-02,2.38541831e-02,9.397185e-04,6.2
80,1.26829535e-01,1.37385294e-01,2.28584950e-02,2.38188405e-02,9.382152e-04,6.3
81,1.27547234e-01,1.35801792e-01,2.28413147e-02,2.39368907e-02,9.366946e-04,6.3
82,1.27473965e-01,1.32661700e-01,2.26292775e-02,2.35051436e-02,9.351568e-04,6.4
83,1.23354144e-01,1.34558842e-01,2.26628525e-02,2.35239217e-02,9.336018e-04,6.5
84,1.24401510e-01,1.31764486e-01,2.25633762e-02,2.34838531e-02,9.320297e-04,6.6
85,1.23127483e-01,1.29595399e-01,2.24040802e-02,2.32000466e-02,9.304406e-04,6.6
86,1.20349698e-01,1.31852627e-01,2.24468008e-02,2.31971243e-02,9.288346e-04,6.7
87,1.21426962e-01,1.28340647e-01,2.22949609e-02,2.30559624e-02,9.272116e-04,6.8
88,1.19208224e-01,1.27145514e-01,2.21841671e-02,2.29310703e-02,9.255717e-04,6.9
89,1.17870182e-01,1.28691405e-01,2.21811971e-02,2.28660272e-02,9.239151e-04,6.9
90,1.18156135e-01,1.25498489e-01,2.20324576e-02,2.26913888e-02,9.222418e-04,7.0
91,1.15872599e-01,1.24940053e-01,2.19672831e-02,2.26978549e-02,9.205518e-04,7.1
92,1.15516573e-01,1.25474334e-01,2.19192297e-02,2.25583025e-02,9.188453e-04,7.2
93,1.14889957e-01,1.23303644e-01,2.18287418e-02,2.23994565e-02,9.171222e-04,7.2
94,1.13136537e-01,1.22865893e-01,2.17801283e-02,2.24547500e-02,9.153827e-04,7.3
95,1.13053776e-01,1.22570992e-01,2.17027933e-02,2.22489762e-02,9.136267e-04,7.4
96,1.11944236e-01,1.21355437e-01,2.16394605e-02,2.21333027e-02,9.118545e-04,7.5
97,1.10782854e-01,1.20834209e-01,2.15848766e-02,2.21969978e-02,9.100661e-04,7.6
98,1.10615984e-01,1.20133832e-01,2.15008218e-02,2.19748182e-02,9.082615e-04,7.6
99,1.09366335e-01,1.19488753e-01,2.14422560e-02,2.18903805e-02,9.064407e-04,7.7
100,1.08577468e-01,1.18890375e-01,2.13874253e-02,2.19165611e-02,9.046040e-04,7.8
101,1.08256586e-01,1.18120581e-01,2.13077292e-02,2.17102607e-02,9.027513e-04,7.8
102,1.07097849e-01,1.17728427e-01,2.12462966e-02,2.16416098e-02,9.008827e-04,7.9
103,1.06481709e-01,1.17010601e-01,2.11866573e-02,2.16348661e-02,8.989983e-04,8.0
104,1.06047079e-01,1.16316549e-01,2.11207319e-02,2.14704514e-02,8.970982e-04,8.1
105,1.05025113e-01,1.15954638e-01,2.10696038e-02,2.13909404e-02,8.951824e-04,8.2
106,1.04461335e-01,1.15294598e-01,2.10180053e-02,2.13758898e-02,8.932511e-04,8.3
107,1.03997804e-01,1.14721105e-01,2.09528386e-02,2.12350659e-02,8.913042e-04,8.4
108,1.03096724e-01,1.14296749e-01,2.08922116e-02,2.11654790e-02,8.893419e-04,8.4
