phi_applied,flux_noisy
-1.946087240512878,-0.1758294866688911
-3.892174481025757,-0.1775288004344368
-5.838261721538634,-0.178741463212263
-7.784348962051514,-0.1796789293695221
-9.730436202564391,-0.1804925354792306
-11.67652344307727,-0.181332999361522
-13.62261068359015,-0.1821510894552255
-15.56869792410303,-0.1828290536616143
-17.5147851646159,-0.1833962914044576
-19.46087240512878,-0.1839047658585778
