epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.12645829e+00,1.20262361e+00,3.49887152e-02,6.54157777e-02,9.999901e-04,0.1
2,9.53361869e-01,1.11857688e+00,3.37443031e-02,6.20828523e-02,9.999606e-04,0.1
3,8.69972289e-01,1.04774249e+00,3.28955272e-02,5.90333161e-02,9.999113e-04,0.2
4,8.00032198e-01,9.86800432e-01,3.24907046e-02,5.61858907e-02,9.998423e-04,0.3
5,7.40176082e-01,9.39704299e-01,3.24097066e-02,5.38815501e-02,9.997535e-04,0.3
6,6.94418609e-01,8.98818731e-01,3.22625511e-02,5.19461364e-02,9.996451e-04,0.4
7,6.55004978e-01,8.61612618e-01,3.19628292e-02,5.02010870e-02,9.995170e-04,0.5
8,6.18718326e-01,8.29210281e-01,3.16230512e-02,4.86291996e-02,9.993691e-04,0.6
9,5.86497307e-01,8.00854743e-01,3.12720656e-02,4.71787518e-02,9.992016e-04,0.6
10,5.57973087e-01,7.76064992e-01,3.09394942e-02,4.58244951e-02,9.990144e-04,0.7
11,5.32916009e-01,7.54180789e-01,3.06515706e-02,4.45840632e-02,9.988074e-04,0.8
12,5.10876596e-01,7.33368993e-01,3.03894838e-02,4.34889329e-02,9.985809e-04,0.9
13,4.90342021e-01,7.13385284e-01,3.01420222e-02,4.25944459e-02,9.983346e-04,0.9
14,4.70966041e-01,6.94637954e-01,2.99019516e-02,4.18567948e-02,9.980687e-04,1.0
15,4.52917546e-01,6.76759899e-01,2.96503349e-02,4.11487886e-02,9.977832e-04,1.1
16,4.35817689e-01,6.59663439e-01,2.93977998e-02,4.03971892e-02,9.974780e-04,1.1
17,4.19453174e-01,6.43632770e-01,2.91671690e-02,3.96109053e-02,9.971532e-04,1.2
18,4.03816551e-01,6.28776789e-01,2.89495684e-02,3.88548630e-02,9.968088e-04,1.3
19,3.89108211e-01,6.14786685e-01,2.87282436e-02,3.81669907e-02,9.964449e-04,1.4
20,3.75334442e-01,6.01271331e-01,2.85025417e-02,3.75164899e-02,9.960613e-04,1.4
21,3.62108737e-01,5.88232398e-01,2.82731144e-02,3.68553757e-02,9.956582e-04,1.5
22,3.49364042e-01,5.75509012e-01,2.80301585e-02,3.61280032e-02,9.952355e-04,1.6
23,3.37045997e-01,5.63258648e-01,2.77617863e-02,3.53714868e-02,9.947933e-04,1.6
24,3.25345814e-01,5.51767945e-01,2.74667238e-02,3.46816666e-02,9.943315e-04,1.7
