cap,V_RHE,converged,r1,r2,dPC_dalpha2,dR2_dalpha2
50,-0.1,True,0.48552753910723656,0.48554339014436143,0.002783648364298047,0.007588385529944119
50,0.0,True,0.47394815406282326,0.47403154989459234,2.1619328850250563e-05,5.8916292400290615e-05
50,0.1,True,0.44472593940375493,0.44480987709303865,1.6666873258039047e-07,4.378603035704032e-07
50,0.15,True,0.39555409270345493,0.39563806375881105,7.494478873756004e-09,2.5764945732476008e-08
50,0.2,True,0.2143539775757557,0.21443805816877426,-1.3902818817251947e-09,-1.0714346077023151e-08
