V_RHE,observable,param,adjoint,fd,rel_err,verdict
0.3,cd,log_k0_1,-3.7627650291859994e-06,-1.881591662609061e-06,0.9997776903244019,FAIL
0.3,cd,log_k0_2,-7.461603129044574e-13,-1.7319217559190364e-05,0.9999999569172043,FAIL
0.3,cd,alpha_1,-0.00011130456898767352,-5.565854309503733e-05,0.9997751072574832,FAIL
0.3,cd,alpha_2,-7.46160304596045e-11,2.8619955153897942e-08,1.002607133032123,FAIL
0.3,pc,log_k0_1,-1.2226699135835616e-12,-1.881591662607367e-06,0.9999993501938077,FAIL
0.3,pc,log_k0_2,7.443591690468869e-13,1.731921755918867e-05,0.9999999570212011,FAIL
0.3,pc,alpha_1,-3.6167219232524574e-11,-5.565854309505427e-05,0.9999993501946473,FAIL
0.3,pc,alpha_2,7.443591593917813e-11,-2.8620126796654374e-08,1.0026008241147233,FAIL
