evaluation,objective,grad_norm,k0_0,k0_1,alpha_0,alpha_1
1,0.04395009339209512,0.15184203881062636,1.2631578947368409e-05,4.5880285758523514e-05,0.6297035587688262,0.5173645186018533
2,0.02164357799385998,0.12034448924414073,1.3718401003626641e-05,4.293410894598672e-05,0.7382431296455375,0.4216595670520987
3,0.0059547805190120085,0.010939665257406198,2.0487516828199685e-05,3.328809331865121e-05,0.95,0.10275289922227628
4,0.005792879461346987,0.010651782619790147,2.1691048669171218e-05,3.329594825991011e-05,0.95,0.10659573511713633
5,0.005175935134763188,0.009492403499843882,2.7254953836701995e-05,3.3327386564506535e-05,0.95,0.12196707869657653
6,0.003237957965800613,0.0051681261948800265,6.79367956305414e-05,3.345343690632991e-05,0.95,0.18345245301433732
7,0.0020140650572572157,0.005551951416877038,0.00033631794733529434,3.449695291478233e-05,0.95,0.31569457920286514
8,0.0019053191276899595,0.005473825954557835,0.0003130546450146143,3.4613577058135314e-05,0.9315204011715453,0.31661315781622523
9,0.004145003359821648,0.0456184354416816,0.00023293856967744004,3.826092086238908e-05,0.5842909001004761,0.4512738979804536
10,0.001194727518545157,0.005765445080389454,0.00027974345764863323,3.595884499193101e-05,0.7993668484739602,0.367864261673172
11,0.059048563825280585,0.04829312923839133,0.00036047279878027513,4.548670117637409e-05,0.06994229473126201,0.7620143464192817
12,0.0011453372598926597,0.005594582457052937,0.000280689382397718,3.607155102866293e-05,0.7896552380966052,0.3731120039291942
13,0.01851600026499198,0.13802794726297823,0.0003180894328028083,4.0506491610717455e-05,0.4297987664139336,0.5675631751742379
14,0.0010152037508336159,0.004715004358258553,0.00028381232552404586,3.644345053662839e-05,0.757823447354202,0.3903125532586103
15,0.000822039657139448,0.010017399390539758,0.00039564683878960086,3.746524286003373e-05,0.6576536719129571,0.4615220221553227
16,0.00037570153550315716,0.0028325486376227105,0.0005119712995081896,3.7164867912691184e-05,0.6794371533836335,0.465642395823196
17,3.9133931614201045e-05,0.0011023703246500456,0.001056736993556964,3.740341617210967e-05,0.6423473744563933,0.5279674159080738
18,3.040964793239585e-05,0.0001203796044642432,0.0011911180677565752,3.753301106523926e-05,0.6295211898031894,0.5402033813161825
19,3.0325263887550007e-05,3.247605160385891e-05,0.0011801606832915557,3.757128945455509e-05,0.6298903392467542,0.5397791812052155
20,3.031160538236847e-05,3.132514613437376e-05,0.0011778885948347502,3.7606740706828133e-05,0.630138019284287,0.5397945162307314
21,3.025489292657362e-05,7.312085399457324e-05,0.0011687760574853022,3.781415201201768e-05,0.6316561195613487,0.5400365433251454
22,3.016401303755622e-05,0.00012101298828877182,0.0011562544060970798,3.821963075598342e-05,0.6345719903290452,0.5407080442143768
23,3.000350752835426e-05,0.00015041924380354763,0.001135064172425029,3.91048826985136e-05,0.6408265326987845,0.5422630970132782
24,2.9852458213120738e-05,0.00010435108965518217,0.00112320798063003,4.0049631513660256e-05,0.6462135087896467,0.5434038185217458
25,2.9775054031596622e-05,2.4012055352424223e-05,0.0011234940520559854,4.065133431847219e-05,0.6484075071946613,0.5434347101918986
26,2.9758126425193003e-05,3.239069490962193e-05,0.001128571386244807,4.0768210169924236e-05,0.6480001057179302,0.5430142716868704
27,2.9747026465439478e-05,5.0353876880109564e-05,0.0011320895949432184,4.080148596576185e-05,0.6473054753661459,0.5424594182264663
28,2.970691562269297e-05,9.328297254809155e-05,0.0011437875083301393,4.102394955026222e-05,0.6447867830620523,0.540209509202763
29,2.9637921408670792e-05,0.00013616152361944133,0.0011597190558797767,4.160476378078602e-05,0.6410740663090443,0.536095367651938
30,2.9504661167946768e-05,0.00014953203494779324,0.0011883907410447057,4.311990743884699e-05,0.6342605134122533,0.5276569920227698
31,3.022831363471837e-05,0.00044369200594781687,0.0011764473501740425,4.5622225779912335e-05,0.6304852309948952,0.5122394744213066
32,2.9487507084952855e-05,0.00018756953414174178,0.0011867949859632402,4.344469916720556e-05,0.6337583000705377,0.5256060506150517
33,2.9367175709451785e-05,0.00011015010517637279,0.0012066083430137767,4.573807418881898e-05,0.629341635661842,0.5173856045783731
