epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.13013160e+00,9.27962005e-01,2.70786801e-02,6.50048169e-02,9.999901e-04,0.0
2,9.71372306e-01,8.41309607e-01,2.61184513e-02,6.19082296e-02,9.999606e-04,0.1
3,8.84570181e-01,7.70283222e-01,2.50310980e-02,5.90765220e-02,9.999113e-04,0.1
4,8.13667655e-01,7.14654982e-01,2.43493825e-02,5.70038747e-02,9.998423e-04,0.2
5,7.57731795e-01,6.68454766e-01,2.40006929e-02,5.53109789e-02,9.997535e-04,0.2
6,7.10894644e-01,6.30322397e-01,2.36946371e-02,5.40222854e-02,9.996451e-04,0.2
7,6.72100663e-01,5.97714901e-01,2.33821206e-02,5.29544041e-02,9.995170e-04,0.3
8,6.38899922e-01,5.66816688e-01,2.31202251e-02,5.17900994e-02,9.993691e-04,0.3
9,6.07793093e-01,5.38536131e-01,2.29412730e-02,5.05321894e-02,9.992016e-04,0.4
10,5.79151213e-01,5.13224483e-01,2.28238811e-02,4.92372020e-02,9.990144e-04,0.4
11,5.53382635e-01,4.88786429e-01,2.26968830e-02,4.78612089e-02,9.988074e-04,0.4
12,5.28772175e-01,4.65276361e-01,2.25060306e-02,4.64533451e-02,9.985809e-04,0.5
13,5.05204856e-01,4.44510579e-01,2.22405195e-02,4.51607835e-02,9.983346e-04,0.5
14,4.84224260e-01,4.25432861e-01,2.19146556e-02,4.39697710e-02,9.980687e-04,0.6
15,4.64935362e-01,4.06389922e-01,2.15712203e-02,4.28121989e-02,9.977832e-04,0.6
16,4.45936084e-01,3.87930334e-01,2.12500346e-02,4.17427095e-02,9.974780e-04,0.7
17,4.27545398e-01,3.70374978e-01,2.09533862e-02,4.07815441e-02,9.971532e-04,0.7
18,4.09780234e-01,3.53526413e-01,2.06657447e-02,3.99018668e-02,9.968088e-04,0.7
19,3.92563581e-01,3.37778777e-01,2.03522096e-02,3.91561750e-02,9.964449e-04,0.8
20,3.76399159e-01,3.22809100e-01,1.99913109e-02,3.85241885e-02,9.960613e-04,0.8
21,3.60868156e-01,3.08564663e-01,1.96466972e-02,3.78770315e-02,9.956582e-04,0.9
22,3.45990151e-01,2.94915318e-01,1.93619085e-02,3.70700824e-02,9.952355e-04,0.9
23,3.31814557e-01,2.81671047e-01,1.91290089e-02,3.60568532e-02,9.947933e-04,0.9
24,3.18085313e-01,2.69526273e-01,1.89338951e-02,3.49952806e-02,9.943315e-04,1.0
25,3.05404007e-01,2.57620513e-01,1.87051738e-02,3.40391873e-02,9.938503e-04,1.0
26,2.92978168e-01,2.46240661e-01,1.84413854e-02,3.32654590e-02,9.933496e-04,1.1
27,2.81108111e-01,2.35768571e-01,1.81928451e-02,3.25802456e-02,9.928295e-04,1.1
28,2.70233423e-01,2.25690871e-01,1.79692465e-02,3.18574599e-02,9.922899e-04,1.1
29,2.59753853e-01,2.16400251e-01,1.77518661e-02,3.11738275e-02,9.917309e-04,1.2
30,2.49854580e-01,2.07221523e-01,1.74667894e-02,3.05731318e-02,9.911525e-04,1.2
31,2.40120411e-01,1.98659107e-01,1.71724708e-02,3.00231496e-02,9.905547e-04,1.3
