applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-2.370999999999997554e-01,1.430140690529916769e+00,-1.777845623438233158e+00,-3.207986313968150149e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.251499999999998503e-01,1.363063031356148480e+00,-1.710825294088358151e+00,-3.073888325444506631e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.131999999999998341e-01,1.295904347430794745e+00,-1.643733766719515321e+00,-2.939638114150310066e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.012499999999998179e-01,1.230159897421228887e+00,-1.578068794187590163e+00,-2.808228691608818828e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.892999999999998018e-01,1.167060093394698628e+00,-1.515064325897107711e+00,-2.682124419291806561e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.773499999999997856e-01,1.107446724145042749e+00,-1.455567050530338413e+00,-2.563013774675381384e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.653999999999998805e-01,1.051715583190161007e+00,-1.399979396352708294e+00,-2.451694979542869302e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.534499999999998643e-01,1.101809146792639638e+00,-1.450252642326152808e+00,-2.552061789118792667e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.414999999999998481e-01,1.250790334145147398e+00,-1.599461007115799971e+00,-2.850251341260947591e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.295499999999998320e-01,1.363552799826916573e+00,-1.712511277916706876e+00,-3.076064077743623670e+00,3.000000000000000000e+00,1.000000000000000000e+00
-1.175999999999999268e-01,1.443064389551717230e+00,-1.792394407148859559e+00,-3.235458796700577011e+00,3.000000000000000000e+00,1.000000000000000000e+00
-1.056499999999999106e-01,1.448066366836424645e+00,-1.797892167027614674e+00,-3.245958533864039097e+00,3.000000000000000000e+00,1.000000000000000000e+00
-9.369999999999989448e-02,1.400793091686818759e+00,-1.751268915290176587e+00,-3.152062006976995345e+00,3.000000000000000000e+00,1.000000000000000000e+00
-8.174999999999987832e-02,1.346350691124819088e+00,-1.697651076708393436e+00,-3.044001767833212746e+00,3.000000000000000000e+00,1.000000000000000000e+00
-6.979999999999986215e-02,1.285111563139720303e+00,-1.637461817178547774e+00,-2.922573380318268299e+00,3.000000000000000000e+00,1.000000000000000000e+00
-5.784999999999995701e-02,1.217936545730434084e+00,-1.571629115241866437e+00,-2.789565660972300520e+00,3.000000000000000000e+00,1.000000000000000000e+00
-4.589999999999994085e-02,1.145540435356355191e+00,-1.500954179671799338e+00,-2.646494615028154307e+00,3.000000000000000000e+00,1.000000000000000000e+00
-3.394999999999992468e-02,1.069171990516194271e+00,-1.426791558962220874e+00,-2.495963549478415366e+00,4.000000000000000000e+00,1.000000000000000000e+00
-2.199999999999990852e-02,9.881745988090764321e-01,-1.348613700081972011e+00,-2.336788298891048221e+00,4.000000000000000000e+00,1.000000000000000000e+00
-1.004999999999989235e-02,9.034037919972532915e-01,-1.267436868639986614e+00,-2.170840660637240127e+00,4.000000000000000000e+00,1.000000000000000000e+00
1.900000000000012790e-03,8.182938485318479449e-01,-1.182222875007833629e+00,-2.000516723539681685e+00,4.000000000000000000e+00,1.000000000000000000e+00
1.385000000000002895e-02,7.263670712533858431e-01,-1.102065110801739856e+00,-1.828432182055125699e+00,5.000000000000000000e+00,1.000000000000000000e+00
2.580000000000004512e-02,6.362967816330454829e-01,-1.020532412023998470e+00,-1.656829193657043842e+00,5.000000000000000000e+00,1.000000000000000000e+00
3.775000000000006128e-02,5.467536346365167166e-01,-9.415170863661550538e-01,-1.488270721002671770e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.970000000000007745e-02,4.589493619824844828e-01,-8.664583220802983821e-01,-1.325407684062782865e+00,5.000000000000000000e+00,1.000000000000000000e+00
6.165000000000009361e-02,3.737055666268451759e-01,-7.982789710361011259e-01,-1.171984537662946302e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.360000000000010978e-02,2.921134459865092903e-01,-7.379304828480939271e-01,-1.030043928834603273e+00,6.000000000000000000e+00,1.000000000000000000e+00
8.555000000000012594e-02,2.173313912411199422e-01,-6.833240383895556880e-01,-9.006554296306756857e-01,6.000000000000000000e+00,1.000000000000000000e+00
9.750000000000003109e-02,1.428795848190377304e-01,-6.442674149159267616e-01,-7.871469997349644920e-01,6.000000000000000000e+00,1.000000000000000000e+00
1.094500000000000473e-01,7.624496155340042269e-02,-6.108768173377180366e-01,-6.871217788911184732e-01,6.000000000000000000e+00,1.000000000000000000e+00
1.214000000000000634e-01,1.273941916956478071e-02,-5.889987892583372631e-01,-6.017382084279020438e-01,7.000000000000000000e+00,1.000000000000000000e+00
1.333500000000000796e-01,-9.892233681767481634e-01,-1.516784454080101430e+00,-5.275610859033532662e-01,7.000000000000000000e+00,1.000000000000000000e+00
1.453000000000000957e-01,-1.448482213645250205e+00,-1.911631111871734179e+00,-4.631488982264839738e-01,7.000000000000000000e+00,1.000000000000000000e+00
1.572500000000000009e-01,-1.498147133054919644e+00,-1.905572491514187616e+00,-4.074253584592679722e-01,7.000000000000000000e+00,1.000000000000000000e+00
1.692000000000000171e-01,-1.270773639962466728e+00,-1.628901712886237085e+00,-3.581280729237703575e-01,8.000000000000000000e+00,1.000000000000000000e+00
1.811500000000000332e-01,-1.092523899717801283e+00,-1.404056865593921399e+00,-3.115329658761201159e-01,8.000000000000000000e+00,1.000000000000000000e+00
1.931000000000000494e-01,-9.427816474579472361e-01,-1.211005429946406586e+00,-2.682237824884593502e-01,8.000000000000000000e+00,1.000000000000000000e+00
2.050500000000000100e-01,-8.540117928296452332e-01,-1.082547480538093465e+00,-2.285356877084482319e-01,8.000000000000000000e+00,1.000000000000000000e+00
2.170000000000000817e-01,-7.702869030544271522e-01,-9.629929329130796356e-01,-1.927060298586524834e-01,8.000000000000000000e+00,1.000000000000000000e+00
2.289500000000000979e-01,-7.031378434651173182e-01,-8.638578642773813154e-01,-1.607200208122639973e-01,8.000000000000000000e+00,1.000000000000000000e+00
2.409000000000000585e-01,-6.474243745744682199e-01,-7.800517163553883915e-01,-1.326273417809201716e-01,8.000000000000000000e+00,1.000000000000000000e+00
2.528500000000000747e-01,-5.994629934382489367e-01,-7.077944363495324298e-01,-1.083314429112834931e-01,8.000000000000000000e+00,1.000000000000000000e+00
2.648000000000000353e-01,-5.566553283693795873e-01,-6.442712508365049384e-01,-8.761592246712535115e-02,8.000000000000000000e+00,1.000000000000000000e+00
2.767500000000000515e-01,-5.172009813090610031e-01,-5.873807853821587655e-01,-7.017980407309776236e-02,8.000000000000000000e+00,1.000000000000000000e+00
2.887000000000000122e-01,-4.798789637342028569e-01,-5.355545303278332891e-01,-5.567556659363043225e-02,7.000000000000000000e+00,1.000000000000000000e+00
3.006500000000000283e-01,-4.438882012335699234e-01,-4.876230147887259947e-01,-4.373481355515607127e-02,6.000000000000000000e+00,1.000000000000000000e+00
