epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.08491719e+00,9.90838587e-01,2.79991762e-02,6.44400143e-02,9.999901e-04,0.0
2,9.35771227e-01,8.95551264e-01,2.72840102e-02,6.04069201e-02,9.999606e-04,0.0
3,8.44874859e-01,8.27311039e-01,2.72951374e-02,5.72201899e-02,9.999113e-04,0.0
4,7.80112505e-01,7.73917913e-01,2.77355158e-02,5.48371087e-02,9.998423e-04,0.1
5,7.29268789e-01,7.29000211e-01,2.80145324e-02,5.29869332e-02,9.997535e-04,0.1
6,6.86539829e-01,6.89312398e-01,2.77674882e-02,5.13384223e-02,9.996451e-04,0.1
7,6.48723543e-01,6.54077172e-01,2.72685351e-02,4.97704509e-02,9.995170e-04,0.1
8,6.14935637e-01,6.22302473e-01,2.68139141e-02,4.82409660e-02,9.993691e-04,0.1
9,5.84420562e-01,5.92324436e-01,2.64950468e-02,4.67346439e-02,9.992016e-04,0.1
10,5.55870831e-01,5.64063847e-01,2.62733550e-02,4.53483840e-02,9.990144e-04,0.1
11,5.29200196e-01,5.37962317e-01,2.60154282e-02,4.41637549e-02,9.988074e-04,0.2
12,5.04649401e-01,5.13386786e-01,2.56161650e-02,4.31270998e-02,9.985809e-04,0.2
13,4.81497407e-01,4.90028352e-01,2.51291602e-02,4.21516720e-02,9.983346e-04,0.2
14,4.59454387e-01,4.68007386e-01,2.46790650e-02,4.11796702e-02,9.980687e-04,0.2
15,4.38626885e-01,4.47383910e-01,2.42940793e-02,4.02348734e-02,9.977832e-04,0.2
16,4.19222414e-01,4.27257419e-01,2.39098379e-02,3.93077534e-02,9.974780e-04,0.2
17,4.00397897e-01,4.07395452e-01,2.35079542e-02,3.83919775e-02,9.971532e-04,0.2
18,3.81906062e-01,3.88660818e-01,2.31379070e-02,3.75212114e-02,9.968088e-04,0.3
19,3.64589691e-01,3.71095538e-01,2.28120006e-02,3.66526226e-02,9.964449e-04,0.3
20,3.48352283e-01,3.54564548e-01,2.24990573e-02,3.57688070e-02,9.960613e-04,0.3
21,3.32978725e-01,3.39251697e-01,2.22133498e-02,3.49199580e-02,9.956582e-04,0.3
22,3.18626225e-01,3.24726909e-01,2.19825436e-02,3.41389967e-02,9.952355e-04,0.3
23,3.05053473e-01,3.10637116e-01,2.17854758e-02,3.34047485e-02,9.947933e-04,0.3
24,2.91993380e-01,2.97454447e-01,2.15889583e-02,3.26820352e-02,9.943315e-04,0.3
25,2.79827803e-01,2.84992427e-01,2.13835587e-02,3.19444306e-02,9.938503e-04,0.4
26,2.68392175e-01,2.73216426e-01,2.11778675e-02,3.12691914e-02,9.933496e-04,0.4
27,2.57627547e-01,2.62165040e-01,2.09354265e-02,3.07292274e-02,9.928295e-04,0.4
28,2.47512326e-01,2.51591414e-01,2.06408432e-02,3.02732201e-02,9.922899e-04,0.4
29,2.37769753e-01,2.41668493e-01,2.03499719e-02,2.98060217e-02,9.917309e-04,0.4
30,2.28647992e-01,2.32198238e-01,2.00681197e-02,2.92118222e-02,9.911525e-04,0.4
31,2.19924897e-01,2.23413333e-01,1.97997653e-02,2.85725742e-02,9.905547e-04,0.4
32,2.11829856e-01,2.15167403e-01,1.95673098e-02,2.80613334e-02,9.899376e-04,0.5
33,2.04214379e-01,2.07322016e-01,1.93551318e-02,2.76781128e-02,9.893012e-04,0.5
34,1.96979210e-01,1.99846536e-01,1.91474208e-02,2.72750675e-02,9.886454e-04,0.5
35,1.90100998e-01,1.92819804e-01,1.89562319e-02,2.68356774e-02,9.879704e-04,0.5
36,1.83549613e-01,1.86145887e-01,1.87486411e-02,2.64324048e-02,9.872762e-04,0.5
37,1.77402779e-01,1.79680929e-01,1.85203414e-02,2.60937975e-02,9.865627e-04,0.5
38,1.71562627e-01,1.73636496e-01,1.83061889e-02,2.57648978e-02,9.858301e-04,0.5
39,1.66049957e-01,1.67769924e-01,1.80923474e-02,2.53661910e-02,9.850782e-04,0.5
40,1.60741076e-01,1.62288189e-01,1.78813846e-02,2.50342938e-02,9.843073e-04,0.6
41,1.55677781e-01,1.56904683e-01,1.76237438e-02,2.47113380e-02,9.835172e-04,0.6
42,1.50880411e-01,1.52041256e-01,1.73906699e-02,2.44148926e-02,9.827081e-04,0.6
43,1.46344379e-01,1.47310287e-01,1.71656700e-02,2.40644956e-02,9.818800e-04,0.6
44,1.42128706e-01,1.43270195e-01,1.69725576e-02,2.38941181e-02,9.810328e-04,0.6
45,1.38257146e-01,1.39215380e-01,1.67586359e-02,2.36227766e-02,9.801667e-04,0.6
46,1.35052621e-01,1.37065813e-01,1.66288608e-02,2.36368985e-02,9.792816e-04,0.6
47,1.32763267e-01,1.32816583e-01,1.64186836e-02,2.32289421e-02,9.783777e-04,0.7
48,1.29684210e-01,1.27927780e-01,1.62507715e-02,2.29663163e-02,9.774548e-04,0.7
49,1.24429673e-01,1.23363845e-01,1.60907544e-02,2.25643200e-02,9.765132e-04,0.7
50,1.20289914e-01,1.21125229e-01,1.59389473e-02,2.23781376e-02,9.755527e-04,0.7
51,1.18898138e-01,1.18220247e-01,1.57435430e-02,2.23016864e-02,9.745735e-04,0.7
52,1.15696289e-01,1.13411248e-01,1.55539082e-02,2.18207250e-02,9.735756e-04,0.7
53,1.11384705e-01,1.11267060e-01,1.54295589e-02,2.16130483e-02,9.725590e-04,0.7
54,1.09847702e-01,1.09061956e-01,1.52469421e-02,2.15595202e-02,9.715238e-04,0.8
55,1.07429743e-01,1.04751065e-01,1.50479255e-02,2.11676070e-02,9.704699e-04,0.8
56,1.03625543e-01,1.02691576e-01,1.49077053e-02,2.09863451e-02,9.693976e-04,0.8
57,1.02064073e-01,1.00793496e-01,1.47415950e-02,2.09448277e-02,9.683067e-04,0.8
58,9.99904498e-02,9.70650762e-02,1.45684047e-02,2.06203967e-02,9.671973e-04,0.8
59,9.67045724e-02,9.51509401e-02,1.44160755e-02,2.04712745e-02,9.660695e-04,0.8
60,9.51949209e-02,9.34315696e-02,1.42523885e-02,2.04269664e-02,9.649234e-04,0.8
61,9.33609083e-02,9.01732072e-02,1.40999162e-02,2.00841192e-02,9.637589e-04,0.9
62,9.04997960e-02,8.83342698e-02,1.39635110e-02,1.99429681e-02,9.625761e-04,0.9
63,8.89937505e-02,8.68442357e-02,1.38181318e-02,1.98836323e-02,9.613750e-04,0.9
64,8.74200836e-02,8.40314850e-02,1.36765509e-02,1.95850023e-02,9.601558e-04,0.9
65,8.49650353e-02,8.21700618e-02,1.35005278e-02,1.94447372e-02,9.589184e-04,0.9
66,8.33481327e-02,8.08915496e-02,1.33510837e-02,1.93417007e-02,9.576630e-04,0.9
67,8.20379779e-02,7.85194039e-02,1.32036954e-02,1.90832327e-02,9.563894e-04,0.9
68,8.00252184e-02,7.66580105e-02,1.30105265e-02,1.89738348e-02,9.550979e-04,1.0
69,7.82841295e-02,7.53918961e-02,1.28888252e-02,1.88386707e-02,9.537885e-04,1.0
70,7.70458505e-02,7.35372677e-02,1.27461524e-02,1.86325010e-02,9.524611e-04,1.0
71,7.55368769e-02,7.18736425e-02,1.25365615e-02,1.85532511e-02,9.511159e-04,1.0
72,7.38721788e-02,7.03329965e-02,1.24328439e-02,1.83569121e-02,9.497529e-04,1.0
73,7.24501088e-02,6.88209683e-02,1.22717197e-02,1.82067074e-02,9.483722e-04,1.0
74,7.12104663e-02,6.75807074e-02,1.21048184e-02,1.81330236e-02,9.469738e-04,1.1
75,6.99285194e-02,6.59929439e-02,1.20335536e-02,1.79137305e-02,9.455578e-04,1.1
76,6.85427561e-02,6.44925684e-02,1.18334354e-02,1.78104083e-02,9.441242e-04,1.1
77,6.71733022e-02,6.32386357e-02,1.17129581e-02,1.76568257e-02,9.426730e-04,1.1
78,6.59620315e-02,6.19853809e-02,1.16083559e-02,1.74808571e-02,9.412045e-04,1.1
79,6.49146065e-02,6.08927198e-02,1.14136693e-02,1.74153907e-02,9.397185e-04,1.1
80,6.38379380e-02,5.94838522e-02,1.13345932e-02,1.72049236e-02,9.382152e-04,1.1
81,6.26115277e-02,5.82013652e-02,1.11222061e-02,1.71087992e-02,9.366946e-04,1.1
82,6.13748580e-02,5.69772273e-02,1.09838529e-02,1.69635306e-02,9.351568e-04,1.2
83,6.02800697e-02,5.59412912e-02,1.08997624e-02,1.68165416e-02,9.336018e-04,1.2
84,5.93200214e-02,5.49576953e-02,1.06987759e-02,1.67428005e-02,9.320297e-04,1.2
85,5.83921708e-02,5.38745001e-02,1.06331961e-02,1.65609461e-02,9.304406e-04,1.2
86,5.74519634e-02,5.30233756e-02,1.04433835e-02,1.64785752e-02,9.288346e-04,1.2
87,5.65706715e-02,5.20041361e-02,1.03370017e-02,1.63298860e-02,9.272116e-04,1.2
88,5.58275171e-02,5.16847819e-02,1.02188520e-02,1.62817421e-02,9.255717e-04,1.3
89,5.53369075e-02,5.09941801e-02,1.00953507e-02,1.61678132e-02,9.239151e-04,1.3
90,5.51316142e-02,5.14150932e-02,1.00121094e-02,1.61767844e-02,9.222418e-04,1.3
91,5.51866107e-02,5.03076464e-02,9.94842488e-03,1.59829996e-02,9.205518e-04,1.3
92,5.46765514e-02,4.92899120e-02,9.76742402e-03,1.59239751e-02,9.188453e-04,1.3
93,5.32132983e-02,4.69439328e-02,9.79955620e-03,1.56293234e-02,9.171222e-04,1.3
94,5.11174612e-02,4.57619280e-02,9.43425351e-03,1.55706057e-02,9.153827e-04,1.3
95,5.00803180e-02,4.58054319e-02,9.42650427e-03,1.55064165e-02,9.136267e-04,1.4
96,4.98876423e-02,4.46743034e-02,9.32549126e-03,1.53126938e-02,9.118545e-04,1.4
97,4.92126569e-02,4.37603518e-02,9.13359578e-03,1.52414525e-02,9.100661e-04,1.4
98,4.80801202e-02,4.29935604e-02,9.22760548e-03,1.51117132e-02,9.082615e-04,1.4
99,4.73340042e-02,4.21745516e-02,8.88380817e-03,1.50474471e-02,9.064407e-04,1.4
100,4.68623266e-02,4.15559039e-02,8.86978130e-03,1.48917650e-02,9.046040e-04,1.4
101,4.59618829e-02,4.04624976e-02,8.84875908e-03,1.47196181e-02,9.027513e-04,1.4
102,4.50553410e-02,4.00033593e-02,8.59377273e-03,1.47126397e-02,9.008827e-04,1.5
103,4.47165594e-02,3.98011133e-02,8.71396318e-03,1.46209874e-02,8.989983e-04,1.5
104,4.42914926e-02,3.84930596e-02,8.37123464e-03,1.44414768e-02,8.970982e-04,1.5
105,4.32935730e-02,3.77259292e-02,8.31968481e-03,1.43026420e-02,8.951824e-04,1.5
106,4.24289480e-02,3.75252515e-02,8.40082366e-03,1.42524515e-02,8.932511e-04,1.5
107,4.21715826e-02,3.69793773e-02,8.09442521e-03,1.42068010e-02,8.913042e-04,1.5
108,4.18974981e-02,3.63770947e-02,8.19529051e-03,1.40397042e-02,8.893419e-04,1.5
109,4.10840176e-02,3.53743993e-02,7.92815794e-03,1.38955818e-02,8.873643e-04,1.6
110,4.02278677e-02,3.48911546e-02,7.82913254e-03,1.38132608e-02,8.853714e-04,1.6
111,3.98249477e-02,3.48035842e-02,7.93142944e-03,1.37602867e-02,8.833633e-04,1.6
112,3.95674668e-02,3.40044908e-02,7.63934981e-03,1.36585001e-02,8.813400e-04,1.6
113,3.90314497e-02,3.34343910e-02,7.68973177e-03,1.35202115e-02,8.793018e-04,1.6
114,3.83487754e-02,3.29139642e-02,7.50458977e-03,1.34250172e-02,8.772486e-04,1.6
115,3.78574952e-02,3.24479640e-02,7.41679698e-03,1.33370627e-02,8.751805e-04,1.6
116,3.75371315e-02,3.22045758e-02,7.40854090e-03,1.32697087e-02,8.730976e-04,1.6
117,3.71320173e-02,3.14342007e-02,7.23754838e-03,1.31429292e-02,8.710000e-04,1.7
118,3.65556255e-02,3.09491996e-02,7.20276772e-03,1.30431912e-02,8.688878e-04,1.7
119,3.59889567e-02,3.05255130e-02,7.12081130e-03,1.29600965e-02,8.667610e-04,1.7
120,3.55790667e-02,3.01068891e-02,7.00713604e-03,1.28722091e-02,8.646198e-04,1.7
121,3.52792777e-02,2.99097598e-02,7.00786569e-03,1.28014799e-02,8.624642e-04,1.7
122,3.49605903e-02,2.93419734e-02,6.86640949e-03,1.26947468e-02,8.602944e-04,1.7
123,3.45582180e-02,2.90084686e-02,6.81433148e-03,1.26153544e-02,8.581103e-04,1.7
124,3.41294520e-02,2.85912491e-02,6.81768334e-03,1.25235165e-02,8.559121e-04,1.7
125,3.37764695e-02,2.83692107e-02,6.65073714e-03,1.24789877e-02,8.536998e-04,1.8
126,3.36159170e-02,2.86055729e-02,6.99173464e-03,1.24732793e-02,8.514737e-04,1.8
127,3.37607339e-02,2.89893206e-02,6.73015827e-03,1.25164969e-02,8.492336e-04,1.8
128,3.43872160e-02,2.99796723e-02,7.38038857e-03,1.25702559e-02,8.469798e-04,1.8
129,3.51812243e-02,2.99085826e-02,6.76119189e-03,1.24350443e-02,8.447123e-04,1.8
130,3.53640169e-02,2.85475682e-02,6.70000700e-03,1.21721287e-02,8.424313e-04,1.8
