epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.10478151e+00,8.93707335e-01,3.20611029e-02,6.64368290e-02,9.999901e-04,0.0
2,9.54806805e-01,8.12825739e-01,3.10954634e-02,6.41264802e-02,9.999606e-04,0.1
3,8.72653484e-01,7.55696476e-01,3.06434274e-02,6.23112434e-02,9.999113e-04,0.1
4,8.12879980e-01,7.08526731e-01,3.02867417e-02,6.04197264e-02,9.998423e-04,0.2
5,7.63765514e-01,6.67969286e-01,2.99294204e-02,5.85844022e-02,9.997535e-04,0.2
6,7.21882939e-01,6.32298410e-01,2.95600583e-02,5.68407475e-02,9.996451e-04,0.2
7,6.85351670e-01,6.00170255e-01,2.91816556e-02,5.51825869e-02,9.995170e-04,0.3
8,6.53026760e-01,5.70368350e-01,2.88113511e-02,5.35792255e-02,9.993691e-04,0.3
9,6.23569608e-01,5.42268276e-01,2.84053955e-02,5.20101017e-02,9.992016e-04,0.4
10,5.95791221e-01,5.16225219e-01,2.79222796e-02,5.05082284e-02,9.990144e-04,0.4
11,5.69759607e-01,4.92553681e-01,2.73856398e-02,4.91075089e-02,9.988074e-04,0.4
12,5.45825541e-01,4.70781684e-01,2.68413227e-02,4.77922963e-02,9.985809e-04,0.5
13,5.23633182e-01,4.50249583e-01,2.63193740e-02,4.65336347e-02,9.983346e-04,0.5
14,5.02650440e-01,4.30739760e-01,2.58414958e-02,4.53443665e-02,9.980687e-04,0.5
15,4.82710630e-01,4.12241548e-01,2.54257424e-02,4.42527475e-02,9.977832e-04,0.6
16,4.63791549e-01,3.94720703e-01,2.50802592e-02,4.32373193e-02,9.974780e-04,0.6
17,4.45901841e-01,3.78004491e-01,2.47896532e-02,4.22289884e-02,9.971532e-04,0.7
18,4.28905994e-01,3.62061352e-01,2.45165337e-02,4.12054771e-02,9.968088e-04,0.7
19,4.12701100e-01,3.47030103e-01,2.42294260e-02,4.01985533e-02,9.964449e-04,0.7
20,3.97354126e-01,3.32718700e-01,2.39224505e-02,3.92244933e-02,9.960613e-04,0.8
21,3.82777691e-01,3.18867505e-01,2.36147483e-02,3.82930118e-02,9.956582e-04,0.8
22,3.68800789e-01,3.05712193e-01,2.33278656e-02,3.74221675e-02,9.952355e-04,0.8
23,3.55558872e-01,2.93340266e-01,2.30717191e-02,3.65693407e-02,9.947933e-04,0.9
24,3.43079954e-01,2.81586051e-01,2.28330040e-02,3.56976335e-02,9.943315e-04,0.9
25,3.31194907e-01,2.70511568e-01,2.25879268e-02,3.48346266e-02,9.938503e-04,1.0
26,3.19927067e-01,2.60074377e-01,2.23403245e-02,3.39835709e-02,9.933496e-04,1.0
27,3.09240371e-01,2.50216246e-01,2.21050636e-02,3.31218202e-02,9.928295e-04,1.0
28,2.99106538e-01,2.41027519e-01,2.18807825e-02,3.22804699e-02,9.922899e-04,1.1
29,2.89571762e-01,2.32446685e-01,2.16754902e-02,3.14813361e-02,9.917309e-04,1.1
30,2.80594528e-01,2.24432394e-01,2.15017846e-02,3.07495220e-02,9.911525e-04,1.1
31,2.72170246e-01,2.16934189e-01,2.13399486e-02,3.00983686e-02,9.905547e-04,1.2
32,2.64286757e-01,2.09790617e-01,2.11770242e-02,2.94603406e-02,9.899376e-04,1.2
33,2.56811976e-01,2.02984646e-01,2.10242210e-02,2.88126054e-02,9.893012e-04,1.3
34,2.49707714e-01,1.96554765e-01,2.08893298e-02,2.81990204e-02,9.886454e-04,1.3
35,2.43007094e-01,1.90432042e-01,2.07642282e-02,2.76335767e-02,9.879704e-04,1.3
36,2.36661270e-01,1.84743300e-01,2.06590190e-02,2.71083413e-02,9.872762e-04,1.4
37,2.30703011e-01,1.79454550e-01,2.05636413e-02,2.66061939e-02,9.865627e-04,1.4
38,2.25103632e-01,1.74478248e-01,2.04340613e-02,2.61834998e-02,9.858301e-04,1.5
39,2.19802439e-01,1.69845447e-01,2.02955563e-02,2.57531664e-02,9.850782e-04,1.5
40,2.14887947e-01,1.65818244e-01,2.01723978e-02,2.54399993e-02,9.843073e-04,1.5
41,2.10440964e-01,1.62500933e-01,2.00165277e-02,2.50815639e-02,9.835172e-04,1.6
42,2.06995785e-01,1.60872057e-01,1.99646341e-02,2.51407811e-02,9.827081e-04,1.6
43,2.04744503e-01,1.57152146e-01,1.97725448e-02,2.46051045e-02,9.818800e-04,1.6
44,2.01106653e-01,1.50672466e-01,1.96690365e-02,2.40025880e-02,9.810328e-04,1.7
45,1.94226250e-01,1.48774654e-01,1.95905325e-02,2.38871986e-02,9.801667e-04,1.7
46,1.92050919e-01,1.46792114e-01,1.94530368e-02,2.35469629e-02,9.792816e-04,1.8
47,1.89906046e-01,1.41300350e-01,1.93973739e-02,2.30344084e-02,9.783777e-04,1.8
48,1.84244558e-01,1.40154362e-01,1.93197430e-02,2.30564624e-02,9.774548e-04,1.8
49,1.82846367e-01,1.37461677e-01,1.91755790e-02,2.26374377e-02,9.765132e-04,1.9
50,1.79988176e-01,1.33521080e-01,1.91109294e-02,2.23120551e-02,9.755527e-04,1.9
51,1.75905317e-01,1.32777005e-01,1.90045198e-02,2.24089421e-02,9.745735e-04,1.9
52,1.74923360e-01,1.29443169e-01,1.88825978e-02,2.18930024e-02,9.735756e-04,2.0
53,1.71358973e-01,1.27365872e-01,1.88644772e-02,2.17783879e-02,9.725590e-04,2.0
54,1.69179678e-01,1.25884324e-01,1.87334746e-02,2.17170630e-02,9.715238e-04,2.1
55,1.67475551e-01,1.22916862e-01,1.86273845e-02,2.12689855e-02,9.704699e-04,2.1
56,1.64330065e-01,1.21819511e-01,1.85979411e-02,2.12119848e-02,9.693976e-04,2.1
57,1.63158491e-01,1.19567312e-01,1.84512499e-02,2.10008773e-02,9.683067e-04,2.2
58,1.60759196e-01,1.17717475e-01,1.83978579e-02,2.07607698e-02,9.671973e-04,2.2
59,1.58675596e-01,1.16463929e-01,1.83657918e-02,2.06028877e-02,9.660695e-04,2.3
60,1.57327116e-01,1.14406019e-01,1.82401966e-02,2.04251380e-02,9.649234e-04,2.3
61,1.55198157e-01,1.13103054e-01,1.82076187e-02,2.02696933e-02,9.637589e-04,2.3
62,1.53723061e-01,1.11514382e-01,1.81285450e-02,2.00152805e-02,9.625761e-04,2.4
63,1.52020529e-01,1.10066995e-01,1.80375576e-02,1.99450068e-02,9.613750e-04,2.4
64,1.50532186e-01,1.08708538e-01,1.80073176e-02,1.97618062e-02,9.601558e-04,2.4
65,1.49041280e-01,1.07358761e-01,1.79192067e-02,1.95579758e-02,9.589184e-04,2.5
66,1.47517279e-01,1.06206745e-01,1.78615148e-02,1.95296565e-02,9.576630e-04,2.5
67,1.46395713e-01,1.04756176e-01,1.78031542e-02,1.93228795e-02,9.563894e-04,2.6
68,1.44739777e-01,1.03650294e-01,1.77536621e-02,1.91714879e-02,9.550979e-04,2.6
69,1.43496543e-01,1.02674313e-01,1.77028353e-02,1.91177145e-02,9.537885e-04,2.6
70,1.42513603e-01,1.01371802e-01,1.76327238e-02,1.89161618e-02,9.524611e-04,2.7
71,1.41030952e-01,1.00297078e-01,1.75946181e-02,1.88063878e-02,9.511159e-04,2.7
72,1.39921740e-01,9.93066207e-02,1.75036144e-02,1.87434704e-02,9.497529e-04,2.8
73,1.38876244e-01,9.82566178e-02,1.74889740e-02,1.85247958e-02,9.483722e-04,2.8
74,1.37709022e-01,9.74429920e-02,1.73954863e-02,1.85423319e-02,9.469738e-04,2.8
75,1.36770278e-01,9.63885337e-02,1.73759659e-02,1.83157499e-02,9.455578e-04,2.9
76,1.35647997e-01,9.54697952e-02,1.72693123e-02,1.82464640e-02,9.441242e-04,2.9
77,1.34590745e-01,9.47680697e-02,1.72824655e-02,1.80841193e-02,9.426730e-04,3.0
78,1.33883908e-01,9.43061113e-02,1.71715020e-02,1.80886976e-02,9.412045e-04,3.0
79,1.33234724e-01,9.37980413e-02,1.72735034e-02,1.78870851e-02,9.397185e-04,3.0
80,1.32771343e-01,9.40463170e-02,1.71520706e-02,1.80645267e-02,9.382152e-04,3.1
81,1.32644013e-01,9.28871706e-02,1.72413975e-02,1.77644914e-02,9.366946e-04,3.1
82,1.31639987e-01,9.13312733e-02,1.69913162e-02,1.77130345e-02,9.351568e-04,3.1
83,1.29771188e-01,8.96824077e-02,1.69295907e-02,1.75034219e-02,9.336018e-04,3.2
84,1.28161088e-01,8.92062634e-02,1.69423195e-02,1.73882267e-02,9.320297e-04,3.2
85,1.27552897e-01,8.92753825e-02,1.68918523e-02,1.75243513e-02,9.304406e-04,3.3
86,1.27331853e-01,8.83985832e-02,1.69300987e-02,1.72851648e-02,9.288346e-04,3.3
87,1.26405999e-01,8.71496722e-02,1.67574481e-02,1.71925891e-02,9.272116e-04,3.4
88,1.24921605e-01,8.64037871e-02,1.67154556e-02,1.71209286e-02,9.255717e-04,3.4
89,1.24048278e-01,8.64953622e-02,1.67763700e-02,1.69942843e-02,9.239151e-04,3.4
90,1.23927593e-01,8.61278027e-02,1.67068245e-02,1.71636577e-02,9.222418e-04,3.5
91,1.23426765e-01,8.53715539e-02,1.66768470e-02,1.68190734e-02,9.205518e-04,3.5
92,1.22337840e-01,8.49268883e-02,1.66223233e-02,1.69055377e-02,9.188453e-04,3.6
93,1.21861167e-01,8.58696103e-02,1.65629073e-02,1.68047062e-02,9.171222e-04,3.6
94,1.22295454e-01,8.54338333e-02,1.66130818e-02,1.67887631e-02,9.153827e-04,3.6
95,1.22025512e-01,8.46448094e-02,1.64958135e-02,1.65529189e-02,9.136267e-04,3.7
96,1.20654620e-01,8.23599994e-02,1.64834268e-02,1.65800915e-02,9.118545e-04,3.7
97,1.18558183e-01,8.19424316e-02,1.65083138e-02,1.64159273e-02,9.100661e-04,3.7
98,1.17683537e-01,8.20894390e-02,1.64363067e-02,1.64310898e-02,9.082615e-04,3.8
99,1.17676295e-01,8.12240541e-02,1.64026614e-02,1.63138462e-02,9.064407e-04,3.8
100,1.16837047e-01,8.07558075e-02,1.63634919e-02,1.61697691e-02,9.046040e-04,3.9
101,1.15700893e-01,8.01126510e-02,1.63990013e-02,1.63855287e-02,9.027513e-04,3.9
102,1.15290351e-01,8.01317543e-02,1.64007317e-02,1.60989474e-02,9.008827e-04,3.9
103,1.14759624e-01,7.91128725e-02,1.62854614e-02,1.60068395e-02,8.989983e-04,4.0
104,1.13549694e-01,7.83699527e-02,1.62769464e-02,1.60221032e-02,8.970982e-04,4.0
105,1.12815797e-01,7.89802372e-02,1.63211419e-02,1.59079869e-02,8.951824e-04,4.0
106,1.12751737e-01,7.80855343e-02,1.62906146e-02,1.60133193e-02,8.932511e-04,4.1
107,1.12193972e-01,7.77601600e-02,1.62332092e-02,1.57319637e-02,8.913042e-04,4.1
108,1.11088142e-01,7.69197196e-02,1.61852913e-02,1.56792917e-02,8.893419e-04,4.2
109,1.10391475e-01,7.68013149e-02,1.61782669e-02,1.56791461e-02,8.873643e-04,4.2
110,1.10060230e-01,7.68909752e-02,1.61921746e-02,1.55593283e-02,8.853714e-04,4.2
111,1.09548114e-01,7.57927895e-02,1.61564118e-02,1.55872741e-02,8.833633e-04,4.3
112,1.08941138e-01,7.62107521e-02,1.61076958e-02,1.53912201e-02,8.813400e-04,4.3
113,1.08390473e-01,7.51606077e-02,1.60948272e-02,1.53801309e-02,8.793018e-04,4.3
114,1.07817240e-01,7.51395747e-02,1.60553103e-02,1.53154861e-02,8.772486e-04,4.4
115,1.07267365e-01,7.49469250e-02,1.60617471e-02,1.52828862e-02,8.751805e-04,4.4
116,1.06764138e-01,7.42144883e-02,1.60395406e-02,1.52328034e-02,8.730976e-04,4.4
117,1.06210895e-01,7.42939785e-02,1.60099287e-02,1.50998293e-02,8.710000e-04,4.5
118,1.05635911e-01,7.37317502e-02,1.60008161e-02,1.50987867e-02,8.688878e-04,4.5
119,1.05236009e-01,7.39269480e-02,1.59658309e-02,1.50591677e-02,8.667610e-04,4.6
120,1.04935840e-01,7.33904764e-02,1.59774881e-02,1.50594985e-02,8.646198e-04,4.6
121,1.04479887e-01,7.34521747e-02,1.59430414e-02,1.49023146e-02,8.624642e-04,4.6
122,1.03894770e-01,7.25361481e-02,1.59515879e-02,1.48855743e-02,8.602944e-04,4.7
123,1.03378862e-01,7.30610117e-02,1.59285936e-02,1.47714798e-02,8.581103e-04,4.7
124,1.02995500e-01,7.21164793e-02,1.59288233e-02,1.48043266e-02,8.559121e-04,4.8
125,1.02630034e-01,7.27747679e-02,1.59186338e-02,1.46916942e-02,8.536998e-04,4.8
126,1.02239743e-01,7.16444328e-02,1.59161021e-02,1.47442368e-02,8.514737e-04,4.8
127,1.01881422e-01,7.25013763e-02,1.58981875e-02,1.45996361e-02,8.492336e-04,4.9
128,1.01547159e-01,7.11402819e-02,1.59071029e-02,1.46976743e-02,8.469798e-04,4.9
129,1.01224050e-01,7.24239200e-02,1.58692877e-02,1.45159980e-02,8.447123e-04,4.9
130,1.00909203e-01,7.06835613e-02,1.58976175e-02,1.46381114e-02,8.424313e-04,5.0
131,1.00726217e-01,7.27932602e-02,1.58357039e-02,1.44347610e-02,8.401367e-04,5.0
132,1.00739464e-01,7.08022043e-02,1.58914773e-02,1.45926508e-02,8.378287e-04,5.1
133,1.00810751e-01,7.31662810e-02,1.58119165e-02,1.44057231e-02,8.355074e-04,5.1
134,1.00718200e-01,7.03940094e-02,1.58667861e-02,1.45401503e-02,8.331729e-04,5.1
135,9.99616683e-02,7.12257996e-02,1.57666980e-02,1.42887123e-02,8.308253e-04,5.2
136,9.88205299e-02,6.96175992e-02,1.57770066e-02,1.42540529e-02,8.284646e-04,5.2
137,9.78848338e-02,6.93294704e-02,1.57794115e-02,1.41972164e-02,8.260909e-04,5.2
138,9.76388901e-02,7.09449351e-02,1.57569881e-02,1.41282525e-02,8.237045e-04,5.3
139,9.77931842e-02,6.90441281e-02,1.58304810e-02,1.43188380e-02,8.213052e-04,5.3
140,9.77032706e-02,7.04749301e-02,1.57368052e-02,1.40709607e-02,8.188933e-04,5.4
141,9.70583335e-02,6.87242672e-02,1.57450775e-02,1.40549407e-02,8.164688e-04,5.4
142,9.62468609e-02,6.88136593e-02,1.57228480e-02,1.39644945e-02,8.140318e-04,5.4
143,9.58439559e-02,6.96397945e-02,1.56944711e-02,1.39366188e-02,8.115825e-04,5.5
144,9.58321616e-02,6.86339140e-02,1.57475692e-02,1.40392491e-02,8.091209e-04,5.5
145,9.56956595e-02,6.94308504e-02,1.56803353e-02,1.38758150e-02,8.066471e-04,5.5
146,9.51907784e-02,6.82424307e-02,1.56980199e-02,1.38367920e-02,8.041612e-04,5.6
147,9.45712775e-02,6.81835487e-02,1.56786311e-02,1.37944816e-02,8.016633e-04,5.6
148,9.42035019e-02,6.87026903e-02,1.56423281e-02,1.37499037e-02,7.991535e-04,5.7
149,9.40852761e-02,6.79398999e-02,1.56755031e-02,1.37852287e-02,7.966320e-04,5.7
150,9.39312056e-02,6.83335364e-02,1.56289895e-02,1.36908683e-02,7.940987e-04,5.7
151,9.35928151e-02,6.79033101e-02,1.56555684e-02,1.36289562e-02,7.915539e-04,5.8
152,9.31704193e-02,6.76060170e-02,1.56565581e-02,1.36516037e-02,7.889976e-04,5.8
153,9.27999988e-02,6.80885613e-02,1.56343093e-02,1.35604945e-02,7.864298e-04,5.9
154,9.25619602e-02,6.69631064e-02,1.56826133e-02,1.36547789e-02,7.838508e-04,5.9
155,9.24613178e-02,6.84880242e-02,1.56363479e-02,1.35251130e-02,7.812606e-04,5.9
