applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,-8.749500076242963109e-01,2.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,-8.749276326199385556e-01,2.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,-8.749108594355136104e-01,2.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,-8.748982524384852910e-01,2.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,-8.748887324557740319e-01,2.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,-8.748814844505298227e-01,2.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,-8.748758878348512624e-01,2.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,-8.748714634176433247e-01,2.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,-8.748678327404050270e-01,2.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,-8.748646891916426194e-01,2.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,-8.748618676355407464e-01,2.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,-8.748588837204146484e-01,2.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,-8.748556120764718891e-01,2.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,-8.748517618221194336e-01,2.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,-8.748469153188316305e-01,2.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,-8.748408611783491384e-01,2.000000000000000000e+00,1.000000000000000000e+00
-3.087999999999998524e-01,-8.748329796092126909e-01,2.000000000000000000e+00,1.000000000000000000e+00
-2.968499999999999472e-01,-8.748225957738052783e-01,2.000000000000000000e+00,1.000000000000000000e+00
-2.848999999999999311e-01,-8.748088206804859324e-01,2.000000000000000000e+00,1.000000000000000000e+00
-2.729499999999999149e-01,-8.747904751700356085e-01,2.000000000000000000e+00,1.000000000000000000e+00
-2.609999999999997877e-01,-8.747659891500794149e-01,2.000000000000000000e+00,1.000000000000000000e+00
-2.490499999999997716e-01,-8.747332675264561930e-01,2.000000000000000000e+00,1.000000000000000000e+00
-2.370999999999997554e-01,-8.746895114908331825e-01,2.000000000000000000e+00,1.000000000000000000e+00
-2.251499999999998503e-01,-8.746309801124223515e-01,2.000000000000000000e+00,1.000000000000000000e+00
-2.131999999999998341e-01,-8.745526722694829669e-01,2.000000000000000000e+00,1.000000000000000000e+00
-2.012499999999998179e-01,-8.744479024922465760e-01,2.000000000000000000e+00,1.000000000000000000e+00
-1.892999999999998018e-01,-8.743077358432632673e-01,2.000000000000000000e+00,1.000000000000000000e+00
-1.773499999999997856e-01,-8.741202360309967556e-01,2.000000000000000000e+00,1.000000000000000000e+00
-1.653999999999998805e-01,-8.738694669924371716e-01,2.000000000000000000e+00,1.000000000000000000e+00
-1.534499999999998643e-01,-8.735341706855617172e-01,2.000000000000000000e+00,1.000000000000000000e+00
-1.414999999999998481e-01,-8.730860225169373434e-01,2.000000000000000000e+00,1.000000000000000000e+00
-1.295499999999998320e-01,-8.724873409679095859e-01,2.000000000000000000e+00,1.000000000000000000e+00
-1.175999999999999268e-01,-8.716881008935720709e-01,2.000000000000000000e+00,1.000000000000000000e+00
-1.056499999999999106e-01,-8.706220724139169809e-01,2.000000000000000000e+00,1.000000000000000000e+00
-9.369999999999989448e-02,-8.692018658102010908e-01,2.000000000000000000e+00,1.000000000000000000e+00
-8.174999999999987832e-02,-8.673123143497627474e-01,2.000000000000000000e+00,1.000000000000000000e+00
-6.979999999999986215e-02,-8.648375254667611811e-01,2.000000000000000000e+00,1.000000000000000000e+00
-5.784999999999995701e-02,-8.615767005128576184e-01,2.000000000000000000e+00,1.000000000000000000e+00
-4.589999999999994085e-02,-8.572784709636060985e-01,2.000000000000000000e+00,1.000000000000000000e+00
-3.394999999999992468e-02,-8.516366651154972933e-01,2.000000000000000000e+00,1.000000000000000000e+00
-2.199999999999990852e-02,-8.442606790135767092e-01,3.000000000000000000e+00,1.000000000000000000e+00
-1.004999999999989235e-02,-8.347426093537378966e-01,3.000000000000000000e+00,1.000000000000000000e+00
1.900000000000012790e-03,-8.225609849561873466e-01,3.000000000000000000e+00,1.000000000000000000e+00
1.385000000000002895e-02,-8.072381471069887127e-01,3.000000000000000000e+00,1.000000000000000000e+00
2.580000000000004512e-02,-7.885293051073390957e-01,3.000000000000000000e+00,1.000000000000000000e+00
3.775000000000006128e-02,-7.657468540320002681e-01,3.000000000000000000e+00,1.000000000000000000e+00
4.970000000000007745e-02,-7.390169660012883002e-01,3.000000000000000000e+00,1.000000000000000000e+00
6.165000000000009361e-02,-7.084690028108779902e-01,3.000000000000000000e+00,1.000000000000000000e+00
7.360000000000010978e-02,-6.748534381844843999e-01,3.000000000000000000e+00,1.000000000000000000e+00
8.555000000000012594e-02,-6.388015595575806671e-01,3.000000000000000000e+00,1.000000000000000000e+00
9.750000000000003109e-02,-6.024011050935573763e-01,3.000000000000000000e+00,1.000000000000000000e+00
1.094500000000000473e-01,-5.661991642104937661e-01,3.000000000000000000e+00,1.000000000000000000e+00
1.214000000000000634e-01,-5.320511969367390792e-01,3.000000000000000000e+00,1.000000000000000000e+00
1.333500000000000796e-01,-5.012243681640059512e-01,3.000000000000000000e+00,1.000000000000000000e+00
1.453000000000000957e-01,-4.737562214432669561e-01,3.000000000000000000e+00,1.000000000000000000e+00
1.572500000000000009e-01,-4.513342261825942225e-01,2.000000000000000000e+00,1.000000000000000000e+00
1.692000000000000171e-01,-4.400601098209095396e-01,3.000000000000000000e+00,1.000000000000000000e+00
1.811500000000000332e-01,-4.334108375257533230e-01,3.000000000000000000e+00,1.000000000000000000e+00
1.931000000000000494e-01,-4.260116390930304142e-01,3.000000000000000000e+00,1.000000000000000000e+00
2.050500000000000100e-01,-4.182830346706078450e-01,3.000000000000000000e+00,1.000000000000000000e+00
2.170000000000000817e-01,-4.110363764816756249e-01,3.000000000000000000e+00,1.000000000000000000e+00
2.289500000000000979e-01,-4.036284692313473754e-01,4.000000000000000000e+00,1.000000000000000000e+00
2.409000000000000585e-01,-3.949545714430756083e-01,4.000000000000000000e+00,1.000000000000000000e+00
2.528500000000000747e-01,-3.849197904250887814e-01,4.000000000000000000e+00,1.000000000000000000e+00
2.648000000000000353e-01,-3.734526862752982068e-01,5.000000000000000000e+00,1.000000000000000000e+00
2.767500000000000515e-01,-3.605386950163916304e-01,5.000000000000000000e+00,1.000000000000000000e+00
2.887000000000000122e-01,-3.461683141763139404e-01,5.000000000000000000e+00,1.000000000000000000e+00
3.006500000000000283e-01,-3.303753365379867857e-01,5.000000000000000000e+00,1.000000000000000000e+00
3.126000000000000445e-01,-3.132193455627503842e-01,6.000000000000000000e+00,1.000000000000000000e+00
3.245500000000000052e-01,-2.948285060750517328e-01,6.000000000000000000e+00,1.000000000000000000e+00
3.365000000000000213e-01,-2.753413284935075644e-01,6.000000000000000000e+00,1.000000000000000000e+00
3.484499999999999820e-01,-2.549338025602546076e-01,7.000000000000000000e+00,1.000000000000000000e+00
3.603999999999999981e-01,-2.338456146038340178e-01,7.000000000000000000e+00,1.000000000000000000e+00
3.723500000000000143e-01,-2.123315982229645738e-01,7.000000000000000000e+00,1.000000000000000000e+00
3.843000000000000305e-01,-1.906823411000440338e-01,8.000000000000000000e+00,1.000000000000000000e+00
3.962499999999999911e-01,-1.692413539259925159e-01,8.000000000000000000e+00,1.000000000000000000e+00
4.082000000000000073e-01,-1.483451629987513620e-01,9.000000000000000000e+00,1.000000000000000000e+00
4.201500000000000234e-01,-1.283492260104721894e-01,9.000000000000000000e+00,1.000000000000000000e+00
4.320999999999999841e-01,-1.095684701300938674e-01,9.000000000000000000e+00,1.000000000000000000e+00
4.440500000000000003e-01,-9.227031870765473043e-02,9.000000000000000000e+00,1.000000000000000000e+00
4.560000000000000164e-01,-7.664830262163163654e-02,1.000000000000000000e+01,1.000000000000000000e+00
4.679499999999999771e-01,-6.282524419780169400e-02,1.000000000000000000e+01,1.000000000000000000e+00
4.798999999999999932e-01,-5.083165586302141464e-02,1.000000000000000000e+01,1.000000000000000000e+00
4.918500000000000094e-01,-4.062557038108748075e-02,1.000000000000000000e+01,1.000000000000000000e+00
5.038000000000000256e-01,-3.210138389452036473e-02,1.000000000000000000e+01,1.000000000000000000e+00
5.157499999999999307e-01,-2.510600751957425131e-02,1.000000000000000000e+01,1.000000000000000000e+00
5.276999999999999469e-01,-1.945691927291914522e-02,1.000000000000000000e+01,1.000000000000000000e+00
5.396499999999999631e-01,-1.496028900375525987e-02,9.000000000000000000e+00,1.000000000000000000e+00
5.515999999999999792e-01,-1.142371069462074125e-02,9.000000000000000000e+00,1.000000000000000000e+00
5.635499999999999954e-01,-8.670905716688163262e-03,9.000000000000000000e+00,1.000000000000000000e+00
5.755000000000000115e-01,-6.545472791606344806e-03,9.000000000000000000e+00,1.000000000000000000e+00
5.874500000000000277e-01,-4.914472387441865507e-03,8.000000000000000000e+00,1.000000000000000000e+00
5.993999999999999329e-01,-3.667678994979148722e-03,8.000000000000000000e+00,1.000000000000000000e+00
6.113499999999999490e-01,-2.716534981747453347e-03,8.000000000000000000e+00,1.000000000000000000e+00
6.232999999999999652e-01,-1.990629261096727842e-03,7.000000000000000000e+00,1.000000000000000000e+00
6.352499999999999813e-01,-1.434647808276720777e-03,7.000000000000000000e+00,1.000000000000000000e+00
6.471999999999999975e-01,-1.005754464208768843e-03,7.000000000000000000e+00,1.000000000000000000e+00
6.591499999999999027e-01,-6.707612957428628949e-04,7.000000000000000000e+00,1.000000000000000000e+00
6.710999999999999188e-01,-4.040180371750185092e-04,7.000000000000000000e+00,1.000000000000000000e+00
6.830499999999999350e-01,-1.856254416902918165e-04,7.000000000000000000e+00,1.000000000000000000e+00
7.643750000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.337499999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.031249999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.724999999999999201e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.041875000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.111250000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.180625000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
