epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.10567462e+00,8.42407346e-01,2.82208663e-02,6.16531350e-02,9.999901e-04,0.1
2,8.42733204e-01,6.78891063e-01,2.60394080e-02,5.53527002e-02,9.999606e-04,0.2
3,6.82467639e-01,5.63357890e-01,2.49866492e-02,4.98464307e-02,9.999113e-04,0.3
4,5.66363096e-01,4.91252065e-01,2.42738104e-02,4.54343817e-02,9.998423e-04,0.4
5,4.92485762e-01,4.39192504e-01,2.37685132e-02,4.17804386e-02,9.997535e-04,0.4
6,4.39769089e-01,3.95699292e-01,2.31573852e-02,3.89235450e-02,9.996451e-04,0.5
7,3.97564530e-01,3.61404210e-01,2.24813462e-02,3.70281893e-02,9.995170e-04,0.6
8,3.63624722e-01,3.33875716e-01,2.18982366e-02,3.56839505e-02,9.993691e-04,0.7
9,3.35519463e-01,3.09751719e-01,2.14539200e-02,3.43908314e-02,9.992016e-04,0.8
10,3.10232878e-01,2.87230730e-01,2.10851709e-02,3.28593175e-02,9.990144e-04,0.9
11,2.87196189e-01,2.66205877e-01,2.07335383e-02,3.12983242e-02,9.988074e-04,1.0
12,2.66120613e-01,2.48273671e-01,2.03698920e-02,3.01315538e-02,9.985809e-04,1.1
13,2.47636572e-01,2.32051626e-01,2.00036557e-02,2.92128619e-02,9.983346e-04,1.2
14,2.30394334e-01,2.16990799e-01,1.96011087e-02,2.84053386e-02,9.980687e-04,1.2
15,2.14716539e-01,2.01515853e-01,1.91071145e-02,2.74591836e-02,9.977832e-04,1.4
16,1.99234650e-01,1.87672377e-01,1.86243010e-02,2.66080776e-02,9.974780e-04,1.5
17,1.85466990e-01,1.74764141e-01,1.81767683e-02,2.58636869e-02,9.971532e-04,1.6
18,1.72669798e-01,1.62857696e-01,1.77254284e-02,2.52686292e-02,9.968088e-04,1.7
19,1.60852939e-01,1.52886659e-01,1.72994490e-02,2.48093368e-02,9.964449e-04,1.8
20,1.50496155e-01,1.43327102e-01,1.69137856e-02,2.42342273e-02,9.960613e-04,1.9
21,1.40955999e-01,1.35208324e-01,1.65248700e-02,2.38299471e-02,9.956582e-04,2.0
22,1.32783085e-01,1.28375471e-01,1.60927907e-02,2.35424959e-02,9.952355e-04,2.1
23,1.25226811e-01,1.21359527e-01,1.56400566e-02,2.32385385e-02,9.947933e-04,2.2
24,1.18289955e-01,1.15098700e-01,1.51620404e-02,2.28525638e-02,9.943315e-04,2.3
25,1.12036757e-01,1.09043285e-01,1.47281492e-02,2.23598970e-02,9.938503e-04,2.4
26,1.06034540e-01,1.03194825e-01,1.44041584e-02,2.19229604e-02,9.933496e-04,2.5
27,1.00524202e-01,9.76316705e-02,1.39906625e-02,2.13247952e-02,9.928295e-04,2.6
28,9.53710675e-02,9.24698263e-02,1.36505660e-02,2.09008103e-02,9.922899e-04,2.6
