evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1,dJ_dk0_2,dJ_dk0_3,dJ_dk0_4,dJ_dk0_5,dJ_dk0_6,dJ_dk0_7
4,2,10,-22.0,-0.1843362347735441,-0.1831804602949193,6.679073227208291e-07,1,6,2.6990705175530577e-06,4.944169797738152e-07,1,,-0.00025512857939711685,0.0019944463455233985,-2.404038790601685e-05,2.165599820467562e-05,0.00010715862825776842,-0.00010069410128668905,2.5731748595927304e-05,2.580267643385517e-05
4,2,11,-28.0,-0.1898856796273728,-0.18498005635264486,1.203256985677416e-05,1,6,3.089162029160452e-06,5.714333662365512e-07,1,,-0.0009667101632793453,0.0077674699135573035,-0.00011593484751878035,0.00010734227108034492,0.0004650331289087732,-0.0004509758540984795,0.0001100848754728421,0.00011017360712540606
4,2,12,-35.0,-0.18344721547540385,-0.1867943787805233,5.601751095568967e-06,1,6,2.142033303342357e-06,4.001197802250278e-07,1,,0.0005871474401982244,-0.004857519768926924,8.801868897227386e-05,-8.39103996566841e-05,-0.0003258906931291147,0.0003260318284367505,-7.590425340664479e-05,-7.592308655060875e-05
4,2,13,-41.0,-0.18972942222354755,-0.1881787773290903,1.2022497943556184e-06,1,6,2.4365222613219497e-06,4.5850178007067477e-07,1,,-0.00024115276550288508,0.002039401546287643,-4.234828066996355e-05,4.1268603172870075e-05,0.00015380322500447603,-0.00015732053877471144,3.5382540192261495e-05,3.538767976168887e-05
4,2,14,-46.5,-0.1865473215473971,-0.189349307249128,3.925561936349254e-06,1,5,1.8643384811466147e-05,3.530177813293456e-06,1,,0.00037830022222255273,-0.003238183172984865,7.53440963790179e-05,-7.431689102172146e-05,-0.0002809211680880919,0.0002923893186970347,-6.399248614852319e-05,-6.400047421747852e-05
5,3,0,-1.0,-0.0019506123552504157,-0.00538507445061183,5.89776494223714e-06,1,8,0.0,0.0,1,,0.004147440064688753,0.0001542318936738886,1.590961686598116e-05,7.538939783455844e-08,-3.5929557143808135e-06,2.2074858438546063e-06,1.7700539852362947e-05,-7.714089430879417e-06
5,3,1,-2.0,-0.028170360657581075,-0.028586063418780422,8.640439283448451e-08,1,9,0.0,0.0,1,,0.0015767407933264279,0.00031943480255260565,1.2096783330210313e-05,3.1228297647387426e-07,-4.596070372869155e-06,4.71128985713995e-06,1.7897882157886834e-05,-3.9864160530866466e-06
5,3,2,-3.0,-0.06810972414510592,-0.06872339454436448,1.8829567946323804e-07,1,9,0.0,0.0,1,,0.002654338884401652,0.0015152154895626856,3.0546202494532246e-05,2.2219369929268893e-06,-2.0526702910073103e-05,2.2604593722431624e-05,5.047121603788813e-05,-8.883036878876697e-06
5,3,3,-4.0,-0.10751085605891321,-0.10627135047949832,7.681870407000494e-07,1,8,0.0,0.0,1,,-0.004052236812099298,-0.004023957411375478,-6.217766537929486e-05,-7.867730050619617e-06,6.733758273348115e-05,-7.098573060665712e-05,-9.632009079511497e-05,2.046240172573782e-05
5,3,4,-5.0,-0.13530609300480156,-0.13380310775877075,1.1294823248934529e-06,1,9,0.0,0.0,1,,-0.0033041558722453892,-0.0037614501131200363,-6.337385612931184e-05,-9.193087507971807e-06,0.0001017607631396943,-0.00010024180643125744,-7.683421757788372e-05,2.7167024477737873e-05
5,3,5,-6.5,-0.16002135692151756,-0.15835395747662484,1.3901104544145528e-06,1,8,0.0,0.0,1,,-0.0019849086873087404,-0.0009673547653060543,-4.949182761828816e-05,-3.073514140464331e-06,0.0001274808645204785,-0.00011548065512209305,-2.2997015085107527e-05,3.280761163298331e-05
5,3,6,-8.0,-0.16909094165558328,-0.17020311060423282,6.184598851682644e-07,1,8,0.0,0.0,1,,0.0007989117707303821,-0.0011361799167343791,2.451706109560721e-05,-4.4429679342683845e-06,-8.884130147917405e-05,7.689663587928948e-05,-7.717718225971944e-06,-2.294091223689959e-05
5,3,7,-10.0,-0.1768863609127894,-0.17679716849516292,3.977643680941288e-09,1,8,0.0,0.0,1,,-4.558096815481067e-05,0.00021048886156450596,-1.748489980355996e-06,1.0288811312777388e-06,7.391550680032128e-06,-6.253273209605655e-06,1.5761060725968044e-06,1.9202285168339373e-06
5,3,8,-13.0,-0.17943510580894406,-0.18013938621271885,2.480054435710032e-07,1,8,0.0,0.0,1,,0.0002952666823861722,-0.0019431811646499091,1.4724392955218625e-05,-1.2347889318860048e-05,-5.909676747558906e-05,4.981765173383566e-05,-1.4782966334707967e-05,-1.536665037173933e-05
5,3,9,-17.0,-0.18598186102627817,-0.18206076176073654,7.687509725113478e-06,1,6,0.0,0.0,1,,-0.0013536734653505835,0.009488129220742016,-8.827595808761245e-05,7.884344564096119e-05,0.0003256506246997351,-0.00027656593431006393,8.338237288962732e-05,8.440182124177518e-05
5,3,10,-22.0,-0.1843362347735441,-0.18374919022878092,1.7231064876841877e-07,1,6,0.0,0.0,1,,-0.00020663607036935138,0.0015004166709334818,-1.743847156265802e-05,1.6135062248274068e-05,4.9726523347957444e-05,-4.2753901312835675e-05,1.276655405473216e-05,1.2821403748271246e-05
5,3,11,-28.0,-0.1898856796273728,-0.18543448826348805,9.906552278959232e-06,1,6,1.8035726294909184e-07,3.34444567595682e-08,1,,-0.001422144626130879,0.010497313526103435,-0.0001527500631116864,0.00014367204829911237,0.0003785689124607513,-0.0003305368010266304,9.683095152260467e-05,9.696733118267596e-05
5,3,12,-35.0,-0.18344721547540385,-0.18714896381064633,6.851470368735123e-06,1,6,0.0,0.0,1,,0.001152067140816463,-0.008694597184233174,0.00015467689188844707,-0.00014874884220235962,-0.0003200233777909833,0.00028440422613627934,-8.130306797585012e-05,-8.133708790101428e-05
5,3,13,-41.0,-0.18972942222354755,-0.1884735602424578,7.885946577753377e-07,1,6,2.309509830962211e-07,4.3528154025640475e-08,1,,-0.00037798647615923245,0.0028994868521857956,-5.944833844954978e-05,5.8108689888653596e-05,0.0001098710388038635,-9.907999217749106e-05,2.773666049998916e-05,2.774203544750764e-05
5,3,14,-46.5,-0.1865473215473971,-0.18960274657188336,4.667811040125253e-06,1,6,1.4105959318436135e-06,2.67453240249127e-07,1,,0.0008924008007490856,-0.0069182934674278055,0.00015918146840834888,-0.00015724904509021494,-0.0002701309374240258,0.00024675934173200265,-6.779686272460691e-05,-6.780632261084633e-05
6,4,0,-1.0,-0.0019506123552504157,-0.005281577571682641,5.547664636540674e-06,1,8,0.0,0.0,1,,0.004042901776936947,0.00014812905639946265,1.518830406273807e-05,7.22928816228128e-08,-3.1506927916980635e-06,2.0456803513373988e-06,1.68575934797408e-05,-7.267728976913332e-06
6,4,1,-2.0,-0.028170360657581075,-0.02832444001264197,1.1870223828029209e-08,1,9,0.0,0.0,1,,0.0005680047599173107,0.00011388413763062271,4.2677410823682226e-06,1.1115999359699676e-07,-1.7631019660881755e-06,1.9524771601647167e-06,6.349781807022884e-06,-1.4474310867906608e-06
6,4,2,-3.0,-0.06810972414510592,-0.06865098591087761,1.4648214954328305e-07,1,9,0.0,0.0,1,,0.002363701311660719,0.0012910092449140485,2.6639737655606916e-05,1.8901918526674745e-06,-1.7850610127176934e-05,2.056699154052183e-05,4.5084767200785855e-05,-7.841576998209772e-06
6,4,3,-4.0,-0.10751085605891321,-0.10646830182032692,5.434596701968887e-07,1,8,0.0,0.0,1,,-0.0034882852593672267,-0.003257207320116911,-5.24189209632267e-05,-6.358587813566198e-06,5.513677189450967e-05,-5.995006976822323e-05,-8.414586944736305e-05,1.7105717603790985e-05
6,4,4,-5.0,-0.13530609300480156,-0.13415786187169323,6.592173675198422e-07,1,9,0.0,0.0,1,,-0.0025992860542998633,-0.002588042833692842,-4.8824766364533965e-05,-6.31534010810063e-06,7.603032579373348e-05,-7.644948406445233e-05,-6.137893169566508e-05,2.0600538936453766e-05
6,4,5,-6.5,-0.16002135692151756,-0.15880104634953426,7.445789460473031e-07,1,8,0.0,0.0,1,,-0.0015218036893087155,-0.000334753138139983,-3.716105901401298e-05,-1.0619236512282714e-06,9.140877915485931e-05,-8.365917159876552e-05,-1.8348103793297787e-05,2.3816143490405047e-05
6,4,6,-8.0,-0.16909094165558328,-0.17068310345307922,1.2674895947000982e-06,1,8,0.0,0.0,1,,0.0012260872651165607,-0.002111495360242532,3.6849148888598586e-05,-8.243950934973293e-06,-0.0001246113755127328,0.00010831140518955074,-1.0022177749326627e-05,-3.2573449978667664e-05
6,4,7,-10.0,-0.1768863609127894,-0.17729332530371392,8.281000774067999e-08,1,8,0.0,0.0,1,,0.00022919267032786922,-0.0010921561933423145,8.610270933982337e-06,-5.330157385597389e-06,-3.301181793460212e-05,2.7906470574361446e-05,-7.057061774830672e-06,-8.689056468041054e-06
6,4,8,-13.0,-0.17943510580894406,-0.18062920598738746,7.129376180799787e-07,1,8,0.0,0.0,1,,0.0005120260189331974,-0.0032997052578246167,2.5006417371651838e-05,-2.0935039323820295e-05,-9.64348677475554e-05,8.080693588283119e-05,-2.440523507864634e-05,-2.544950238146512e-05
6,4,9,-17.0,-0.18598186102627817,-0.18252273031708255,5.982792631648285e-06,1,7,0.0,0.0,1,,-0.0013786417028136097,0.009609089724452787,-8.80473776090776e-05,7.972351710222258e-05,0.00028084814308475736,-0.00023572776089275356,7.311338213529856e-05,7.405657473875465e-05
6,4,10,-22.0,-0.1843362347735441,-0.18417312907038919,1.3301735200916439e-08,1,6,0.0,0.0,1,,-6.543659861793421e-05,0.00046983554868546695,-5.408284012939189e-06,5.044566296686962e-06,1.3419169932376467e-05,-1.1326929631785584e-05,3.5142274517981823e-06,3.5303853835229756e-06
6,4,11,-28.0,-0.1898856796273728,-0.18581455864784718,8.28701301496509e-06,1,6,0.0,0.0,1,,-0.0015165688396875361,0.011055746810068066,-0.00015952775464844304,0.00015107805865330784,0.00033566449210372865,-0.00028562990728539164,8.788356176831013e-05,8.801820494469392e-05
6,4,12,-35.0,-0.18344721547540385,-0.1874815899450361,8.138088680610165e-06,1,6,0.0,0.0,1,,0.0014655739773652894,-0.010891332057192523,0.00019270451146190612,-0.0001860391400527948,-0.0003361837667915668,0.0002889693488370545,-8.774956105493312e-05,-8.778969517431123e-05
6,4,13,-41.0,-0.18972942222354755,-0.18876848745184052,4.616978177393395e-07,1,6,0.0,0.0,1,,-0.00034181148474643296,0.0025767225643232566,-5.264857248704221e-05,5.155927444389789e-05,8.07705126396402e-05,-7.004213096833728e-05,2.1010384439721306e-05,2.1014742392458447e-05
6,4,14,-46.5,-0.1865473215473971,-0.18986505313837065,5.503671454868495e-06,1,6,5.028053613431274e-07,9.546521465009228e-08,1,,0.0011592149087610328,-0.008820824816173066,0.00020250371906319466,-0.0002001784996031795,-0.00028102714162054455,0.00024568565652073767,-7.285744345853005e-05,-7.286797736855166e-05
7,5,0,-1.0,-0.0019506123552504157,-0.0049603907977648935,4.529383136512422e-06,1,8,0.0,0.0,1,,0.0036959731337729324,0.00012945237712496437,1.3013347783481302e-05,6.286550135906754e-08,-2.0166406899768988e-06,1.6299529733576066e-06,1.4579296120666583e-05,-6.078860995490591e-06
