epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.07023489e+00,8.69689107e-01,2.87319636e-02,5.79898023e-02,9.999901e-04,0.1
2,7.77373850e-01,6.99799120e-01,2.80132587e-02,4.99367099e-02,9.999606e-04,0.2
3,6.20795310e-01,5.96584678e-01,2.66027037e-02,4.48319549e-02,9.999113e-04,0.3
4,5.24858356e-01,5.30181885e-01,2.51076833e-02,4.13698058e-02,9.998423e-04,0.4
5,4.64497626e-01,4.80476230e-01,2.42074402e-02,3.87537585e-02,9.997535e-04,0.5
6,4.18146938e-01,4.37825739e-01,2.36239165e-02,3.65553862e-02,9.996451e-04,0.5
7,3.77988070e-01,4.00789142e-01,2.31364701e-02,3.47583612e-02,9.995170e-04,0.6
8,3.43871713e-01,3.68372619e-01,2.26974457e-02,3.32333498e-02,9.993691e-04,0.7
9,3.14530939e-01,3.40854734e-01,2.22966216e-02,3.20788706e-02,9.992016e-04,0.8
10,2.89612025e-01,3.16170901e-01,2.19065937e-02,3.10548093e-02,9.990144e-04,0.9
11,2.67328054e-01,2.93900788e-01,2.15185675e-02,3.01002988e-02,9.988074e-04,1.0
12,2.47499108e-01,2.73535818e-01,2.11250344e-02,2.91919187e-02,9.985809e-04,1.1
13,2.29531735e-01,2.54483521e-01,2.06856902e-02,2.83519793e-02,9.983346e-04,1.2
14,2.12807357e-01,2.37634882e-01,2.02220732e-02,2.77155353e-02,9.980687e-04,1.3
15,1.97926998e-01,2.22450495e-01,1.97593557e-02,2.71755083e-02,9.977832e-04,1.4
16,1.84338152e-01,2.08580941e-01,1.92869558e-02,2.65159091e-02,9.974780e-04,1.5
17,1.72016710e-01,1.95751160e-01,1.88160013e-02,2.56809554e-02,9.971532e-04,1.6
18,1.60676047e-01,1.83772683e-01,1.83629932e-02,2.49127247e-02,9.968088e-04,1.7
19,1.50090635e-01,1.73376530e-01,1.79491025e-02,2.44227193e-02,9.964449e-04,1.7
20,1.41101807e-01,1.64044350e-01,1.75168161e-02,2.39408729e-02,9.960613e-04,1.8
21,1.32981479e-01,1.55421242e-01,1.70248871e-02,2.33430247e-02,9.956582e-04,1.9
22,1.25434637e-01,1.47845969e-01,1.65756654e-02,2.28583133e-02,9.952355e-04,2.0
23,1.18744895e-01,1.40365452e-01,1.61978760e-02,2.24237970e-02,9.947933e-04,2.1
24,1.12327047e-01,1.33674547e-01,1.57934417e-02,2.17348543e-02,9.943315e-04,2.2
25,1.06636927e-01,1.28052652e-01,1.54384232e-02,2.13619370e-02,9.938503e-04,2.3
26,1.02336191e-01,1.23929426e-01,1.51599724e-02,2.11685130e-02,9.933496e-04,2.4
27,9.88663957e-02,1.19235046e-01,1.48486026e-02,2.09684049e-02,9.928295e-04,2.5
28,9.52614993e-02,1.13113187e-01,1.45371113e-02,2.03188193e-02,9.922899e-04,2.6
29,8.94618630e-02,1.07068948e-01,1.42220722e-02,1.99938586e-02,9.917309e-04,2.6
