phi_applied,flux_clean,flux_noisy,converged,steps_taken,final_time,final_relative_change,final_absolute_change,species_flux,failure_reason
0,0.1473729091093624,0.1473729091093624,1,20,2,0.0002593051473028538,2.116181166733622e-05,0.05719206475379656;0.09018084435556585,
0.02,0.1754453343498586,0.1754453343498586,1,21,2.1,0.0002576370724611217,2.223607852999687e-05,0.02726202652693918;0.1481833078229194,
0.04,0.2433474018816893,0.2433474018816893,1,24,2.4,0.0002236634416268434,1.119116843023571e-05,0.006950625101647708;0.2363967767800416,
