applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,-4.434415625860851223e-02,-7.398046269035143951e-02,-2.963630643174292728e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,-4.551480970642181323e-02,-7.274286374124651344e-02,-2.722805403482470021e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,-4.660475969237613814e-02,-7.160442508796657779e-02,-2.499966539559043965e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,-4.761715853069396071e-02,-7.055720802743555009e-02,-2.294004949674158939e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,-4.855559253447810225e-02,-6.959405867948365021e-02,-2.103846614500554796e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,-4.942391012107828774e-02,-6.870847136668124799e-02,-1.928456124560296026e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,-5.022609194629595181e-02,-6.789448800035295661e-02,-1.766839605405700481e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,-5.096615346640902267e-02,-6.714662336387333674e-02,-1.618046989746431408e-02,5.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,-5.164807228355956792e-02,-6.645980935048984017e-02,-1.481173706693027226e-02,5.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,-5.227572432662851848e-02,-6.582936767744423934e-02,-1.355364335081572086e-02,5.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,-5.285254846025768533e-02,-6.525139890817800714e-02,-1.239885044792032182e-02,4.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,-5.338289256186168341e-02,-6.472081773356708201e-02,-1.133792517170539860e-02,4.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,-5.386977374816569186e-02,-6.423444649252443850e-02,-1.036467274435874664e-02,4.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,-5.431644810799443612e-02,-6.378879826844879863e-02,-9.472350160454362511e-03,4.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,-5.472598646290911112e-02,-6.338063860966443308e-02,-8.654652146755321962e-03,4.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,-5.510127406620878021e-02,-6.300697000654617574e-02,-7.905695940337395533e-03,4.000000000000000000e+00,1.000000000000000000e+00
-3.087999999999998524e-01,-5.544501347806932851e-02,-6.266501771742100102e-02,-7.220004239351672515e-03,4.000000000000000000e+00,1.000000000000000000e+00
-2.968499999999999472e-01,-5.575972984442339325e-02,-6.235221677554056430e-02,-6.592486931117171045e-03,4.000000000000000000e+00,1.000000000000000000e+00
-2.848999999999999311e-01,-5.604777770317560803e-02,-6.206620084864095110e-02,-6.018423145465343072e-03,4.000000000000000000e+00,1.000000000000000000e+00
-2.729499999999999149e-01,-5.631134501783218588e-02,-6.180480326598967317e-02,-5.493458248157487289e-03,4.000000000000000000e+00,1.000000000000000000e+00
-2.609999999999997877e-01,-5.655239509372533835e-02,-6.156620274448584840e-02,-5.013807650760510048e-03,3.000000000000000000e+00,1.000000000000000000e+00
-2.490499999999997716e-01,-5.677302586384976729e-02,-6.134811718605546332e-02,-4.575091322205696032e-03,3.000000000000000000e+00,1.000000000000000000e+00
-2.370999999999997554e-01,-5.697489280229982300e-02,-6.114912263930625397e-02,-4.174229837006430965e-03,3.000000000000000000e+00,1.000000000000000000e+00
-2.251499999999998503e-01,-5.715965281493413930e-02,-6.096769653174263087e-02,-3.808043716808491574e-03,3.000000000000000000e+00,1.000000000000000000e+00
-2.131999999999998341e-01,-5.732886132841195220e-02,-6.080246695203728180e-02,-3.473605623625329597e-03,3.000000000000000000e+00,1.000000000000000000e+00
-2.012499999999998179e-01,-5.748398851596100978e-02,-6.065221128555770697e-02,-3.168222769596697186e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.892999999999998018e-01,-5.762643788680127388e-02,-6.051585803270926461e-02,-2.889420145907990733e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.773499999999997856e-01,-5.775756807984242652e-02,-6.039249282997585788e-02,-2.634924750133431359e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.653999999999998805e-01,-5.787871908291349760e-02,-6.028137082357150345e-02,-2.402651740658005852e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.534499999999998643e-01,-5.799124572279773515e-02,-6.018194426368803085e-02,-2.190698540890295698e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.414999999999998481e-01,-5.809660829416736505e-02,-6.009400161860760370e-02,-1.997393324440238649e-03,2.000000000000000000e+00,1.000000000000000000e+00
-1.295499999999998320e-01,-5.819623239369996204e-02,-6.001712749160630078e-02,-1.820895097906338744e-03,2.000000000000000000e+00,1.000000000000000000e+00
-1.175999999999999268e-01,-5.829183356833113339e-02,-5.995170271453350436e-02,-1.659869146202370971e-03,2.000000000000000000e+00,1.000000000000000000e+00
-1.056499999999999106e-01,-5.838534782009825036e-02,-5.989831260931433032e-02,-1.512964789216079964e-03,2.000000000000000000e+00,1.000000000000000000e+00
-9.369999999999989448e-02,-5.847907462476738261e-02,-5.985801965217223131e-02,-1.378945027404848700e-03,2.000000000000000000e+00,1.000000000000000000e+00
