evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1,dJ_dk0_2,dJ_dk0_3
1,0,0,-1.0,-0.007374144457341952,-0.0076329444789509015,3.3488725592394665e-08,1,10,0.0,0.0,1,,0.00030752212953866583,-2.2756426196060642e-05,1.5376106476933285e-06,-1.1378213098030314e-08
1,0,1,-2.0,-0.027210802909530558,-0.035270243929381696,3.247729477622997e-05,1,10,0.0,0.0,1,,0.025402057728403742,-0.01899276735350648,0.00025402057728403745,-1.899276735350648e-05
1,0,2,-3.0,-0.06202917813359604,-0.07036216192091295,3.471930939984582e-05,1,10,0.0,0.0,1,,0.030359609396368312,-0.100467895067454,0.00045539414094552497,-0.00015070184260118096
1,0,3,-4.0,-0.10795054015085055,-0.0945369964379148,8.99615774694206e-05,1,9,0.0,0.0,1,,-0.05272799059203443,0.3475676379978811,-0.0010545598118406898,0.0006951352759957622
1,0,4,-5.0,-0.13557069797477647,-0.10751324687480823,0.0003936102811135436,1,9,0.0,0.0,1,,-0.11903244383020294,1.027260363106262,-0.002975811095755073,0.0025681509077656547
1,0,5,-6.0,-0.1532335800100144,-0.11410685551162247,0.0007654502849865298,1,9,0.0,0.0,1,,-0.17363360558473642,1.6523928705377824,-0.005209008167542093,0.00495717861161335
1,0,6,-7.0,-0.16525636708079586,-0.1178896811144016,0.0011218014697194688,1,9,0.0,0.0,1,,-0.21328932793357538,2.1001582585731566,-0.007465126477675141,0.007350553905006047
1,0,7,-8.0,-0.168345056302483,-0.12060782706227852,0.0011394215277658998,1,7,0.0,0.0,1,,-0.21420681894465726,2.1331080420697686,-0.00856827275778627,0.008532432168279074
1,0,8,-9.0,-0.17577828688927494,-0.12295004990922194,0.0013954113112103225,1,9,0.0,0.0,1,,-0.2337175887205766,2.3354338677109663,-0.010517291492425912,0.010509452404699346
1,0,9,-10.0,-0.177500655837663,-0.12515125336728836,0.0013702299695025739,1,9,0.0,0.0,1,,-0.22719158194029093,2.2723487964369635,-0.011359579097014523,0.011361743982184813
2,0,0,-1.0,-0.007374144457341952,-0.008127406349340017,2.837017389682475e-07,1,9,0.0,0.0,1,,0.0009160382827454044,-6.711941554230902e-05,4.725445382795618e-06,-3.253058551822417e-08
2,0,1,-2.0,-0.027210802909530558,-0.03738903467323787,5.179820091787073e-05,1,10,0.0,0.0,1,,0.03164921402372084,-0.022312744604709157,0.00032652921847168783,-2.1628515106846998e-05
2,0,2,-3.0,-0.06202917813359604,-0.07438246626784112,7.630186386384397e-05,1,9,0.0,0.0,1,,0.042710034171276695,-0.1292639780563036,0.0006609677922045827,-0.00018795006744072915
2,0,3,-4.0,-0.10795054015085055,-0.10115822501973665,2.3067772420180204e-05,1,9,0.0,0.0,1,,-0.02378100998390153,0.14881744486495618,-0.000490703788011343,0.0002885077933213793
