evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
2,0,9,-13.214285714285715,-0.17290748877088274,-0.2854998708971218,0.006338516573905072,1,11,4.363950135520329e-06,1.245912637393154e-06,1,,0.09864132446791513,6.4107601158441225
2,0,10,-14.571428571428573,-0.2058941561705718,-0.32307881535672234,0.006866135313350315,1,11,2.4407516581524746e-06,7.885570789678553e-07,1,,0.05039667441871784,6.450873624456926
2,0,11,-15.928571428571429,-0.22196567374366694,-0.3537441615682328,0.008682812819568352,1,10,2.5330750369353933e-06,8.960627749243777e-07,1,,0.02668045304940466,5.618732630002915
2,0,12,-17.285714285714285,-0.25258719785485,-0.3749836613182447,0.007490458201851917,1,10,7.763319083450862e-07,2.911120073889606e-07,1,,0.011251417511562183,3.4102820427600515
2,0,13,-18.642857142857142,-0.28087475611346674,-0.3879282582327294,0.005730219312955798,1,10,0.0,0.0,1,,0.00435329225839961,1.743279197604075
2,0,14,-20.0,-0.31732709049474683,-0.395188207326322,0.0030311684114258703,1,9,0.0,0.0,1,,0.0013781483973333319,0.6938002555383642
3,1,0,-1.0,-0.005811162777964344,-0.0002475574994373022,1.5476851847627063e-05,1,7,6.021275514325741e-06,1.4906208851885733e-09,1,,-0.0013267921957282054,-2.955996811706832e-06
3,1,1,-2.357142857142857,-0.005974064898636422,-0.0008282191077828573,1.3239861052508272e-05,1,8,5.13977518576851e-06,4.256881897977613e-09,1,,-0.0040822260491162245,-1.8090281593822453e-05
3,1,2,-3.7142857142857144,0.003125533943907826,-0.0020780192454169875,1.3538494403334636e-05,1,9,4.8266319023814905e-06,1.0029882394242684e-08,1,,0.01029496451134977,9.058838592956701e-05
3,1,3,-5.071428571428571,-0.006207163048749283,-0.004889662345145094,8.678971088372451e-07,1,10,4.55808959021872e-06,2.2287620624061866e-08,1,,-0.0058571782130672516,-0.0001062377990147068
3,1,4,-6.428571428571429,-0.01158881227697504,-0.011150479717422066,9.606317068108895e-08,1,11,3.887257446981598e-06,4.3344953811960685e-08,1,,-0.004034833126185838,-0.0001582630198393734
3,1,5,-7.7857142857142865,-0.025026392834663787,-0.024384124068331764,2.0623054820194906e-07,1,11,6.389742433547288e-06,1.558092678453915e-07,1,,-0.012267303299208021,-0.000994820505103361
3,1,6,-9.142857142857142,-0.05269317406115371,-0.04934620134675737,5.601032158526284e-06,1,12,2.230141419977902e-06,1.1004925296737023e-07,1,,-0.12021065594060888,-0.020543792572930607
3,1,7,-10.5,-0.0882162609813168,-0.08772602121776382,1.2017369687520826e-07,1,12,8.58626594137501e-08,7.532390128295319e-09,1,,-0.021302620514612854,-0.010304945781510439
3,1,8,-11.857142857142858,-0.13671372542749854,-0.13186958077985164,1.1733744059454301e-05,1,11,2.51661659354052e-06,3.3186517517380665e-07,1,,-0.22432703584487393,-0.2937909926867225
3,1,9,-13.214285714285715,-0.17290748877088274,-0.16976357416679203,4.944701437344094e-06,1,10,7.373597274716314e-06,1.2517682278223585e-06,1,,-0.10096327078472563,-0.45488804140530614
3,1,10,-14.571428571428573,-0.2058941561705718,-0.1979148088394314,3.1858086238520664e-05,1,9,1.5285273465203394e-05,3.0251819759241627e-06,1,,-0.14404403976831726,-2.3732145710852808
3,1,11,-15.928571428571429,-0.22196567374366694,-0.22163318604882148,5.663001986570061e-08,1,9,9.670811173099686e-06,2.143372691970624e-06,1,,-0.0029401298698804286,-0.17428750654189035
3,1,12,-17.285714285714285,-0.25258719785485,-0.2476407059082586,1.2242409309726758e-05,1,10,3.1813632433423994e-06,7.878375457293085e-07,1,,-0.02206899623262315,-4.116175773682395
3,1,13,-18.642857142857142,-0.28087475611346674,-0.27918497411886145,1.428101610981949e-06,1,11,4.349486338544707e-06,1.2143165125100275e-06,1,,-0.0036592687158663933,-1.7976322369302162
3,1,14,-20.0,-0.31732709049474683,-0.31387480622911135,5.9588307228974635e-06,1,11,3.273848536629984e-06,1.0275819392058239e-06,1,,-0.003608896736590081,-3.858477781325977
4,2,0,-1.0,-0.005811162777964344,-0.00026556682691140937,1.5376817226167434e-05,1,7,6.468259452479661e-06,1.7177662493925334e-09,1,,-0.0013219755723226998,-3.1607082336696657e-06
4,2,1,-2.357142857142857,-0.005974064898636422,-0.0008883084875408973,1.2932455267596518e-05,1,8,5.5174580494582125e-06,4.901231857325737e-09,1,,-0.004030547280460626,-1.9175306049201476e-05
4,2,2,-3.7142857142857144,0.003125533943907826,-0.0022278379614455914,1.4329308979899125e-05,1,9,5.17149471914395e-06,1.1521311835127612e-08,1,,0.010571762668977486,9.990731980849404e-05
4,2,3,-5.071428571428571,-0.006207163048749283,-0.005237066869315134,4.7053745900447077e-07,1,10,4.8598091738535845e-06,2.5451269303894408e-08,1,,-0.004285924304478884,-8.376328293248269e-05
4,2,4,-6.428571428571429,-0.01158881227697504,-0.01191658056885034,5.371985171715992e-08,1,11,4.0925915451903865e-06,4.8769896478922936e-08,1,,0.002970310142580175,0.00012642018994096717
4,2,5,-7.7857142857142865,-0.025026392834663787,-0.025939317951140736,4.1673024418058344e-07,1,12,2.5358140989049785e-06,6.577745497587939e-08,1,,0.017966183959933137,0.001505729500671449
4,2,6,-9.142857142857142,-0.05269317406115371,-0.052043121444476495,2.1126877326082575e-07,1,12,2.1101462405160743e-06,1.0981882879457228e-07,1,,-0.021163679806032013,-0.004191047967559854
4,2,7,-10.5,-0.0882162609813168,-0.09133195442442121,4.853714187963527e-06,1,12,1.0854051077607356e-07,9.91321698340375e-09,1,,0.1410804128117348,0.06839123989728337
4,2,8,-11.857142857142858,-0.13671372542749854,-0.1353672417564633,9.067787535785655e-07,1,11,2.734197852528899e-06,3.701208217132823e-07,1,,-0.056767080389816746,-0.08344030157032246
4,2,9,-13.214285714285715,-0.17290748877088274,-0.17242570985845657,1.1647907968275342e-07,1,10,7.537359798603701e-06,1.2996346137328363e-06,1,,-0.01369042282606849,-0.07017192686731223
4,2,10,-14.571428571428573,-0.2058941561705718,-0.19994345715931686,1.772333584491061e-05,1,9,1.5189788135186962e-05,3.0370987532668536e-06,1,,-0.09489980737932176,-1.7655240347102377
4,2,11,-15.928571428571429,-0.22196567374366694,-0.22362054556133362,1.3625213207973694e-06,1,9,8.702634289366772e-06,1.9460878276089666e-06,1,,0.01323206704777525,0.8685978792580638
4,2,12,-17.285714285714285,-0.25258719785485,-0.25003290217185775,3.266430814884375e-06,1,10,3.947770538714778e-06,9.870764216546313e-07,1,,-0.010011090526711062,-2.0691934849312608
4,2,13,-18.642857142857142,-0.28087475611346674,-0.2820068924232539,6.406343762874196e-07,1,11,4.405424430778932e-06,1.2423655266768918e-06,1,,0.002151505787544734,1.151642121567388
4,2,14,-20.0,-0.31732709049474683,-0.31669467858439326,1.9991168572485262e-07,1,11,3.081094250558432e-06,9.757691598055729e-07,1,,-0.000571195810526919,-0.629818407833361
5,3,0,-1.0,-0.005811162777964344,-0.0002662533148418114,1.5373010477112986e-05,1,7,6.476542813037993e-06,1.724412160915463e-09,1,,-0.001321794959713765,-3.168470082253531e-06
5,3,1,-2.357142857142857,-0.005974064898636422,-0.0008905996014777683,1.2920805832595088e-05,1,8,5.5242741288425555e-06,4.9199435167178104e-09,1,,-0.0040285984672129085,-1.921589348845854e-05
5,3,2,-3.7142857142857144,0.003125533943907826,-0.0022335529085515077,1.4359919609902663e-05,1,9,5.177436879393423e-06,1.156413907341114e-08,1,,0.010582375971667137,0.00010026862662859906
5,3,3,-5.071428571428571,-0.006207163048749283,-0.005250329273495699,4.577596582612829e-07,1,10,4.864263969834514e-06,2.5539111743813625e-08,1,,-0.004226425436808525,-8.282339429133628e-05
5,3,4,-6.428571428571429,-0.01158881227697504,-0.011945869167195701,6.374898855676959e-08,1,11,4.0937057691840225e-06,4.890307372246161e-08,1,,0.0032339597196011285,0.0001380411287439847
5,3,5,-7.7857142857142865,-0.025026392834663787,-0.025998972979644944,4.7297110250364966e-07,1,12,2.5317810142520897e-06,6.582387283154967e-08,1,,0.019127043214787028,0.001607579023406457
5,3,6,-9.142857142857142,-0.05269317406115371,-0.0521476550339048,1.4878264340633914e-07,1,12,2.097222318506495e-06,1.0936545535855657e-07,1,,-0.0177364630101784,-0.0035231526029251906
5,3,7,-10.5,-0.0882162609813168,-0.09147730888701407,5.317153422022969e-06,1,12,1.2595017545254298e-07,1.1521583104245892e-08,1,,0.1473464636213346,0.07166052386224385
5,3,8,-11.857142857142858,-0.13671372542749854,-0.13552897216634233,7.020601517584639e-07,1,11,2.764979982689469e-06,3.747348951144147e-07,1,,-0.04880564484486514,-0.07325625430863135
5,3,9,-13.214285714285715,-0.17290748877088274,-0.17260270283791918,4.67177948572456e-08,1,10,7.583483122785973e-06,1.3089296839186026e-06,1,,-0.008050189220173858,-0.04403775484644457
5,3,10,-14.571428571428573,-0.2058941561705718,-0.20018075839758923,1.633878308146988e-05,1,9,1.5189788877440902e-05,3.0407034573853853e-06,1,,-0.09077599407254719,-1.691648273535119
5,3,11,-15.928571428571429,-0.22196567374366694,-0.2239843445987424,2.0292371015711804e-06,1,9,8.476100863675302e-06,1.8985138967031467e-06,1,,0.016092589102079297,1.0556513978690816
5,3,12,-17.285714285714285,-0.25258719785485,-0.25056703361084015,2.043827340733956e-06,1,10,4.131146392163168e-06,1.0351333731839496e-06,1,,-0.007890322644829452,-1.6142764050440053
5,3,13,-18.642857142857142,-0.28087475611346674,-0.2826770629992326,1.6238049512828466e-06,1,11,4.414064703160668e-06,1.2477603538729731e-06,1,,0.003415702417458094,1.812819853632032
5,3,14,-20.0,-0.31732709049474683,-0.31737323209798635,1.0690390556374282e-09,1,11,3.0330563057646747e-06,9.62613802557577e-07,1,,2.487564583531768e-05,0.020597661753537413
6,4,0,-1.0,-0.005811162777964344,-0.00026562777103692755,1.537647925652881e-05,1,7,6.4569065165738634e-06,1.7151447603207075e-09,1,,-0.0013219635731194742,-3.16137847955715e-06
6,4,1,-2.357142857142857,-0.005974064898636422,-0.0008885133088493892,1.2931413624697368e-05,1,8,5.507611018428611e-06,4.893612641954266e-09,1,,-0.0040304002758861646,-1.9178696277609074e-05
6,4,2,-3.7142857142857144,0.003125533943907826,-0.002228355916000381,1.4332081893068437e-05,1,9,5.162125638093267e-06,1.1503112585294767e-08,1,,0.010572829294842176,9.993786355727007e-05
6,4,3,-5.071428571428571,-0.006207163048749283,-0.005238301705806112,4.6934033028845736e-07,1,10,4.850604739461204e-06,2.5409054330190195e-08,1,,-0.004280527098901702,-8.367150030922388e-05
6,4,4,-6.428571428571429,-0.01158881227697504,-0.011919456813221171,5.4666754277103034e-08,1,11,4.083684863644151e-06,4.867550414643096e-08,1,,0.002996452734822304,0.0001275448438920499
6,4,5,-7.7857142857142865,-0.025026392834663787,-0.025945834041061912,4.2270022335265016e-07,1,12,2.527722775355701e-06,6.558404140946661e-08,1,,0.018094536420142325,0.0015165918937435907
6,4,6,-9.142857142857142,-0.05269317406115371,-0.0520572601777474,2.0217826702981804e-07,1,12,2.097655021917037e-06,1.091984022996706e-07,1,,-0.020703630894919087,-0.004099591822047474
6,4,7,-10.5,-0.0882162609813168,-0.09136148502304967,4.946156234733351e-06,1,12,1.244227355159456e-07,1.1367445887366934e-08,1,,0.1424178673929199,0.06901918669237028
6,4,8,-11.857142857142858,-0.13671372542749854,-0.13542868024315338,8.259310099819589e-07,1,11,2.7689775699822435e-06,3.749989779255891e-07,1,,-0.053103345791157115,-0.07937765963177743
6,4,9,-13.214285714285715,-0.17290748877088274,-0.17255239383823567,6.33617554327892e-08,1,10,7.597357443060379e-06,1.3109422136448057e-06,1,,-0.009412410489956488,-0.05124503048075537
6,4,10,-14.571428571428573,-0.2058941561705718,-0.20018966987606043,1.6287900196418528e-05,1,9,1.5195932350099661e-05,3.0420686806253983e-06,1,,-0.09104797404734749,-1.6876333640123717
6,4,11,-15.928571428571429,-0.22196567374366694,-0.22405327729769825,2.170483197246324e-06,1,9,8.421102648385244e-06,1.8867756468310404e-06,1,,0.016725447162248278,1.0904513987437068
6,4,12,-17.285714285714285,-0.25258719785485,-0.25069447699823766,1.794273292163319e-06,1,10,4.178146853894512e-06,1.0474427167284084e-06,1,,-0.007431301423676816,-1.5095564435504254
6,4,13,-18.642857142857142,-0.28087475611346674,-0.2828466643695582,1.943833539998884e-06,1,11,4.415971419941895e-06,1.2490483018434695e-06,1,,0.003763554541050884,1.999928684447807
6,4,14,-20.0,-0.31732709049474683,-0.3175478487138698,2.438877599274586e-08,1,11,3.020462241139526e-06,9.591441838541215e-07,1,,0.0001999356932818421,0.21559093791688205
7,5,0,-1.0,-0.005811162777964344,-0.000265516541244961,1.537709609142001e-05,1,7,6.454054969581228e-06,1.7136694126446486e-09,1,,-0.001321993341579647,-3.1601183276493068e-06
7,5,1,-2.357142857142857,-0.005974064898636422,-0.0008881422606873549,1.2933300681140627e-05,1,8,5.5052014281831335e-06,4.8894289592571125e-09,1,,-0.004030719298961202,-1.917208960157014e-05
7,5,2,-3.7142857142857144,0.003125533943907826,-0.002227431238106138,1.4327131683171425e-05,1,9,5.15992685607023e-06,1.1493441570871454e-08,1,,0.0105711250015478,9.987917567719263e-05
7,5,3,-5.071428571428571,-0.006207163048749283,-0.0052361598629045575,4.7141776467512016e-07,1,10,4.848683550639761e-06,2.5388605297098354e-08,1,,-0.004290156289054507,-8.382226745068176e-05
7,5,4,-6.428571428571429,-0.01158881227697504,-0.011914744987590863,5.311985794144184e-08,1,11,4.08237843314135e-06,4.864069654345049e-08,1,,0.002954041488088829,0.00012567790384054688
7,5,5,-7.7857142857142865,-0.025026392834663787,-0.02593631731585697,4.139952847394515e-07,1,12,2.527408824671428e-06,6.555184293988159e-08,1,,0.017909392019352117,0.0015003483780441364
7,5,6,-9.142857142857142,-0.05269317406115371,-0.05204091805580606,2.127035954294001e-07,1,12,2.098330730802741e-06,1.0919928675190427e-07,1,,-0.021240675252772734,-0.004203651758909875
7,5,7,-10.5,-0.0882162609813168,-0.0913399833796032,4.878760433588873e-06,1,12,1.233919268882628e-07,1.1270616551151136e-08,1,,0.1414967401676442,0.06853177514793711
7,5,8,-11.857142857142858,-0.13671372542749854,-0.13540831856472843,8.523079807230209e-07,1,11,2.767995444692474e-06,3.7480960896063564e-07,1,,-0.05397378854309304,-0.08062429895267896
7,5,9,-13.214285714285715,-0.17290748877088274,-0.17253754456538878,6.875799603141816e-08,1,10,7.596891849144899e-06,1.3107490659802767e-06,1,,-0.009811561621209487,-0.05337958114567206
7,5,10,-14.571428571428573,-0.2058941561705718,-0.2001793270719059,1.6346982415839226e-05,1,9,1.5196799674941316e-05,3.042085132576311e-06,1,,-0.09128144436227932,-1.6906878990738907
7,5,11,-15.928571428571429,-0.22196567374366694,-0.22404436649109538,2.1519576856162152e-06,1,9,8.425248460841846e-06,1.8876294539393879e-06,1,,0.016666959396617005,1.0858395198998956
7,5,12,-17.285714285714285,-0.25258719785485,-0.2506847344016181,1.8127771132130069e-06,1,10,4.175263094074351e-06,1.0466790899554823e-06,1,,-0.007475450947209822,-1.5174765977721627
7,5,13,-18.642857142857142,-0.28087475611346674,-0.2828357458592573,1.922364634660612e-06,1,11,4.415858193290814e-06,1.248968060973965e-06,1,,0.0037457005262660084,1.9891885053178617
7,5,14,-20.0,-0.31732709049474683,-0.31753725805746164,2.21058377135565e-08,1,11,3.0211898223973877e-06,9.593432306331806e-07,1,,0.00019050164331758517,0.2053020496749424
