evaluation,objective,grad_norm,k0_0,k0_1,alpha_0,alpha_1
1,0.0036834079204368098,0.01825284551356103,0.007245666328987801,4.5880285758523514e-05,0.6297035587688262,0.5173645186018533
2,0.003351113301432112,0.018133619579713715,0.007109985564166022,4.609819268765314e-05,0.6149753682828377,0.5240439329544888
3,0.05437507557689422,0.04309367533693135,0.0023746168696130478,7.724026254390163e-05,0.05,0.95
4,0.00252155022318345,0.016929570546623533,0.006693960199325529,4.742509392048586e-05,0.5839130411820579,0.5474629834616705
5,0.018174306756730995,0.12859509511165296,0.003986927490416236,6.052376975691055e-05,0.31695652059102897,0.7487314917308352
6,0.0014518173529115873,0.010021480790807278,0.006071217135850003,4.965549399971607e-05,0.5336078490271858,0.5853899498485146
7,0.002337077291078389,0.036557593579995294,0.004580176473880102,5.5001208777495235e-05,0.4387132709030385,0.6321683291495869
8,0.0011210870443741595,0.005165837395601537,0.005494565841125388,5.148635146372038e-05,0.5000034876388617,0.6019552541500606
9,0.0009668362540495761,0.005411724673730751,0.00516584846179165,5.127399380570886e-05,0.4845798360425776,0.5834360734328632
10,0.0001287186782274016,0.003598830709243267,0.002770469496831089,4.719508378098771e-05,0.3451314692449534,0.34725584858325276
11,8.662051509011881e-05,0.00041932354397043227,0.0026868072001224818,4.870449823072214e-05,0.386767843726472,0.3623852313804475
12,8.046547935568629e-05,0.0006077850920591152,0.0025599272482652365,4.945206148562698e-05,0.3999548768711575,0.3607402668633807
13,7.473573189420904e-05,0.0011288708220906127,0.002398868436757131,5.0738426394363476e-05,0.4180773837024956,0.36327484218705686
14,6.310805094355031e-05,0.001666395654328738,0.0020688416534003326,5.422198142796434e-05,0.4613150446755768,0.37630513625995277
15,4.684590469683622e-05,0.001726441030072046,0.0016327185444954234,6.088070513877125e-05,0.5337506076995072,0.40678565400033695
16,3.254974425831094e-05,0.0003511078026336391,0.0013223904793568074,6.425094567836639e-05,0.6029230104832897,0.45711997677335264
17,3.180639004449637e-05,5.6547236430467346e-05,0.0013307498932437838,6.338591005356939e-05,0.6039157340181517,0.4641741601427537
18,3.17438358671035e-05,8.728557640502418e-05,0.0013484787778731053,6.281744538042426e-05,0.6003015648958234,0.46364370160252416
19,3.1653815530549576e-05,0.00011431306511097853,0.0013547895921129144,6.216869884153052e-05,0.5985797445821697,0.4639808142636854
20,3.1150676568681835e-05,0.00019744016949112657,0.001365890986923196,5.8366463687886146e-05,0.5945717567024064,0.4694115557959165
21,3.0500249828000656e-05,0.00024332471978975482,0.0013461767980196156,5.337756168923104e-05,0.5968180898700108,0.4812498460381552
22,3.021220903088202e-05,0.00012555239307556748,0.0012871924221527554,4.659578828360946e-05,0.6173288026686092,0.5124849398905551
23,2.94989673652724e-05,5.992255388393345e-05,0.0012504305875786128,4.5540823612738266e-05,0.6180001320027423,0.512035089639796
24,2.9357467763788044e-05,5.031266093870509e-05,0.00122002600473762,4.600485682955949e-05,0.6243593095445718,0.5139832107875082
25,2.933847829330429e-05,2.375015088975438e-05,0.001195609934419201,4.513205885435728e-05,0.6303145168602244,0.5193468863531889
26,2.9330506223194438e-05,1.8860881991983723e-06,0.0012003051495773952,4.5859377739535956e-05,0.6296594319566815,0.517418497191011
27,2.933045240065932e-05,2.628733857325766e-07,0.0012006817183344792,4.5867042724452583e-05,0.6296125290470583,0.5173830621657904
