applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
2.170000000000000817e-01,-8.109254508554589735e-01,-9.228972397716327380e-01,-1.119717889161737645e-01,8.000000000000000000e+00,1.000000000000000000e+00
2.289500000000000979e-01,-7.381195307964252272e-01,-8.293430166012061289e-01,-9.122348580478090163e-02,8.000000000000000000e+00,1.000000000000000000e+00
2.409000000000000585e-01,-6.770697067993571849e-01,-7.508014838955309189e-01,-7.373177709617373399e-02,8.000000000000000000e+00,1.000000000000000000e+00
2.528500000000000747e-01,-6.242191874867379919e-01,-6.833681978435396376e-01,-5.914901035680164565e-02,7.000000000000000000e+00,1.000000000000000000e+00
2.648000000000000353e-01,-5.770473310583753568e-01,-6.241505449981716858e-01,-4.710321393979632898e-02,7.000000000000000000e+00,1.000000000000000000e+00
2.767500000000000515e-01,-5.337817437564540413e-01,-5.710201240315467830e-01,-3.723838027509274173e-02,7.000000000000000000e+00,1.000000000000000000e+00
2.887000000000000122e-01,-4.931959002095235300e-01,-5.224158205732782889e-01,-2.921992036375475887e-02,6.000000000000000000e+00,1.000000000000000000e+00
3.006500000000000283e-01,-4.544586811127981907e-01,-4.772031519599194693e-01,-2.274447084712127864e-02,5.000000000000000000e+00,1.000000000000000000e+00
3.126000000000000445e-01,-4.169999421019023877e-01,-4.345485963311720434e-01,-1.754865422926965568e-02,6.000000000000000000e+00,1.000000000000000000e+00
3.245500000000000052e-01,-3.804905855607181309e-01,-3.938980044625202681e-01,-1.340741890180213725e-02,7.000000000000000000e+00,1.000000000000000000e+00
3.365000000000000213e-01,-3.447414430532073637e-01,-3.548705349584747593e-01,-1.012909190526739556e-02,8.000000000000000000e+00,1.000000000000000000e+00
3.484499999999999820e-01,-3.096915928679728758e-01,-3.172458665332195671e-01,-7.554273665246691305e-03,8.000000000000000000e+00,1.000000000000000000e+00
3.603999999999999981e-01,-2.753926309346964030e-01,-2.809445816885184910e-01,-5.551950753822088025e-03,9.000000000000000000e+00,1.000000000000000000e+00
3.723500000000000143e-01,-2.420138944854414165e-01,-2.460270532654450781e-01,-4.013158780003661663e-03,9.000000000000000000e+00,1.000000000000000000e+00
3.843000000000000305e-01,-2.098400929215220589e-01,-2.126883250369711875e-01,-2.848232115449128576e-03,9.000000000000000000e+00,1.000000000000000000e+00
3.962499999999999911e-01,-1.792626104682771282e-01,-1.812447231466083331e-01,-1.982112678331204858e-03,9.000000000000000000e+00,1.000000000000000000e+00
4.082000000000000073e-01,-1.507383244139424427e-01,-1.520899347623871911e-01,-1.351610348444748366e-03,1.000000000000000000e+01,1.000000000000000000e+00
4.201500000000000234e-01,-1.247206471256822324e-01,-1.256237077963180127e-01,-9.030606706357802160e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.320999999999999841e-01,-1.015725381074752548e-01,-1.021642407078370285e-01,-5.917026003617736896e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.440500000000000003e-01,-8.150012519464008842e-02,-8.188089988168875677e-02,-3.807746870486683477e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.560000000000000164e-01,-6.452314405345337123e-02,-6.476428765673268584e-02,-2.411436032793146111e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.679499999999999771e-01,-5.048946074650377536e-02,-5.064008486667351261e-02,-1.506241201697372523e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.798999999999999932e-01,-3.912033617687361853e-02,-3.921332762181992115e-02,-9.299144494630262603e-05,9.000000000000000000e+00,1.000000000000000000e+00
4.918500000000000094e-01,-3.006559449282555224e-02,-3.012247202324663808e-02,-5.687753042108584234e-05,9.000000000000000000e+00,1.000000000000000000e+00
5.038000000000000256e-01,-2.295497931846385981e-02,-2.298950459811657798e-02,-3.452527965271817711e-05,9.000000000000000000e+00,1.000000000000000000e+00
5.157499999999999307e-01,-1.743384185645185588e-02,-1.745467256229212352e-02,-2.083070584026763816e-05,9.000000000000000000e+00,1.000000000000000000e+00
5.276999999999999469e-01,-1.318491058214284195e-02,-1.319741444037715421e-02,-1.250385823431225674e-05,8.000000000000000000e+00,1.000000000000000000e+00
5.396499999999999631e-01,-9.937311199222153418e-03,-9.944789958587243323e-03,-7.478759365089904243e-06,8.000000000000000000e+00,1.000000000000000000e+00
5.515999999999999792e-01,-7.467933835367462220e-03,-7.472392526970408726e-03,-4.458691602946505961e-06,8.000000000000000000e+00,1.000000000000000000e+00
5.635499999999999954e-01,-5.597347013890621205e-03,-5.599997485006715132e-03,-2.650471116093927604e-06,8.000000000000000000e+00,1.000000000000000000e+00
5.755000000000000115e-01,-4.183964737817962194e-03,-4.185534711998744120e-03,-1.569974180781925910e-06,7.000000000000000000e+00,1.000000000000000000e+00
5.874500000000000277e-01,-3.117519532367996494e-03,-3.118446993887186072e-03,-9.274615191895776989e-07,7.000000000000000000e+00,1.000000000000000000e+00
5.993999999999999329e-01,-2.313068328897424208e-03,-2.313613844419097534e-03,-5.455155216733259538e-07,7.000000000000000000e+00,1.000000000000000000e+00
6.113499999999999490e-01,-1.705584523918387847e-03,-1.705903368038321323e-03,-3.188441199334767634e-07,7.000000000000000000e+00,1.000000000000000000e+00
6.232999999999999652e-01,-1.245546146206385476e-03,-1.245730431879955207e-03,-1.842856735697305515e-07,6.000000000000000000e+00,1.000000000000000000e+00
6.352499999999999813e-01,-8.953340854401533417e-04,-8.954390611951688764e-04,-1.049757550155346747e-07,6.000000000000000000e+00,1.000000000000000000e+00
6.471999999999999975e-01,-6.264190429653085238e-04,-6.264772343573220270e-04,-5.819139201350322782e-08,6.000000000000000000e+00,1.000000000000000000e+00
6.591499999999999027e-01,-4.171287067835487421e-04,-4.171593970733591733e-04,-3.069028981043117957e-08,6.000000000000000000e+00,1.000000000000000000e+00
6.710999999999999188e-01,-2.509434664611589778e-04,-2.509580771981292555e-04,-1.461073697027774274e-08,6.000000000000000000e+00,1.000000000000000000e+00
6.830499999999999350e-01,-1.151830106119243962e-04,-1.151883004557210217e-04,-5.289843796625463314e-09,6.000000000000000000e+00,1.000000000000000000e+00
7.643750000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.337499999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.031249999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.724999999999999201e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.041875000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.111250000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.180625000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
