evaluation,objective,grad_norm,k0_0,k0_1,alpha_0,alpha_1
1,0.019171824207171832,0.13157305803297428,6.181769581234716e-05,4.5880285758523514e-05,0.6297035587688262,0.5173645186018533
2,0.007012447867068242,0.054385478287723395,6.65368470913643e-05,4.328852582566367e-05,0.7236441529466432,0.43473195927293135
3,0.003700804790825471,0.019947926948175484,7.163913651596387e-05,4.167078428650143e-05,0.79712974291306,0.3875869656292751
4,0.0028092384427975663,0.01032389264573019,7.682270791755017e-05,4.099923729456854e-05,0.8483624871087979,0.37473749877099044
5,0.0021802237169301227,0.0058056929154850345,8.634801460315212e-05,4.0737624427697584e-05,0.9153242360310386,0.384070644374738
6,0.0018178475313869965,0.005017373526525333,9.887417177013234e-05,4.095637733307265e-05,0.95,0.4123839646193141
7,0.0012095197921870465,0.0046561001986155015,0.00014095745068572638,4.1231545618944094e-05,0.95,0.4761599828758547
8,0.0006058303513777025,0.014682396293138432,0.0008933864579253207,4.211709268921634e-05,0.8742639513065176,0.8263342132319523
9,0.0001904149333870762,0.0012007614540641043,0.000351930282414487,4.166798413955895e-05,0.91247262561148,0.6496720642490141
10,9.740119837348822e-05,0.002434357152810245,0.0005992625257296484,4.0421024449630415e-05,0.8827760246816814,0.7230550249746056
11,7.96272619807551e-05,0.0007740219307120883,0.0005669216613367016,3.9981296143548495e-05,0.8881065188766581,0.7003531831700572
12,7.71580835914931e-05,0.00033653046670294,0.0005624559321662099,3.9927606223384825e-05,0.8833675320295721,0.6979080013370934
13,7.3333266586651e-05,0.00046434683727580595,0.0005722060099487906,3.953001493520793e-05,0.8709304238151867,0.6922283996755956
14,6.44896539680774e-05,0.0011854438907246752,0.0006185045314112628,3.814479795348068e-05,0.8345632398191116,0.6742982915601133
15,5.12949884778746e-05,0.0016971897854064838,0.0007350965162882313,3.550261409592161e-05,0.7680874231421995,0.6402877240501239
16,3.889243458853109e-05,0.0013573870026413436,0.0009107245488088737,3.278695864657368e-05,0.6986816143402461,0.6038201758821631
17,3.3111940985908024e-05,0.00045555462829101237,0.0010453026790481082,3.1543528735450163e-05,0.6635718655779922,0.5841367041778798
18,3.2568287845584876e-05,4.404465322507109e-05,0.0010618840945664314,3.142121496896305e-05,0.6598439612668913,0.5796196743717457
19,3.2553441305853e-05,3.934529725517005e-05,0.0010608589012515016,3.146847311425127e-05,0.6607774482607507,0.5800061494150429
20,3.253715684092954e-05,5.805519573842723e-05,0.0010585567227273632,3.153697405929387e-05,0.6617058134532813,0.5802240763832985
21,3.2475101817867956e-05,0.0001176664881542971,0.0010547964967957321,3.178436010727321e-05,0.6636047661343311,0.5803389818214914
22,3.2330587248967164e-05,0.0002071006343750928,0.0010508692451738275,3.236672426543775e-05,0.665965561326252,0.5794697663080629
23,3.1984016518205204e-05,0.0003280162805689584,0.0010508804329772243,3.379329724609807e-05,0.6679149113405967,0.5753616838617672
24,3.1275093959712624e-05,0.00045689232315413645,0.001069315662635329,3.6994906143803796e-05,0.665565585583918,0.5631605161390478
25,3.0307128791018635e-05,0.00045134688399428124,0.0011164141912402305,4.1948506843325616e-05,0.6547500891003947,0.5420263678775455
26,4.890036008401472e-05,0.001162952864092162,0.0017935096989549378,4.020882741633686e-05,0.514766575235996,0.45703145964328806
27,3.025928585294659e-05,0.0004933593318140512,0.0011417606103884565,4.18644487223809e-05,0.6481209406009837,0.5380012948326975
28,2.950446583005995e-05,0.0002446837051986271,0.001192522393848221,4.6732288463151084e-05,0.6326154867761359,0.5154227146047392
