evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,dJ_dkappa0,dJ_dkappa1,converged,steps_taken,reason
5,2,4,0.011428571428571429,-0.08254741857777903,-0.07386531806607018,3.7689434647707574e-05,0.00012297012972438265,-0.00016066124321716072,1,18,replay
5,2,5,0.014285714285714285,-0.0951311089464362,-0.09148264547757223,6.655642841817442e-06,4.860262125433419e-05,-6.911936957630535e-05,1,18,replay
5,2,6,0.017142857142857144,-0.10789661727814162,-0.10924079324409895,9.03404513728662e-07,-1.6730093133377445e-05,2.598976259545459e-05,1,18,replay
5,2,7,0.02,-0.12091001586311541,-0.1271822411602871,1.96704050892402e-05,-7.238428668130838e-05,0.00012338484868250736,1,18,replay
5,2,8,0.022857142857142857,-0.13425048093633943,-0.1453574321701115,6.168218285469536e-05,-0.000117797321437787,0.00022156876490150818,1,18,replay
5,2,9,0.025714285714285714,-0.14800582310821403,-0.16382734289192655,0.0001251602441332033,-0.00015258940627220851,0.00031893271275596223,1,18,replay
5,2,10,0.02857142857142857,-0.1623191851265599,-0.18266691572487165,0.00020701507025073596,-0.00017618944181529267,0.00041282862336636516,1,18,replay
5,2,11,0.03142857142857143,-0.17734451806504492,-0.20196977597375637,0.00030320166353527795,-0.00018842888231022838,0.0005004752993126083,1,18,replay
5,2,12,0.03428571428571429,-0.19329535005699452,-0.22185491049672332,0.0004078242462552609,-0.00018923893804548975,0.0005780077471803453,1,18,replay
5,2,13,0.037142857142857144,-0.21050577927637848,-0.2424764310984526,0.0005110612889641456,-0.0001785563115459636,0.000639317526771742,1,18,replay
5,2,14,0.04,-0.2294390996047444,-0.2640383734598243,0.0005985548756494071,-0.00015681939188750315,0.0006761359032088484,1,18,replay
6,3,0,0.0,-0.03298406327095788,-0.06526919245700363,0.0005211647832798316,-0.00173770286437365,0.0007745504401150539,1,5,replay
6,3,1,0.002857142857142857,-0.04535464829707598,-0.07433469758017582,0.00041992162822544765,-0.0013958221406245495,0.0006938309019577462,1,18,replay
6,3,2,0.005714285714285714,-0.05770494981500504,-0.08623270592067334,0.0004069164342122473,-0.0012752895170173066,0.0007128603632789231,1,18,replay
6,3,3,0.008571428571428572,-0.07008878315244449,-0.09812672017530945,0.00039306295624907077,-0.0011572325473228585,0.0007282565831438709,1,18,replay
6,3,4,0.011428571428571429,-0.08254741857777903,-0.11006551399018566,0.0003786227875631574,-0.001042639264731923,0.0007401571006793244,1,18,replay
6,3,5,0.014285714285714285,-0.0951311089464362,-0.12210109917203832,0.00036369018638453694,-0.0009321033463010399,0.0007485553598988289,1,18,replay
6,3,6,0.017142857142857144,-0.10789661727814162,-0.13429068330975713,0.00034832336084063986,-0.0008260728675648245,0.0007533902383636554,1,18,replay
6,3,7,0.02,-0.12091001586311541,-0.14669907688937323,0.00033253783430802495,-0.00072487145365193,0.0007545151157055075,1,18,replay
6,3,8,0.022857142857142857,-0.13425048093633943,-0.15940182578235343,0.00031629507378155754,-0.0006287170691829634,0.0007516521734217428,1,18,replay
6,3,9,0.025714285714285714,-0.14800582310821403,-0.17248948690743568,0.00029972489651665835,-0.0005379563770839395,0.000744622186614263,1,18,replay
6,3,10,0.02857142857142857,-0.1623191851265599,-0.18607371938544787,0.0002821389489283409,-0.0004522018207124973,0.0007320607421105456,1,18,replay
6,3,11,0.03142857142857143,-0.17734451806504492,-0.20029633275971045,0.0002633928988891324,-0.00037169524228599206,0.0007129539141778882,1,18,replay
6,3,12,0.03428571428571429,-0.19329535005699452,-0.21534334013387657,0.00024305693321514458,-0.00029655353412303347,0.0006854839583830303,1,18,replay
6,3,13,0.037142857142857144,-0.21050577927637848,-0.2314679264754071,0.00021970580759687156,-0.00022655981380559833,0.0006456750742329622,1,18,replay
6,3,14,0.04,-0.2294390996047444,-0.24903038373943812,0.00019190920702315083,-0.00016208948448957067,0.0005882069674334891,1,18,replay
7,3,0,0.0,-0.03298406327095788,-0.021714765844666223,6.349853224111191e-05,0.00028690962354413165,-0.0002197424835993223,1,5,replay
7,3,1,0.002857142857142857,-0.04535464829707598,-0.03654817456651429,3.877698978353656e-05,0.00020436343585902346,-0.0001711026260521185,1,18,replay
7,3,2,0.005714285714285714,-0.05770494981500504,-0.052314302557251106,1.4529538928765007e-05,0.00011883701395406365,-0.00010859249935313826,1,18,replay
7,3,3,0.008571428571428572,-0.07008878315244449,-0.06809418010900763,1.989220650443798e-06,4.1562048986402255e-05,-4.1512252755165706e-05,1,18,replay
7,3,4,0.011428571428571429,-0.08254741857777903,-0.0839214790853082,9.440211391756572e-07,-2.6913165354232017e-05,2.944632785934463e-05,1,18,replay
7,3,5,0.014285714285714285,-0.0951311089464362,-0.09983339401513408,1.1055742433649518e-05,-8.603771053530079e-05,0.00010342927624059096,1,18,replay
7,3,6,0.017142857142857144,-0.10789661727814162,-0.11587216141381355,3.180465213002548e-05,-0.00013536481678098702,0.00017948817002858821,1,18,replay
7,3,7,0.02,-0.12091001586311541,-0.1320869178051573,6.246156851100991e-05,-0.00017455145493288187,0.000256543194554377,1,18,replay
7,3,8,0.022857142857142857,-0.13425048093633943,-0.14853607015069148,0.00010203902960060582,-0.00020335857526795125,0.0003333240529295367,1,18,replay
7,3,9,0.025714285714285714,-0.14800582310821403,-0.1652904343923979,0.0001493788936226683,-0.0002217789980270263,0.00040850893795944246,1,18,replay
7,3,10,0.02857142857142857,-0.1623191851265599,-0.1824375346279233,0.00020237399332950453,-0.00022952976099175167,0.00047966166414035354,1,18,replay
7,3,11,0.03142857142857143,-0.17734451806504492,-0.20008769061848183,0.00025862594889770305,-0.0002268354184345991,0.0005443261083863606,1,18,replay
7,3,12,0.03428571428571429,-0.19329535005699452,-0.2183829402828105,0.0003146935916692285,-0.00021400636842600513,0.0005989605947645804,1,18,replay
7,3,13,0.037142857142857144,-0.21050577927637848,-0.23751062560933078,0.00036463086273318373,-0.0001913069100516267,0.0006376342861063995,1,18,replay
7,3,14,0.04,-0.2294390996047444,-0.25772501512003876,0.000400046508269185,-0.00015957568639073807,0.0006522149291520169,1,18,replay
8,4,0,0.0,-0.03298406327095788,-0.07449266734275381,0.0008614821059945568,-0.003907933216505652,0.0015701939091704135,1,5,replay
8,4,1,0.002857142857142857,-0.04535464829707598,-0.0785311278694264,0.0005503393984072923,-0.0027604436251235424,0.001263710281976966,1,18,replay
8,4,2,0.005714285714285714,-0.05770494981500504,-0.08509188726457162,0.0003750221714332362,-0.0020270538877270624,0.001101452852644752,1,18,replay
8,4,3,0.008571428571428572,-0.07008878315244449,-0.09191396493511991,0.0002381692799234136,-0.0014333895867023186,0.000922458288993012,1,18,replay
8,4,4,0.011428571428571429,-0.08254741857777903,-0.09903875999281925,0.00013598217083371034,-0.0009576035682742481,0.0007294001038555961,1,18,replay
8,4,5,0.014285714285714285,-0.0951311089464362,-0.10651395460596828,6.478458765436421e-05,-0.000581575908914094,0.0005247639479332113,1,18,replay
8,4,6,0.017142857142857144,-0.10789661727814162,-0.11439625310153613,2.112263291837661e-05,-0.0002903586331613867,0.0003111383377500517,1,18,replay
8,4,7,0.02,-0.12091001586311541,-0.1227551162458303,1.7021977111473164e-06,-7.148710445118307e-05,9.136530376156877e-05,1,18,replay
8,4,8,0.022857142857142857,-0.13425048093633943,-0.13167816578855887,3.308402609750655e-06,8.553392189704623e-05,-0.00013123116008812528,1,18,replay
8,4,9,0.025714285714285714,-0.14800582310821403,-0.14127942940670032,2.2622186113881625e-05,0.00018934587804331606,-0.0003519485786686555,1,18,replay
8,4,10,0.02857142857142857,-0.1623191851265599,-0.15171261353476267,5.624968046596003e-05,0.0002481886081339505,-0.0005660380077684851,1,18,replay
8,4,11,0.03142857142857143,-0.17734451806504492,-0.1631938242061086,0.0001001210683446692,0.0002684189443257192,-0.0007644553048188666,1,18,replay
8,4,12,0.03428571428571429,-0.19329535005699452,-0.176043532108653,0.0001488126112613593,0.00025584988865507606,-0.0009326163150129035,1,18,replay
8,4,13,0.037142857142857144,-0.21050577927637848,-0.19077223713745656,0.0001947063426743036,0.00021639560087425558,-0.0010458196091911052,1,18,replay
8,4,14,0.04,-0.2294390996047444,-0.20828173208100292,0.00022381710026733528,0.00015600687830571723,-0.0010512688768980225,1,18,replay
9,4,0,0.0,-0.03298406327095788,-0.03630775939741633,5.523477970517448e-06,-0.00013276581872074465,8.479877761279139e-05,1,5,replay
9,4,1,0.002857142857142857,-0.04535464829707598,-0.04777805816518846,2.9364576944324715e-06,-8.724424680488421e-05,6.181604849180755e-05,1,18,replay
9,4,2,0.005714285714285714,-0.05770494981500504,-0.06085044144541817,4.94705879849953e-06,-0.00010622789679653273,8.370560553196712e-05,1,18,replay
9,4,3,0.008571428571428572,-0.07008878315244449,-0.07393706220582767,7.404625836353883e-06,-0.00012125233247868233,0.00010641843846404019,1,18,replay
9,4,4,0.011428571428571429,-0.08254741857777903,-0.08708126853261768,1.0277897706495193e-05,-0.00013248020885175707,0.000129810119108785,1,18,replay
9,4,5,0.014285714285714285,-0.0951311089464362,-0.10033051908625336,1.3516932901016746e-05,-0.00013994980233816265,0.0001535931574868133,1,18,replay
9,4,6,0.017142857142857144,-0.10789661727814162,-0.11373836137148051,1.7062987026029895e-05,-0.00014373729433768542,0.00017744442187227918,1,18,replay
9,4,7,0.02,-0.12091001586311541,-0.12736693672944027,2.0845913536990715e-05,-0.0001439522063352139,0.00020098694913905978,1,18,replay
9,4,8,0.022857142857142857,-0.13425048093633943,-0.14129031653997992,2.4779642663142153e-05,-0.00014073345953229813,0.00022376047422663416,1,18,replay
9,4,9,0.025714285714285714,-0.14800582310821403,-0.1555991449260889,2.8829268114907224e-05,-0.00013442092720448984,0.0002454920238278995,1,18,replay
9,4,10,0.02857142857142857,-0.1623191851265599,-0.17040737103452824,3.27093756409288e-05,-0.00012484516077855074,0.0002647691192668057,1,18,replay
9,4,11,0.03142857142857143,-0.17734451806504492,-0.18586243014177767,3.62774130734748e-05,-0.0001124069625059788,0.0002807307463034282,1,18,replay
9,4,12,0.03428571428571429,-0.19329535005699452,-0.20216137053586067,3.930315956583692e-05,-9.745884731915062e-05,0.00029192989933992096,1,18,replay
9,4,13,0.037142857142857144,-0.21050577927637848,-0.21957782825164449,4.1151036304812495e-05,-8.011172311340826e-05,0.00029504565936026476,1,18,replay
9,4,14,0.04,-0.2294390996047444,-0.23851029607420746,4.11433026937995e-05,-6.0966830982998916e-05,0.00028598623003462526,1,18,replay
10,5,0,0.0,-0.03298406327095788,-0.01698109677421821,0.0001280474683478862,0.0006985776339261992,-0.0005666809851410995,1,5,replay
10,5,1,0.002857142857142857,-0.04535464829707598,-0.027612782195140653,0.00015738690638950092,0.0006959000534531057,-0.0006341325106894348,1,18,replay
10,5,2,0.005714285714285714,-0.05770494981500504,-0.03899595628921032,0.00017501321937411437,0.0006841478687831284,-0.0007031578082920245,1,18,replay
10,5,3,0.008571428571428572,-0.07008878315244449,-0.05044899219769038,0.00019286069437322062,0.0006656539154757954,-0.0007728843968867154,1,18,replay
10,5,4,0.011428571428571429,-0.08254741857777903,-0.06202171197990295,0.0002106523156710468,0.000640575010033363,-0.0008423847372211656,1,18,replay
10,5,5,0.014285714285714285,-0.0951311089464362,-0.07376917862336456,0.00022816603356388382,0.0006092838225996529,-0.0009107771745651609,1,18,replay
10,5,6,0.017142857142857144,-0.10789661727814162,-0.08575439671871803,0.00024513896565108047,0.0005721805728584593,-0.0009770039914760394,1,18,replay
10,5,7,0.02,-0.12091001586311541,-0.09805194720917734,0.000261245651294073,0.0005296879969720085,-0.0010397396400191755,1,18,replay
10,5,8,0.022857142857142857,-0.13425048093633943,-0.11075316200963863,0.0002760619983715459,0.000482248036288454,-0.0010972368344350726,1,18,replay
10,5,9,0.025714285714285714,-0.14800582310821403,-0.12397387748338605,0.0002887672052573443,0.000430145683502228,-0.0011465910866029017,1,18,replay
10,5,10,0.02857142857142857,-0.1623191851265599,-0.1378666768222309,0.0002989625811866398,0.00037423707143257484,-0.0011851057445768764,1,18,replay
10,5,11,0.03142857142857143,-0.17734451806504492,-0.15264138793380946,0.00030512231914037657,0.00031487582276429734,-0.0012067170491965923,1,18,replay
10,5,12,0.03428571428571429,-0.19329535005699452,-0.1686019206523211,0.000304882727881795,0.0002526292554578708,-0.0012015655963342978,1,18,replay
10,5,13,0.037142857142857144,-0.21050577927637848,-0.18621876780001068,0.0002949294632266107,0.0001886345464664107,-0.001153567759921348,1,18,replay
10,5,14,0.04,-0.2294390996047444,-0.2062905845163924,0.0002679268753978301,0.00012442417343509648,-0.0010291577731184824,1,18,replay
11,5,0,0.0,-0.03298406327095788,-0.03230885380323601,2.279539126506263e-07,2.754278311103652e-05,-1.8483735140810655e-05,1,5,replay
11,5,1,0.002857142857142857,-0.04535464829707598,-0.04360545825275254,1.5298329055801163e-06,6.42661307193643e-05,-4.793953846130703e-05,1,18,replay
11,5,2,0.005714285714285714,-0.05770494981500504,-0.05632844899042484,9.473772600349832e-07,4.7380719154902306e-05,-3.9413456389953644e-05,1,18,replay
11,5,3,0.008571428571428572,-0.07008878315244449,-0.06907790701237349,5.109352852824262e-07,3.24194554180348e-05,-3.0118938677853635e-05,1,18,replay
11,5,4,0.011428571428571429,-0.08254741857777903,-0.0818983637720093,2.1063607044638763e-07,1.9275980267218835e-05,-2.004808900710379e-05,1,18,replay
11,5,5,0.014285714285714285,-0.0951311089464362,-0.09483866659970214,4.2761263081662674e-08,7.987659143887297e-06,-9.331153537915679e-06,1,18,replay
11,5,6,0.017142857142857144,-0.10789661727814162,-0.10795409031390792,1.651574920096914e-09,-1.4324652710057056e-06,1.8877920893448993e-06,1,18,replay
11,5,7,0.02,-0.12091001586311541,-0.12130904458340594,7.961195980834952e-08,-8.993224100036823e-06,1.3445317681977466e-05,1,18,replay
11,5,8,0.022857142857142857,-0.13425048093633943,-0.13498072778027706,2.666302265404361e-07,-1.4723139349056331e-05,2.5149117123844673e-05,1,18,replay
11,5,9,0.025714285714285714,-0.14800582310821403,-0.14906428580561823,5.601716408980875e-07,-1.8844076244132977e-05,3.7107318648614814e-05,1,18,replay
11,5,10,0.02857142857142857,-0.1623191851265599,-0.1636804159117222,9.264746252367687e-07,-2.1056245034351384e-05,4.834850591589174e-05,1,18,replay
11,5,11,0.03142857142857143,-0.17734451806504492,-0.17898708735885105,1.3490169424773822e-06,-2.162312419729385e-05,5.875256345125701e-05,1,18,replay
11,5,12,0.03428571428571429,-0.19329535005699452,-0.19519853999210632,1.8110659645554157e-06,-2.073909419523851e-05,6.798710925567025e-05,1,18,replay
11,5,13,0.037142857142857144,-0.21050577927637848,-0.21261799062962497,2.230718400391685e-06,-1.8322946878713138e-05,7.44104694866313e-05,1,18,replay
11,5,14,0.04,-0.2294390996047444,-0.2316983814198852,2.5521771601129316e-06,-1.4704101826078318e-05,7.681948371435492e-05,1,18,replay
12,6,0,0.0,-0.03298406327095788,-0.037739163858821985,1.1305490800352768e-05,-0.00022195193948419133,0.00013929637180836618,1,5,replay
12,6,1,0.002857142857142857,-0.04535464829707598,-0.04793366960907402,3.325675463870044e-06,-0.00010810125259114283,7.576707829993676e-05,1,18,replay
12,6,2,0.005714285714285714,-0.05770494981500504,-0.059768446571134844,2.129009431279109e-06,-8.059275996971502e-05,6.347211076729382e-05,1,18,replay
12,6,3,0.008571428571428572,-0.07008878315244449,-0.07163730940206586,1.1989667728832184e-06,-5.6042341188967876e-05,4.966508547944257e-05,1,18,replay
12,6,4,0.011428571428571429,-0.08254741857777903,-0.08358814804775584,5.415589148391075e-07,-3.468709861470446e-05,3.466956058662021e-05,1,18,replay
12,6,5,0.014285714285714285,-0.0951311089464362,-0.09567317738606035,1.4691909661828e-07,-1.6523677946415e-05,1.86875264691375e-05,1,18,replay
12,6,6,0.017142857142857144,-0.10789661727814162,-0.10795121178236068,1.4902799454625032e-09,-1.5100055051972762e-06,1.940822437187378e-06,1,18,replay
12,6,7,0.02,-0.12091001586311541,-0.12049060295486828,8.795359380215536e-08,1.0428768887095193e-05,-1.532010717903485e-05,1,18,replay
12,6,8,0.022857142857142857,-0.13425048093633943,-0.13337324622339006,3.847703708016824e-07,1.9395189968168488e-05,-3.2801025723640984e-05,1,18,replay
12,6,9,0.025714285714285714,-0.14800582310821403,-0.1467003111891948,8.521806853506376e-07,2.5324154325243367e-05,-4.976203346759189e-05,1,18,replay
12,6,10,0.02857142857142857,-0.1623191851265599,-0.16060082415570853,1.4763822130726377e-06,2.8759005689719333e-05,-6.644146610240356e-05,1,18,replay
12,6,11,0.03142857142857143,-0.17734451806504492,-0.1752451577294627,2.2036569093079524e-06,2.9664877917160267e-05,-8.182326265137015e-05,1,18,replay
12,6,12,0.03428571428571429,-0.19329535005699452,-0.19086743398388398,2.947388229034271e-06,2.8130381748488716e-05,-9.454341532232512e-05,1,18,replay
12,6,13,0.037142857142857144,-0.21050577927637848,-0.20780530720952478,3.6462746919285433e-06,2.4603857186741856e-05,-0.00010361371950311698,1,18,replay
12,6,14,0.04,-0.2294390996047444,-0.22657695664047933,4.095931173946017e-06,1.922212832094427e-05,-0.00010557384920618608,1,18,replay
13,6,0,0.0,-0.03298406327095788,-0.03425841393160967,8.119848031518277e-07,-5.46148620735371e-05,3.577926107040404e-05,1,5,replay
13,6,1,0.002857142857142857,-0.04535464829707598,-0.0451551916258956,1.9891481839179662e-08,7.690637401571785e-06,-5.61000626669539e-06,1,18,replay
13,6,2,0.005714285714285714,-0.05770494981500504,-0.05755745725205619,1.0877028062610721e-08,5.317909383723034e-06,-4.337487113949823e-06,1,18,replay
13,6,3,0.008571428571428572,-0.07008878315244449,-0.06998832739154581,5.045679948866051e-09,3.3681884114574086e-06,-3.0763547251222216e-06,1,18,replay
13,6,4,0.011428571428571429,-0.08254741857777903,-0.08249356381086283,1.4501679597992856e-09,1.6689018626367812e-06,-1.7109481837779366e-06,1,18,replay
13,6,5,0.014285714285714285,-0.0951311089464362,-0.09512325880730098,3.0812342221163555e-11,2.2329165272285513e-07,-2.577975882363303e-07,1,18,replay
13,6,6,0.017142857142857144,-0.10789661727814162,-0.10793400444980498,6.989003024929209e-10,-9.684650853547645e-07,1.264707524397095e-06,1,18,replay
13,6,7,0.02,-0.12091001586311541,-0.12099168227253324,3.3347012136000797e-09,-1.9089492374079144e-06,2.8356010379685757e-06,1,18,replay
