eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-9.302299938694882364e-01,6.710999999999999188e-01,-2.123897281479341335e-06,-2.123898795904595271e-06,5.000000000000000000e+00,1.000000000000000000e+00,7.530644043072501939e-06,2.684826981370448135e-12,9.999932915272158329e-01,5.071301793309030970e-01
-1.860459987738976473e+00,6.471999999999999975e-01,-2.207585160293215916e-05,-2.207600493976227319e-05,4.000000000000000000e+00,1.000000000000000000e+00,7.827398241504173327e-05,2.718409888889852119e-10,9.999334383282038052e-01,1.287361513000786273e+00
-2.790689981608464709e+00,6.232999999999999652e-01,-2.173693476829423039e-04,-2.173878148067477731e-04,9.000000000000000000e+00,1.000000000000000000e+00,7.707529684199028452e-04,3.273917423171826588e-08,9.992448856042329686e-01,3.271654059909980372e+00
-3.720919975477952946e+00,5.993999999999999329e-01,-2.084820270365606455e-03,-2.086669818393229684e-03,1.600000000000000000e+01,1.000000000000000000e+00,7.395366071102560911e-03,3.278944559216549081e-06,9.926171698231748275e-01,8.242155479094023462e+00
-4.651149969347441626e+00,5.754999999999999005e-01,-1.600711194184242445e-02,-1.612825848943491569e-02,2.100000000000000000e+01,1.000000000000000000e+00,5.697072823214855558e-02,2.147729105508410083e-04,9.430945394144065741e-01,1.902391543725899581e+01
-5.581379963216929418e+00,5.515999999999999792e-01,-6.007482983095998458e-02,-6.226198637129217589e-02,2.300000000000000000e+01,1.000000000000000000e+00,2.168830610977270923e-01,3.877468944286843831e-03,7.833076697614202999e-01,3.308362451167369755e+01
-6.511609957086417211e+00,5.276999999999999469e-01,-1.123119359401297951e-01,-1.234166045483440916e-01,2.200000000000000000e+01,1.000000000000000000e+00,4.179079449371719268e-01,1.968675166634762871e-02,5.821290368100628942e-01,4.333563007228551811e+01
-7.441839950955905891e+00,5.038000000000000256e-01,-1.472646799543479434e-01,-1.757010968825362673e-01,1.900000000000000000e+01,1.000000000000000000e+00,5.725652218575502106e-01,5.041309183525388010e-02,4.271285394090567067e-01,4.812410919158320866e+01
-8.372069944825394572e+00,4.798999999999999932e-01,-1.637179381914789233e-01,-2.136249356977066027e-01,1.700000000000000000e+01,1.000000000000000000e+00,6.689668745114321080e-01,8.847690111088592213e-02,3.304946630019268139e-01,4.798829326017922625e+01
-9.302299938694883252e+00,4.559999999999999609e-01,-1.691075309401658400e-01,-2.389079320224686276e-01,1.700000000000000000e+01,1.000000000000000000e+00,7.233443318996016780e-01,1.237446348738659163e-01,2.760693207770887336e-01,4.426157257122144983e+01
-1.023252993256437016e+01,4.320999999999999841e-01,-1.696177784216957030e-01,-2.548588296880958670e-01,1.600000000000000000e+01,1.000000000000000000e+00,7.525272357834752457e-01,1.511183689730909718e-01,2.469724617977539227e-01,3.867629250659457796e+01
-1.116275992643385884e+01,4.082000000000000073e-01,-1.683690792506971901e-01,-2.646048420174960669e-01,1.500000000000000000e+01,1.000000000000000000e+00,7.675915749261038590e-01,1.706101847658985093e-01,2.320395780004571307e-01,3.265225945899665305e+01
-1.209298992030334752e+01,3.842999999999999750e-01,-1.665793609261935482e-01,-2.705151848030885042e-01,1.400000000000000000e+01,1.000000000000000000e+00,7.748967646024284006e-01,1.842611271072152335e-01,2.248569001519605537e-01,2.700839085869362677e+01
-1.302321991417283442e+01,3.603999999999999981e-01,-1.646504102714187734e-01,-2.741731508999156186e-01,1.300000000000000000e+01,1.000000000000000000e+00,7.779620247048133486e-01,1.941658119339181032e-01,2.218842881254583232e-01,2.208307660620705803e+01
-1.395344990804232310e+01,3.365000000000000213e-01,-1.626946452705860247e-01,-2.765549098156006025e-01,1.200000000000000000e+01,1.000000000000000000e+00,7.787172418759829018e-01,2.018555286831565654e-01,2.211913966235850015e-01,1.794179991879974168e+01
-1.488367990191181178e+01,3.125999999999999890e-01,-1.607365310732083163e-01,-2.782273934091981649e-01,1.200000000000000000e+01,1.000000000000000000e+00,7.782108657774859939e-01,2.082919816411898661e-01,2.217360315469915910e-01,1.452722351040423199e+01
-1.581390989578130046e+01,2.887000000000000122e-01,-1.587749851360294173e-01,-2.795044677235404840e-01,1.100000000000000000e+01,1.000000000000000000e+00,7.769974101277173917e-01,2.140335228688263480e-01,2.229733067617051256e-01,1.174019608812836779e+01
-1.674413988965078914e+01,2.647999999999999798e-01,-1.568091918703581888e-01,-2.805543531823634917e-01,1.100000000000000000e+01,1.000000000000000000e+00,7.753736561753165057e-01,2.193798254240137691e-01,2.246111918093824378e-01,9.477632457517636055e+00
-1.767436988352027782e+01,2.409000000000000030e-01,-1.548356999279394686e-01,-2.814663909474432457e-01,1.100000000000000000e+01,1.000000000000000000e+00,7.734918724380672739e-01,2.244953951705409290e-01,2.265015643694442138e-01,7.646033903103105267e+00
-1.860459987738976650e+01,2.169999999999999707e-01,-1.528532450449424929e-01,-2.822888219846769187e-01,1.100000000000000000e+01,1.000000000000000000e+00,7.714353408850508353e-01,2.294679967413046362e-01,2.285633837311946415e-01,6.165711448829712005e+00
-1.953482987125925163e+01,1.931000000000000494e-01,-1.508595631597427489e-01,-2.830487487236701960e-01,1.000000000000000000e+01,1.000000000000000000e+00,7.692480958588931994e-01,2.343496920969589670e-01,2.307531441617900470e-01,4.970430870919969379e+00
-2.046505986512874031e+01,1.692000000000000171e-01,-1.488582160532837262e-01,-2.837622382642541741e-01,1.000000000000000000e+01,1.000000000000000000e+00,7.669649361379219377e-01,2.391626511118277731e-01,2.330384940668903671e-01,4.005985363777384123e+00
-2.139528985899822899e+01,1.452999999999999847e-01,-1.468476923526116085e-01,-2.844394176458833190e-01,1.000000000000000000e+01,1.000000000000000000e+00,7.646011358822963899e-01,2.439275067775792671e-01,2.354036260223099364e-01,3.228113696337950866e+00
-2.232551985286771767e+01,1.214000000000000634e-01,-1.448284073454503273e-01,-2.850870386156702518e-01,1.000000000000000000e+01,1.000000000000000000e+00,7.621694010664123997e-01,2.486554925948993300e-01,2.378362026592583667e-01,2.600926923149079251e+00
-2.325574984673720635e+01,9.750000000000003109e-02,-1.428008848307659728e-01,-2.857098343231648241e-01,1.000000000000000000e+01,1.000000000000000000e+00,7.596790513956667157e-01,2.533540710502922289e-01,2.403270824749255685e-01,2.095361941002827688e+00
-2.418597984060669503e+01,7.359999999999999876e-02,-1.407657132606477679e-01,-2.863112606040577601e-01,1.000000000000000000e+01,1.000000000000000000e+00,7.571372567273508825e-01,2.580283255434417944e-01,2.428692085819501578e-01,1.687915069964556425e+00
-2.511620983447618372e+01,4.969999999999996643e-02,-1.387203685899558170e-01,-2.868939275364858488e-01,9.000000000000000000e+00,1.000000000000000000e+00,7.545441695838230878e-01,2.626873580307897416e-01,2.454600250434655073e-01,1.359582840218168442e+00
-2.604643982834566884e+01,2.580000000000004512e-02,-1.366718195057104179e-01,-2.874598364576336218e-01,9.000000000000000000e+00,1.000000000000000000e+00,7.519156923431907780e-01,2.673223622177852699e-01,2.480889527967830854e-01,1.095062053786989065e+00
-2.697666982221515752e+01,1.900000000000123812e-03,-1.346176445129938226e-01,-2.880105744469065865e-01,9.000000000000000000e+00,1.000000000000000000e+00,7.492503457239411135e-01,2.719404446476327841e-01,2.507545242397163365e-01,8.819641853539056386e-01
-2.790689981608464620e+01,-2.199999999999990852e-02,-1.325585398950586413e-01,-2.885474014762405837e-01,9.000000000000000000e+00,1.000000000000000000e+00,7.465515978448850065e-01,2.765426046476887056e-01,2.534534689046240019e-01,7.103076034203422706e-01
-2.883712980995413488e+01,-4.589999999999994085e-02,-1.304952453042974303e-01,-2.890713296761747708e-01,9.000000000000000000e+00,1.000000000000000000e+00,7.438225543291411279e-01,2.811293252769075934e-01,2.561827021924291681e-01,5.720434772856588523e-01
-2.976735980382362357e+01,-6.979999999999997318e-02,-1.284285191725224040e-01,-2.895831763799718295e-01,9.000000000000000000e+00,1.000000000000000000e+00,7.410660087491069969e-01,2.857007109578765802e-01,2.589394394269823874e-01,4.606828009530747892e-01
-3.069758979769311225e+01,-9.370000000000000551e-02,-1.263591364081088075e-01,-2.900836034313900580e-01,9.000000000000000000e+00,1.000000000000000000e+00,7.382845082300921735e-01,2.902565612456196598e-01,2.617211386795422756e-01,3.709952152554542026e-01
-3.162781979156260093e+01,-1.175999999999999268e-01,-1.242878866555716250e-01,-2.905731476488317977e-01,9.000000000000000000e+00,1.000000000000000000e+00,7.354804043727579677e-01,2.947964279210072980e-01,2.645254510274914206e-01,2.987656284153455966e-01
-3.255804978543208961e+01,-1.414999999999999591e-01,-1.222155726636035833e-01,-2.910522456664249580e-01,9.000000000000000000e+00,1.000000000000000000e+00,7.326558943990720829e-01,2.993196619231108802e-01,2.673501803130404753e-01,2.405976554171791459e-01
-3.348827977930157829e+01,-1.653999999999999915e-01,-1.201373203146892943e-01,-2.915212643934091963e-01,8.000000000000000000e+00,1.000000000000000000e+00,7.298029877698153367e-01,3.038355547306629822e-01,2.701977684151143921e-01,1.937519922174809339e-01
-3.441850977317106697e+01,-1.893000000000000238e-01,-1.180652950186081851e-01,-2.919804843143885553e-01,8.000000000000000000e+00,1.000000000000000000e+00,7.269437490094355914e-01,3.083230363253895989e-01,2.730578796172837275e-01,1.560305945538194849e-01
-3.534873976704055565e+01,-2.131999999999999451e-01,-1.159947329142338862e-01,-2.924301731143021388e-01,8.000000000000000000e+00,1.000000000000000000e+00,7.240702071367923764e-01,3.127910268112021885e-01,2.759319158591689303e-01,1.256546123465133447e-01
-3.627896976091004433e+01,-2.370999999999999774e-01,-1.139264132828906873e-01,-2.928705673835666490e-01,8.000000000000000000e+00,1.000000000000000000e+00,7.211841631254578555e-01,3.172385640863484291e-01,2.788184402757415969e-01,1.011937377389717785e-01
