V_RHE,observable,param,adjoint,fd,rel_err,verdict
0.3,cd,log_k0_1,-3.762755036890331e-06,-3.7701549470259396e-06,0.001962760215318495,PASS
0.3,cd,log_k0_2,-5.265029120578087e-13,1.423456638612085e-10,1.0036987632624423,FAIL
0.3,cd,alpha_1,-0.00011130427341031117,-0.00011260293014230658,0.011533063396788824,FAIL
0.3,cd,alpha_2,-5.2650290498196246e-11,7.578691692528665e-09,1.0069471476917449,FAIL
0.3,pc,log_k0_1,-1.23670811191839e-12,1.0610921259281516e-09,1.0011655049375063,FAIL
0.3,pc,log_k0_2,5.246744737684135e-13,-1.4234738039041678e-10,1.003685873757068,FAIL
0.3,pc,alpha_1,-3.658247653810732e-11,-3.318006740210153e-07,0.9998897456231937,FAIL
0.3,pc,alpha_2,5.246744635426752e-11,-7.578865194522416e-09,1.0069228631210103,FAIL
