epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.11144519e+00,1.26693273e+00,3.82503992e-02,6.73734646e-02,9.999901e-04,0.1
2,9.45655882e-01,1.17071521e+00,3.75818522e-02,6.42557576e-02,9.999606e-04,0.2
3,8.54614437e-01,1.08988190e+00,3.70165761e-02,6.13266668e-02,9.999113e-04,0.2
4,7.79732764e-01,1.02685595e+00,3.65613445e-02,5.90490442e-02,9.998423e-04,0.3
5,7.22276211e-01,9.76745427e-01,3.59759383e-02,5.70518327e-02,9.997535e-04,0.4
6,6.76145017e-01,9.36023891e-01,3.53071641e-02,5.51638421e-02,9.996451e-04,0.4
7,6.37798607e-01,9.03146267e-01,3.47128912e-02,5.34432480e-02,9.995170e-04,0.5
8,6.06541276e-01,8.74659836e-01,3.42381171e-02,5.18954993e-02,9.993691e-04,0.5
9,5.79573810e-01,8.47068787e-01,3.38275029e-02,5.04677723e-02,9.992016e-04,0.6
10,5.53715587e-01,8.20735335e-01,3.34372452e-02,4.92126794e-02,9.990144e-04,0.7
11,5.29256165e-01,7.96981215e-01,3.30527727e-02,4.81586118e-02,9.988074e-04,0.7
12,5.07316470e-01,7.75551319e-01,3.26738317e-02,4.72181607e-02,9.985809e-04,0.8
13,4.87409890e-01,7.55849063e-01,3.23159302e-02,4.63162236e-02,9.983346e-04,0.9
14,4.68852907e-01,7.37697065e-01,3.20004623e-02,4.54453830e-02,9.980687e-04,0.9
15,4.51624095e-01,7.20656812e-01,3.17323994e-02,4.46147156e-02,9.977832e-04,1.0
16,4.35539097e-01,7.04053998e-01,3.14972301e-02,4.38239600e-02,9.974780e-04,1.0
17,4.20082539e-01,6.87773705e-01,3.12835758e-02,4.30785123e-02,9.971532e-04,1.1
18,4.05132532e-01,6.72199070e-01,3.10901400e-02,4.23878988e-02,9.968088e-04,1.1
19,3.91000807e-01,6.57227099e-01,3.09094305e-02,4.17126349e-02,9.964449e-04,1.2
20,3.77500713e-01,6.42705679e-01,3.07289766e-02,4.10133586e-02,9.960613e-04,1.2
21,3.64353627e-01,6.28918111e-01,3.05396497e-02,4.03224176e-02,9.956582e-04,1.3
22,3.51764888e-01,6.15923464e-01,3.03331878e-02,3.97039758e-02,9.952355e-04,1.3
23,3.39877576e-01,6.03320539e-01,3.01075443e-02,3.91737680e-02,9.947933e-04,1.4
24,3.28425884e-01,5.91251075e-01,2.98784622e-02,3.86976167e-02,9.943315e-04,1.4
25,3.17489982e-01,5.79986572e-01,2.96617648e-02,3.81917669e-02,9.938503e-04,1.5
26,3.07183057e-01,5.69341421e-01,2.94541949e-02,3.76002124e-02,9.933496e-04,1.5
27,2.97343522e-01,5.59241593e-01,2.92497259e-02,3.69943254e-02,9.928295e-04,1.6
28,2.88028568e-01,5.49629092e-01,2.90448653e-02,3.64976310e-02,9.922899e-04,1.6
29,2.79184014e-01,5.40440381e-01,2.88467726e-02,3.61416642e-02,9.917309e-04,1.7
30,2.70740539e-01,5.31769574e-01,2.86663699e-02,3.58015486e-02,9.911525e-04,1.7
31,2.62863159e-01,5.23427904e-01,2.84895292e-02,3.53201968e-02,9.905547e-04,1.8
32,2.55334318e-01,5.15376627e-01,2.83197266e-02,3.47480211e-02,9.899376e-04,1.8
33,2.48172864e-01,5.07475555e-01,2.81656756e-02,3.42624280e-02,9.893012e-04,1.9
34,2.41391525e-01,4.99813676e-01,2.80050231e-02,3.38998026e-02,9.886454e-04,1.9
