evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1,dJ_dk0_2,dJ_dk0_3,dJ_dk0_4,dJ_dk0_5,dJ_dk0_6,dJ_dk0_7
10,8,3,-4.0,-0.107826697007916,-0.1076564276677366,1.4495824102554534e-08,1,8,0.0,0.0,1,,-0.0006009346757283329,-0.00036768782425995153,-8.150095637677871e-06,-7.220463447849594e-07,7.982085709330188e-06,-9.983827701317012e-06,-1.5271807579491232e-05,2.7408942144342076e-06
10,8,4,-5.0,-0.13557975487184398,-0.13567808512959473,4.834419794683078e-09,1,8,0.0,0.0,1,,0.00024022915609750797,7.157332480435737e-05,4.072594485374759e-06,1.756899948451794e-07,-5.869380731659359e-06,6.313117843494541e-06,5.82076318116766e-06,-1.7196440856738602e-06
10,8,5,-6.0,-0.1541978920627831,-0.15387248653026583,5.29443802963012e-08,1,8,0.0,0.0,1,,-0.0005591478377122122,0.0002499931236206982,-1.1375050909066156e-05,7.363853623451183e-07,2.155595671924382e-05,-2.0591575556502973e-05,-9.53093129715891e-06,6.040230535484184e-06
10,8,6,-7.0,-0.16327390457530078,-0.16511109027759915,1.687625652364128e-06,1,8,0.0,0.0,1,,0.0022498341835911918,-0.0027259293457220562,5.3397878147375336e-05,-9.367818521918278e-06,-0.0001252917623870351,0.00011007240578316059,1.657531727793574e-05,-3.491495052262944e-05
10,8,7,-8.0,-0.17124174973306297,-0.17187216278808312,1.9871030996995524e-07,1,8,0.0,0.0,1,,0.0005974813588611861,-0.0014658650147336832,1.6206520985152053e-05,-5.757179901003848e-06,-4.3987091083425284e-05,3.647482151160058e-05,-2.6545556838826526e-06,-1.2303581325512364e-05
10,8,8,-9.0,-0.1745010496345606,-0.17589713469303334,9.745267452439913e-07,1,8,0.0,0.0,1,,0.0010953055531829849,-0.0039971232747835015,3.34236017421173e-05,-1.7661024201842268e-05,-9.839205865296099e-05,7.845408831679868e-05,-1.6226422504923697e-05,-2.7690904707219775e-05
10,8,9,-10.0,-0.18063497036134904,-0.17830744576461982,2.7086853741877543e-06,1,8,0.0,0.0,1,,-0.0016051609022790737,0.0074173613789471566,-5.4424446598875265e-05,3.6414577246318285e-05,0.00016463230489202526,-0.00012767774212495194,3.62661544349295e-05,4.6613075234030495e-05
11,9,0,-1.0,-0.0020827811436939327,-0.004659554191741938,3.3198796705733074e-06,1,7,0.0,0.0,1,,0.0032321963148575026,0.00010960427590927973,1.0561548909523689e-05,5.383493171571725e-08,-1.0220166694353658e-06,1.190270049150372e-06,1.1805508035051071e-05,-4.745490706496613e-06
11,9,1,-2.0,-0.02768356645375934,-0.02685494327449533,3.433081866067263e-07,1,8,0.0,0.0,1,,-0.003579685763720267,-0.0007122736683405057,-2.3394016075365797e-05,-6.997027073971669e-07,4.515076077696238e-06,-8.594957424719773e-06,-3.9381883885279524e-05,7.387214886075343e-06
11,9,2,-3.0,-0.06832607410743707,-0.06851361262193417,1.758534720980336e-08,1,8,0.0,0.0,1,,0.0009037773923998959,0.00043952469628170417,8.859569348504238e-06,6.476512476013771e-07,-4.55677189661943e-06,7.327254901399524e-06,1.8593947009211412e-05,-2.636315308383613e-06
11,9,3,-4.0,-0.107826697007916,-0.10764674841449196,1.619074813763618e-08,1,9,0.0,0.0,1,,-0.000643824873817413,-0.00030755073685250823,-8.415067937221266e-06,-6.042455106871064e-07,8.20440971845563e-06,-1.0674335632924773e-05,-1.6840279851504022e-05,2.912368216675366e-06
11,9,4,-5.0,-0.13557975487184398,-0.13566564959539043,3.688951766577053e-09,1,8,0.0,0.0,1,,0.00021342317132316287,3.1486653851472975e-05,3.486915773020753e-06,7.732735999522337e-08,-4.978470586319607e-06,5.427317440108281e-06,5.368983883096889e-06,-1.4969278401061182e-06
11,9,5,-6.0,-0.1541978920627831,-0.15378080984612547,8.69787877258671e-08,1,8,0.0,0.0,1,,-0.0007202857015133326,0.0002451715181739768,-1.4121665748571469e-05,7.225334137762896e-07,2.6412898091978586e-05,-2.512956394472011e-05,-1.3709992578086956e-05,7.571641175144097e-06
11,9,6,-7.0,-0.16327390457530078,-0.1649505952458043,1.4056458022761705e-06,1,8,0.0,0.0,1,,0.0021239471716114006,-0.0028903679999507754,4.8581579905195086e-05,-9.93774502261269e-06,-0.00011187145061141161,9.635501912194479e-05,1.730235969478411e-05,-3.172408999914535e-05
11,9,7,-8.0,-0.17124174973306297,-0.17166854175870835,9.107571657726869e-08,1,8,0.0,0.0,1,,0.0004446223060804822,-0.001246664465616087,1.1622809444707345e-05,-4.898648037009311e-06,-2.9589166907615635e-05,2.3790239213868102e-05,-1.6868861117465575e-06,-8.41084215238912e-06
11,9,8,-9.0,-0.1745010496345606,-0.17566748640377364,6.80287368284888e-07,1,8,0.0,0.0,1,,0.0009610754348349249,-0.003493901309660407,2.826375566262107e-05,-1.5445067555981265e-05,-8.047106100028525e-05,6.177809067784753e-05,-1.2941029037119543e-05,-2.302458345928874e-05
11,9,9,-10.0,-0.18063497036134904,-0.1780589706463455,3.3178872658469735e-06,1,8,0.0,0.0,1,,-0.0018712274484744048,0.008474227082630027,-6.114436838833219e-05,4.162332468803293e-05,0.00017823192036975398,-0.00013221041367748334,3.9214721682906524e-05,5.133329408352485e-05
12,10,0,-1.0,-0.0020827811436939327,-0.004655269224797075,3.3088474637088674e-06,1,6,0.0,0.0,1,,0.0032286321737700764,0.0001094698370190541,1.0541345641794086e-05,5.376988417592048e-08,-1.006630340985211e-06,1.1640132677464837e-06,1.1787932143895248e-05,-4.734363016965787e-06
12,10,1,-2.0,-0.02768356645375934,-0.026833478422766385,3.613248302186647e-07,1,8,0.0,0.0,1,,-0.003673775355077427,-0.0007303363558463102,-2.3989438092574614e-05,-7.174597557222022e-07,4.637339750811935e-06,-8.804817839506056e-06,-4.038626724474592e-05,7.576277917768213e-06
12,10,2,-3.0,-0.06832607410743707,-0.06847535034534215,1.1141697601477819e-08,1,8,0.0,0.0,1,,0.0006812292802084336,0.0002990302317626629,6.672553190476026e-06,4.4063702015501354e-07,-4.06238380875551e-06,6.275971151166402e-06,1.3765318939173457e-05,-2.1221646082152926e-06
12,10,3,-4.0,-0.107826697007916,-0.10760545494509209,2.4474025181277018e-08,1,9,0.0,0.0,1,,-0.0007921763125347579,-0.00038065493280832675,-1.0345686805096498e-05,-7.4788716985242e-07,1.0091016928194e-05,-1.3115253990466741e-05,-2.0712827639775803e-05,3.5807171052211704e-06
12,10,4,-5.0,-0.13557975487184398,-0.1356290268308903,1.2138629741399128e-09,1,8,0.0,0.0,1,,0.00011491303441519872,-5.784119667585215e-05,1.8759306562684562e-06,-1.4205348845618032e-07,-3.1667182054698974e-06,3.3732508454613766e-06,2.423361384289803e-06,-9.203501558508492e-07
12,10,5,-6.0,-0.1541978920627831,-0.1537502407880176,1.0019583189941879e-07,1,8,0.0,0.0,1,,-0.0007733020193026015,0.000256938868829636,-1.5148787657865654e-05,7.572262968578494e-07,2.836003376802708e-05,-2.6968154088103693e-05,-1.473554730113896e-05,8.127280256785495e-06
12,10,6,-7.0,-0.16327390457530078,-0.16492518253618607,1.3633594520521523e-06,1,8,0.0,0.0,1,,0.002091465687480052,-0.002824946895698127,4.779982068615404e-05,-9.712990360153985e-06,-0.00011022212252356728,9.490032787697483e-05,1.709300330183765e-05,-3.1246620211578606e-05
12,10,7,-8.0,-0.17124174973306297,-0.1716469444854815,8.209139369378416e-08,1,8,0.0,0.0,1,,0.00042185016705183556,-0.0011782421734951303,1.101858169182373e-05,-4.629874085881055e-06,-2.810430963769123e-05,2.2591081114976824e-05,-1.5938700626888607e-06,-7.986201597182042e-06
12,10,8,-9.0,-0.1745010496345606,-0.1756486012426166,6.584373465747989e-07,1,8,0.0,0.0,1,,0.0009446272920692701,-0.0034241658147197967,2.775750852743261e-05,-1.5137073722154503e-05,-7.92057779875276e-05,6.079900824534126e-05,-1.2719699067035221e-05,-2.2654938197732922e-05
12,10,9,-10.0,-0.18063497036134904,-0.17804202479666675,3.3616833507005393e-06,1,8,0.0,0.0,1,,-0.0018812524193592473,0.00850167258659208,-6.142208503352156e-05,4.175889566758801e-05,0.00017949487537896507,-0.00013314419787131788,3.9460580999903615e-05,5.167869409528445e-05
13,11,0,-1.0,-0.0020827811436939327,-0.004646672629346037,3.286769775099681e-06,1,5,1.929877196435122e-06,8.96752485289587e-09,1,,0.003222014273349765,0.00010908485369261461,1.0494328160167985e-05,5.358246894821129e-08,-9.727807167075395e-07,1.1353799475160406e-06,1.1755921448422694e-05,-4.71255095780849e-06
13,11,1,-2.0,-0.02768356645375934,-0.02681456279231073,3.775836818054679e-07,1,8,0.0,0.0,1,,-0.003760936058230586,-0.0007463951673508099,-2.4499268988927866e-05,-7.332584593341659e-07,4.695824997667104e-06,-9.00477845713836e-06,-4.136185693445673e-05,7.746000599775002e-06
13,11,2,-3.0,-0.06832607410743707,-0.06846403863923686,9.517106017304321e-09,1,8,0.0,0.0,1,,0.0006207711929840528,0.00026609745524503896,6.065686920232738e-06,3.921211281918971e-07,-3.830593797155175e-06,5.888247069398506e-06,1.2520338090462868e-05,-1.9644514698835918e-06
13,11,3,-4.0,-0.107826697007916,-0.10759240627238921,2.744607437682921e-08,1,9,0.0,0.0,1,,-0.0008386221155795088,-0.00040233096038650253,-1.0925805954442258e-05,-7.904997059467398e-07,1.0677810081788636e-05,-1.390134351471076e-05,-2.198139389421071e-05,3.792956920623369e-06
13,11,4,-5.0,-0.13557975487184398,-0.13560626229528827,3.5132174883256e-10,1,8,0.0,0.0,1,,6.176269142135803e-05,-3.094994213485566e-05,1.0058272509715918e-06,-7.601304201511328e-08,-1.7038579302481794e-06,1.8152776012037036e-06,1.306797880919484e-06,-4.952703282217178e-07
13,11,5,-6.0,-0.1541978920627831,-0.15371900174273817,1.1466796931618864e-07,1,8,0.0,0.0,1,,-0.0008264136876716215,0.00027267008775288875,-1.6150126657503516e-05,8.036131148671993e-07,3.0350033752253348e-05,-2.88625535634101e-05,-1.5809287867993864e-05,8.696920012741542e-06
13,11,6,-7.0,-0.16327390457530078,-0.16488940587495232,1.3049222245873326e-06,1,8,0.0,0.0,1,,0.0020438613174612536,-0.002747704995391358,4.659900513075179e-05,-9.447706883898742e-06,-0.00010789966322086132,9.287967645704322e-05,1.6820029749982762e-05,-3.05784229057917e-05
13,11,7,-8.0,-0.17124174973306297,-0.17160981266855627,6.773516224199162e-08,1,8,0.0,0.0,1,,0.0003827209768347591,-0.0010647482291945033,9.972394121043695e-06,-4.184033768005323e-06,-2.5548397460966988e-05,2.0529866319888052e-05,-1.434665169840317e-06,-7.256419673694978e-06
13,11,8,-9.0,-0.1745010496345606,-0.1756119317700359,6.170295594579463e-07,1,8,0.0,0.0,1,,0.0009132750304095285,-0.0032981155966790433,2.6771411765587385e-05,-1.4580306386088964e-05,-7.674337638845805e-05,5.889269390407435e-05,-1.2290995801098894e-05,-2.193780718911287e-05
13,11,9,-10.0,-0.18063497036134904,-0.17800663218639712,3.4540807809525384e-06,1,8,0.0,0.0,1,,-0.0019043422046999467,0.008576626357137756,-6.202577124092575e-05,4.21283798717562e-05,0.00018212505255452694,-0.0001350740700649113,3.997394748215466e-05,5.240109038694453e-05
14,12,0,-1.0,-0.0020827811436939327,-0.004641670605287741,3.2739576383279273e-06,1,5,2.2949914508409637e-06,1.0652618804424252e-08,1,,0.003219958412414517,0.0001086165811605888,1.0462374411371887e-05,5.3347258083519994e-08,-9.594286943460396e-07,1.1324931059629084e-06,1.1741739221811977e-05,-4.7033873364116025e-06
14,12,1,-2.0,-0.02768356645375934,-0.02681227131891126,3.7957760600488983e-07,1,8,0.0,0.0,1,,-0.0037761236507058028,-0.0007464737630705959,-2.453896255616277e-05,-7.332642597583958e-07,4.689513358782476e-06,-9.041937700585564e-06,-4.152551249528217e-05,7.770714889011241e-06
14,12,2,-3.0,-0.06832607410743707,-0.06845879946002588,8.808009609850596e-09,1,8,0.0,0.0,1,,0.0005969957043629875,0.00025647716979652175,5.8193229051762505e-06,3.7790787438162613e-07,-3.6889961019421394e-06,5.672463328694111e-06,1.204541313452012e-05,-1.890389020999732e-06
14,12,3,-4.0,-0.107826697007916,-0.10756684057020884,3.376268410891442e-08,1,9,0.0,0.0,1,,-0.0009287923254380538,-0.00045119623393179896,-1.2071426788217479e-05,-8.86423847286614e-07,1.1863863602002364e-05,-1.545267351827018e-05,-2.438196360350021e-05,4.208471772929906e-06
14,12,4,-5.0,-0.13557975487184398,-0.1355640208331611,1.2377998663412047e-10,1,8,0.0,0.0,1,,-1.1055402484737821e-05,9.882073137595712e-05,-1.7960753719332417e-07,2.4268003118792067e-07,1.5002922258605725e-06,-1.4637558554817815e-06,5.004232900541981e-07,3.8320317915495566e-07
14,12,5,-6.0,-0.1541978920627831,-0.15366916131807545,1.397781001993538e-07,1,8,0.0,0.0,1,,-0.0009089536007189329,0.0002804758033049332,-1.7720377114103982e-05,8.265376191303072e-07,3.360502164505283e-05,-3.2015578994611666e-05,-1.7478141929915175e-05,9.608259192986835e-06
14,12,6,-7.0,-0.16327390457530078,-0.1648388747902006,1.224565886761228e-06,1,8,0.0,0.0,1,,0.0019701740235995436,-0.0025938718849937213,4.481079242418106e-05,-8.917898720806908e-06,-0.00010486531544318985,9.05090287349699e-05,1.6351604713744085e-05,-2.9642909563847866e-05
14,12,7,-8.0,-0.17124174973306297,-0.17156259116804803,5.146961320165537e-08,1,8,0.0,0.0,1,,0.00033163187259880315,-0.0009127348180250731,8.62037672162679e-06,-3.5863327222209555e-06,-2.2351197575986042e-05,1.802580265235015e-05,-1.243792496100533e-06,-6.330337440210645e-06
14,12,8,-9.0,-0.1745010496345606,-0.17556995842933487,5.712830057718057e-07,1,8,0.0,0.0,1,,0.0008730527806571637,-0.0031270901095203645,2.553071658694985e-05,-1.382289087047607e-05,-7.413465878284897e-05,5.715575271256897e-05,-1.1817561737417748e-05,-2.11262256773313e-05
14,12,9,-10.0,-0.18063497036134904,-0.1779706879703234,3.5492003295623753e-06,1,8,0.0,0.0,1,,-0.0019171765545730865,0.008583016464149005,-6.229340990651571e-05,4.2155662566020703e-05,0.00018540353432001196,-0.00013829513009082885,4.0525576207604534e-05,5.316430817280838e-05
15,13,0,-1.0,-0.0020827811436939327,-0.004628198084727612,3.23957370185063e-06,1,5,2.9256853182246337e-06,1.3540690802123223e-08,1,,0.003214763706737124,0.00010728671806248915,1.0377363908656882e-05,5.266746213630699e-08,-9.205650485910604e-07,1.1230000765706304e-06,1.1687368364454391e-05,-4.671769242940365e-06
15,13,1,-2.0,-0.02768356645375934,-0.026808167142541837,3.831619770399626e-07,1,8,0.0,0.0,1,,-0.003810232730065597,-0.0007446235611964758,-2.4599115346301984e-05,-7.310771346789692e-07,4.6470497555041226e-06,-9.111637406522352e-06,-4.1832203290604994e-05,7.809730331566236e-06
15,13,2,-3.0,-0.06832607410743707,-0.06846057091310997,9.044695368045483e-09,1,8,0.0,0.0,1,,0.0006051635797090564,0.000260524140037361,5.860464342444955e-06,3.8367690415377666e-07,-3.73973264600699e-06,5.767810815969257e-06,1.2207437918369881e-05,-1.915054891838627e-06
15,13,3,-4.0,-0.107826697007916,-0.10753156160279795,4.3552453677081994e-08,1,9,0.0,0.0,1,,-0.0010524309343742121,-0.0005236762988682088,-1.3589127899933774e-05,-1.0282988291713171e-06,1.3512532230172427e-05,-1.7659866423441945e-05,-2.7706305310778482e-05,4.779692902473115e-06
15,13,4,-5.0,-0.13557975487184398,-0.13549615418133956,3.4945377263917218e-09,1,8,0.0,0.0,1,,-0.000205954696673055,-4.100339578703089e-05,-3.324142971370352e-06,-1.0064362271831066e-07,4.88193804054375e-06,-5.35252964770997e-06,-5.255473490858819e-06,1.4587879906401513e-06
15,13,5,-6.0,-0.1541978920627831,-0.15358796482540246,1.8600561744916073e-07,1,8,0.0,0.0,1,,-0.0010402622611174659,0.0002716654423624262,-2.0148006563782386e-05,8.001696570324218e-07,3.900391545601752e-05,-3.742093838814619e-05,-2.025975312667109e-05,1.1091095496653733e-05
15,13,6,-7.0,-0.16327390457530078,-0.16475969867199566,1.1037920488861513e-06,1,8,0.0,0.0,1,,0.0018509694736377627,-0.00231964743220035,4.182493612221055e-05,-7.971066862506085e-06,-0.00010027966231694408,8.736456442676929e-05,1.5724619149695015e-05,-2.8166594401571587e-05
15,13,7,-8.0,-0.17124174973306297,-0.17149432482065075,3.189708743500019e-08,1,8,0.0,0.0,1,,0.0002577617950121912,-0.0006915365554324847,6.656509013049739e-06,-2.7158236178236984e-06,-1.7739917775199877e-05,1.4477868148830663e-05,-9.567995728429547e-07,-4.988412631629413e-06
15,13,8,-9.0,-0.1745010496345606,-0.17551674460381494,5.158181352832594e-07,1,8,0.0,0.0,1,,0.0008181062128301817,-0.002873228333245132,2.376786599217876e-05,-1.2694309460171065e-05,-7.108579281479979e-05,5.5611274955548726e-05,-1.1178446903554326e-05,-2.0097531227454642e-05
15,13,9,-10.0,-0.18063497036134904,-0.17793397482747428,3.64768843700338e-06,1,8,0.0,0.0,1,,-0.0019153838179560743,0.008451660110611426,-6.182922515277807e-05,4.148952423032403e-05,0.0001898401093065633,-0.00014409542549879628,4.1030085657834245e-05,5.396709436906811e-05
16,14,0,-1.0,-0.0020827811436939327,-0.004558165665052878,3.0637642642917298e-06,1,5,2.981977542476714e-06,1.3592388180272419e-08,1,,0.0031685954954832458,0.00010179048407257976,9.947729389498435e-06,4.987692255814997e-08,-7.246251703147164e-07,1.0692717308105068e-06,1.1340228037112559e-05,-4.484667307970373e-06
16,14,1,-2.0,-0.02768356645375934,-0.026747939994385437,4.3769843574019075e-07,1,9,0.0,0.0,1,,-0.00414042449557273,-0.0007735890018009137,-2.599752634775901e-05,-7.581109194283614e-07,4.6046369817046375e-06,-9.986882276044275e-06,-4.5214527603328605e-05,8.341923151272399e-06
16,14,2,-3.0,-0.06832607410743707,-0.0685273457319018,2.0255133407244035e-08,1,9,0.0,0.0,1,,0.0009763898594451659,0.0004460835071993245,9.19605747807478e-06,6.557373043000024e-07,-4.848980033993771e-06,8.155410983998543e-06,2.013788236055584e-05,-2.8349502821839068e-06
16,14,3,-4.0,-0.107826697007916,-0.10755050987375077,3.813966653918651e-08,1,8,0.0,0.0,1,,-0.0009810088178391773,-0.0005396742174112102,-1.2319414406145364e-05,-1.0577526728041196e-06,1.242833938870686e-05,-1.673046815451329e-05,-2.6517932963257313e-05,4.433483291261247e-06
16,14,4,-5.0,-0.13557975487184398,-0.1354064768105694,1.501264325950756e-08,1,8,0.0,0.0,1,,-0.00042053509832549996,-0.00010360358171709029,-6.601299160608337e-06,-2.538266650920769e-07,1.0180595022084668e-05,-1.1418017139557802e-05,-1.107773296171547e-05,3.020444365954324e-06
16,14,5,-6.0,-0.1541978920627831,-0.15342624282351347,2.977212742324111e-07,1,8,0.0,0.0,1,,-0.001288823403089529,0.000222961147056238,-2.427738055500551e-05,6.555003230324718e-07,4.993647272882186e-05,-4.9113473300225064e-05,-2.6340438202815375e-05,1.4027930657168302e-05
16,14,6,-7.0,-0.16327390457530078,-0.16457723988058226,8.493414589961184e-07,1,8,0.0,0.0,1,,0.0015816636330565326,-0.0017569875881869132,3.475916468511036e-05,-6.026417328598215e-06,-8.93792096238529e-05,8.012025670170304e-05,1.4704865420089671e-05,-2.47108965035955e-05
16,14,7,-8.0,-0.17124174973306297,-0.1713274792679656,3.6747765773152836e-09,1,8,0.0,0.0,1,,8.483771370373717e-05,-0.0002119923955398944,2.1307677023502286e-06,-8.310032822102136e-07,-6.1376223300995634e-06,5.1804292129164025e-06,-2.841944939763337e-07,-1.6939415424144002e-06
16,14,8,-9.0,-0.1745010496345606,-0.17538487691530044,3.9057533108909267e-07,1,8,0.0,0.0,1,,0.0006885601405571496,-0.0022782688458637514,1.9455462083372118e-05,-1.004708208673931e-05,-6.323831368042802e-05,5.148927663845956e-05,-9.462060687514017e-06,-1.7505386898449425e-05
16,14,9,-10.0,-0.18063497036134904,-0.17784513496309592,3.8915907746706594e-06,1,8,0.0,0.0,1,,-0.0019098763476558783,0.008031260448522128,-5.9960108827292225e-05,3.9352849049194624e-05,0.00020100756140506586,-0.00015988608839080027,4.189511717497186e-05,5.582064376590955e-05
17,15,0,-1.0,-0.0020827811436939327,-0.00445687648266586,2.8181643392641175e-06,1,5,3.1351646416224502e-06,1.3973085368455818e-08,1,,0.003079736927026583,9.483299233155249e-05,9.347255841125617e-06,4.637427907573018e-08,-5.011449112521155e-07,9.866022867368586e-07,1.075678916865223e-05,-4.200065622859376e-06
17,15,1,-2.0,-0.02768356645375934,-0.026578204709639022,6.109122926822582e-07,1,9,0.0,0.0,1,,-0.005011600302603293,-0.0008993636470857641,-3.0421241366952127e-05,-8.795955866225477e-07,4.62645706957127e-06,-1.1820948262994327e-05,-5.428493282301878e-05,9.793850226807884e-06
17,15,2,-3.0,-0.06832607410743707,-0.06854883663881517,2.4811572692886507e-08,1,9,0.0,0.0,1,,0.0010964808133854373,0.0004810249061947555,9.983729387069229e-06,7.056779300265911e-07,-5.115643480567832e-06,9.180236691986256e-06,2.2784262075466503e-05,-3.1235385561506706e-06
17,15,3,-4.0,-0.107826697007916,-0.10762939215981758,1.946460154155938e-08,1,8,0.0,0.0,1,,-0.0007024751183489855,-0.0003699126100901068,-8.528279926263088e-06,-7.235638227664727e-07,8.725619750393188e-06,-1.220722714012949e-05,-1.9390904939422173e-05,3.1525880167357873e-06
17,15,4,-5.0,-0.13557975487184398,-0.13542903267998513,1.1358589559339337e-08,1,8,0.0,0.0,1,,-0.00036381909594697186,-8.610092156508929e-05,-5.521104968187452e-06,-2.1052104690407793e-07,8.810505402532398e-06,-1.0173151153456973e-05,-9.918999790299876e-06,2.6157978281535084e-06
17,15,5,-6.0,-0.1541978920627831,-0.1533920765669742,3.2466930664256595e-07,1,8,0.0,0.0,1,,-0.0013341914193211236,0.00021385946760620593,-2.429628666264585e-05,6.274764756394551e-07,5.22361666406235e-05,-5.2769781914446055e-05,-2.86865963823357e-05,1.459474483071486e-05
17,15,6,-7.0,-0.16327390457530078,-0.16452231974924011,7.792702232605432e-07,1,8,0.0,0.0,1,,0.001499737429678194,-0.0015743938341937287,3.1862788437173345e-05,-5.389260010980617e-06,-8.612842050790554e-05,7.930451316649055e-05,1.5409418208018215e-05,-2.3589364172192216e-05
17,15,7,-8.0,-0.17124174973306297,-0.17128281414141583,8.431428166874514e-10,1,8,0.0,0.0,1,,4.395927333820896e-05,-0.0001428779381165809,1.0673601913886308e-06,-5.589498939624809e-07,-3.1731851806911602e-06,2.7379891167187504e-06,-2.6956612706844236e-07,-8.627110457717554e-07
17,15,8,-9.0,-0.1745010496345606,-0.17536784622205484,3.7566816204494895e-07,1,8,0.0,0.0,1,,0.00066761787005566,-0.0021058030623978398,1.823647819616945e-05,-9.267828299403495e-06,-6.2753088287704e-05,5.2775711289945185e-05,-8.861025470204144e-06,-1.7121911035559446e-05
17,15,9,-10.0,-0.18063497036134904,-0.17786269562069484,3.842753618832259e-06,1,8,0.0,0.0,1,,-0.0018747122075703083,0.0075429980789315345,-5.689906328966739e-05,3.688601291384973e-05,0.00020257132785733264,-0.00016713541802996707,4.075302302986906e-05,5.533940051374669e-05
18,16,0,-1.0,-0.0020827811436939327,-0.004319462339035586,2.5013713847974856e-06,1,6,0.0,0.0,1,,0.002984336201082897,8.373893791044194e-05,8.509168010465682e-06,4.066727601691526e-08,-1.1566934282672689e-07,9.74557367171765e-07,1.0054904164961339e-05,-3.826197250550649e-06
18,16,1,-2.0,-0.02768356645375934,-0.02662155973874434,5.639291313683829e-07,1,9,0.0,0.0,1,,-0.00503554749368339,-0.0008174669668508635,-2.87154775878692e-05,-7.939951378697664e-07,2.6956396040207563e-06,-1.1812199792333639e-05,-5.453927085093401e-05,9.384792313275346e-06
18,16,2,-3.0,-0.06832607410743707,-0.06914488881098829,3.3522875937545976e-07,1,9,0.0,0.0,1,,0.004144606195856463,0.0017231739062418794,3.545225612814264e-05,2.5105449371198507e-06,-1.588338504418883e-05,3.491495652299213e-05,8.958967295698124e-05,-1.1321192573891597e-05
18,16,3,-4.0,-0.107826697007916,-0.108199038857775,6.931922657823204e-08,1,8,0.0,0.0,1,,0.0012905469316237858,0.0006187903665747644,1.4718825127802964e-05,1.2020462290084148e-06,-1.6092072855611414e-05,2.477162377274102e-05,3.808333533015355e-05,-5.91139252226538e-06
18,16,4,-5.0,-0.13557975487184398,-0.13570880036542238,8.326369706470824e-09,1,8,0.0,0.0,1,,0.00029568335686328657,6.780941220954222e-05,4.215375198905566e-06,1.6465602213748577e-07,-7.58888463563124e-06,9.47579123446532e-06,8.945053823934354e-06,-2.2278392885620253e-06
18,16,5,-6.0,-0.1541978920627831,-0.1534312421268493,2.938760621333602e-07,1,8,0.0,0.0,1,,-0.0011886826522123524,0.00013340611206770337,-2.0335578267215234e-05,3.887269160927289e-07,5.080184644432504e-05,-5.541829546081317e-05,-2.956789277924176e-05,1.383272720677443e-05
18,16,6,-7.0,-0.16327390457530078,-0.1644454490800415,6.862582632936644e-07,1,8,0.0,0.0,1,,0.001305995463998376,-0.0011659618526277066,2.606628024692725e-05,-3.963693064234987e-06,-8.348843607174073e-05,8.322810261174322e-05,1.715198520879569e-05,-2.2067639428565714e-05
18,16,7,-8.0,-0.17124174973306297,-0.17119047837273785,1.3143761947914252e-09,1,8,0.0,0.0,1,,-5.01441431833837e-05,0.0001472132681802171,-1.1437985812280215e-06,5.719454065051392e-07,4.1238826631689135e-06,-3.866794517298296e-06,2.6401984190686535e-07,1.0736871606514636e-06
18,16,8,-9.0,-0.1745010496345606,-0.17531909696431244,3.3460071685622844e-07,1,8,0.0,0.0,1,,0.000575666045767864,-0.0016121439322784607,1.4772448190065222e-05,-7.0463458837718404e-06,-6.208813773709677e-05,5.737473701044739e-05,-7.458911112483368e-06,-1.6133082782357784e-05
18,16,9,-10.0,-0.18063497036134904,-0.17788510177476693,3.7808886217331657e-06,1,8,0.0,0.0,1,,-0.0016830107753426518,0.006095104136906879,-4.798729260335395e-05,2.960048078858233e-05,0.00021196868709017443,-0.0001940426317595166,3.8455131588610116e-05,5.484842170556387e-05
19,17,0,-1.0,-0.0020827811436939327,-0.004300565585338944,2.4592839148013404e-06,1,5,2.6090310925268554e-06,1.122033860181254e-08,1,,0.0029819575835126847,8.114040874370593e-05,8.422196834802848e-06,3.929492692310874e-08,-1.3629914209639424e-07,9.11688106680314e-07,9.860668246917058e-06,-3.7578630339772872e-06
19,17,1,-2.0,-0.02768356645375934,-0.02648947771147362,7.129239622266408e-07,1,9,0.0,0.0,1,,-0.0057808908165751655,-0.0009001495246002392,-3.265492480972649e-05,-8.718543654558853e-07,3.0242223738735895e-06,-1.2537899918192925e-05,-6.07952771544272e-05,1.0443656294855655e-05
19,17,2,-3.0,-0.06832607410743707,-0.06878515323873251,1.0537682439527491e-07,1,9,0.0,0.0,1,,0.002328284758128084,0.0009036312271610654,1.97279189638842e-05,1.3128399370857575e-06,-9.825884144180276e-06,1.978011767132314e-05,4.790788747321676e-05,-6.330028120562137e-06
19,17,3,-4.0,-0.107826697007916,-0.10779803954712186,4.106250295822543e-10,1,8,0.0,0.0,1,,-3.0663580466686817e-05,2.6588556213116133e-05,-3.464230501173444e-07,5.150555140462797e-08,2.225629719547217e-06,-2.5719681364878712e-06,-2.4802205106168893e-07,5.569350310226401e-07
19,17,4,-5.0,-0.13557975487184398,-0.1354303585441581,1.1159631362983572e-08,1,8,0.0,0.0,1,,-0.00034949226674464733,-0.00011949294621692773,-4.935503910316308e-06,-2.893420591614501e-07,8.893500559653661e-06,-1.1185038422015288e-05,-1.0355948036728861e-05,2.5607005423365287e-06
