epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.16165590e+00,1.30875993e+00,3.97554067e-02,6.81093094e-02,9.999901e-04,0.1
2,9.88316834e-01,1.21694744e+00,3.82745004e-02,6.52011306e-02,9.999606e-04,0.1
3,8.99804413e-01,1.15100110e+00,3.72658297e-02,6.31698177e-02,9.999113e-04,0.2
4,8.36122036e-01,1.09371293e+00,3.66746667e-02,6.12211180e-02,9.998423e-04,0.3
5,7.83315539e-01,1.04806018e+00,3.65602905e-02,5.96778139e-02,9.997535e-04,0.4
6,7.41836190e-01,1.01027095e+00,3.66505106e-02,5.83014483e-02,9.996451e-04,0.4
7,7.06705928e-01,9.76718724e-01,3.65130006e-02,5.70058327e-02,9.995170e-04,0.5
8,6.75455093e-01,9.43248332e-01,3.60746118e-02,5.56888837e-02,9.993691e-04,0.6
9,6.44235671e-01,9.12580311e-01,3.55204907e-02,5.44246567e-02,9.992016e-04,0.7
10,6.15868807e-01,8.84989858e-01,3.50159927e-02,5.32046053e-02,9.990144e-04,0.7
11,5.90019941e-01,8.60371232e-01,3.46200096e-02,5.21056095e-02,9.988074e-04,0.8
12,5.66275060e-01,8.38333905e-01,3.42915420e-02,5.11788482e-02,9.985809e-04,0.9
13,5.44828475e-01,8.16263735e-01,3.39830749e-02,5.02704374e-02,9.983346e-04,1.0
14,5.23709238e-01,7.95468092e-01,3.37086741e-02,4.94040436e-02,9.980687e-04,1.1
15,5.04085958e-01,7.75379777e-01,3.34785784e-02,4.84417704e-02,9.977832e-04,1.1
16,4.84741926e-01,7.56420374e-01,3.32469916e-02,4.74282623e-02,9.974780e-04,1.2
17,4.66347933e-01,7.37557232e-01,3.29440238e-02,4.64160185e-02,9.971532e-04,1.3
18,4.48602289e-01,7.18932569e-01,3.25920329e-02,4.54593053e-02,9.968088e-04,1.3
19,4.31594968e-01,7.00966120e-01,3.22713864e-02,4.45823156e-02,9.964449e-04,1.4
20,4.15201455e-01,6.83814108e-01,3.19928414e-02,4.37515948e-02,9.960613e-04,1.5
21,3.99695188e-01,6.67320490e-01,3.17168621e-02,4.29197627e-02,9.956582e-04,1.6
