evaluation,objective,grad_norm,k0_0,k0_1,alpha_0,alpha_1
1,0.002653295317171602,0.013849139097031265,0.004999999999999999,0.0004999999999999999,0.6292130353689775,0.13422875759793035
2,0.002461090710328139,0.01391469007427809,0.004931771983011986,0.0005018939112569922,0.6180587100884314,0.1396212060305271
3,0.0022674535442746857,0.0139331922507059,0.004865761295896028,0.0005038490560144864,0.6068914715047411,0.14526143231848934
4,0.0015048169127917514,0.013271845015878508,0.004610436462848659,0.0005117460956469241,0.56222251716998,0.16782233747033828
5,0.002043733005562641,0.042698701622195315,0.00371626785195463,0.0005445915427150065,0.38354669983093537,0.258065958077734
6,0.00045278511397015735,0.0035272883488307928,0.004150888861498475,0.0005274869229113754,0.4752061063637677,0.21177163111488528
7,0.0005377513364474636,0.01109319024130903,0.0038239326858122797,0.000522883658103907,0.4231064280510781,0.21853729459761564
8,0.00040715423458338756,0.0024114552780035584,0.0040239961240169176,0.0005257401930655209,0.45549037194593134,0.2143319161052338
9,0.0003720566839345872,0.0022618248201878876,0.0039185250743701,0.0005182176192756134,0.44704479787818646,0.2030534921337433
10,0.00020929923252818023,0.000662583324707002,0.003177510461558149,0.00041441204099821645,0.3656168532978318,0.10169668687500316
11,0.000198215605017534,0.0003871076866292104,0.003212152737417823,0.0003884892740082394,0.363911503433381,0.10572888309436743
12,0.00013858409724831357,0.0012365198616292436,0.00347427010080164,0.00021643658084462622,0.33712994221009857,0.14385792786289103
13,0.00011765961961520156,0.0006252511394519833,0.0036056529617912365,0.00014204141266450216,0.31448801309988106,0.17357226834361528
14,0.00011209123536938675,0.00023072252857296008,0.0036087171400730955,0.00011234735188413511,0.30773233102855185,0.19469443816444792
15,0.00010961077821223844,0.00037510779883308834,0.003556408806199294,0.0001003420872633609,0.3085617504695609,0.20704089844356063
16,0.00010311085377987916,0.0007380905793757175,0.003350284181409723,8.049640813042398e-05,0.3208144164014071,0.23778788420700087
17,9.036660606268578e-05,0.0010541670207296835,0.002881427654019325,5.831734578754572e-05,0.35993662960052464,0.29608977602331504
18,7.127209962860958e-05,0.0008362586450011842,0.002177015787285757,4.160181365001941e-05,0.4413055817239766,0.3828101722855873
19,0.00015024751382077575,0.007163999119620973,0.001292841090479958,6.649921404916327e-05,0.586803764903719,0.4629085846689249
20,6.794546534314575e-05,0.0016862933236464364,0.001990178831788858,4.510120478751539e-05,0.4663589457006412,0.3966023354283648
21,5.562859117130933e-05,0.0007192399278126199,0.0015857641329742414,4.2015853989833503e-05,0.5412606812875467,0.4516477550893526
22,5.30704986233107e-05,0.00014715294497313303,0.0014666593989960148,4.539488846670853e-05,0.5709592216280064,0.46290058049717336
23,5.293760084266031e-05,2.303057774113375e-05,0.0014770009462720922,4.7129482069171e-05,0.5707258527487944,0.4587827247157537
24,5.292362190941414e-05,2.5366058385005883e-05,0.0014892646127932243,4.780690585439345e-05,0.5688210078597157,0.4561665103385273
25,5.2911018956145134e-05,1.163772755147147e-05,0.0014938891691252552,4.792001525415909e-05,0.5686974130942621,0.45625281784938965
26,5.290852868862736e-05,6.036560002155612e-08,0.0014936482544369836,4.7834962192713305e-05,0.5692222799768847,0.4570593084340618
