evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
3,1,2,-3.7142857142857144,-0.003919789285705239,-0.002198407184305164,1.4815738441154139e-06,1,9,5.172927082245119e-06,1.1372258889360415e-08,1,,-0.0033693628474817114,-3.169695237354985e-05
3,1,3,-5.071428571428571,-0.003698291559970565,-0.0051686498716423095,1.08098555090797e-06,1,10,4.867915345634082e-06,2.5160672506401027e-08,1,,0.006502637791525477,0.00012535402132697645
3,1,4,-6.428571428571429,-0.010269476269019893,-0.011764944395990002,1.1182298352241498e-06,1,11,4.115946641171637e-06,4.8424082681186587e-08,1,,0.01492646258696206,0.0005713232578375126
3,1,5,-7.7857142857142865,-0.024762917691254632,-0.02562807083023534,3.7425850178149063e-07,1,12,2.5816509388722206e-06,6.616290392988389e-08,1,,0.01708254843966846,0.0014115950029680812
3,1,6,-9.142857142857142,-0.05388044265733569,-0.051488079988329966,2.8616394207430894e-06,1,12,2.2141300334448525e-06,1.1400155668084277e-07,1,,-0.08348694777443481,-0.015339388319400044
3,1,7,-10.5,-0.09531488487184651,-0.09052669264660791,1.146346011111166e-05,1,12,3.001151318609989e-08,2.716843111594258e-09,1,,-0.22054164336602602,-0.10471045009142048
3,1,8,-11.857142857142858,-0.13981812041502212,-0.13437742428619615,1.480157002888249e-05,1,11,2.46216636686383e-06,3.30859574543263e-07,1,,-0.23381334632393574,-0.33781520349706556
3,1,9,-13.214285714285715,-0.1670837793784777,-0.17114820348834817,8.256488103449284e-06,1,10,7.079315553913153e-06,1.2116121389793566e-06,1,,0.11866200134817033,0.5979754596398353
3,1,10,-14.571428571428573,-0.1997499794558106,-0.19797377683956424,1.5824651944407297e-06,1,9,1.5025096639493296e-05,2.9745751290999323e-06,1,,-0.028784402170033092,-0.5370841675839116
3,1,11,-15.928571428571429,-0.2221304965081713,-0.22038905950448442,1.5233410462778233e-06,1,9,1.058320548719538e-05,2.3324227038656886e-06,1,,-0.014156201474206046,-0.9537358359963486
3,1,12,-17.285714285714285,-0.25324175820363737,-0.24512539414029996,3.296921681459604e-05,1,9,4.82823128004309e-06,1.1835278098670798e-06,1,,-0.032022233908826886,-7.038005088609958
3,1,13,-18.642857142857142,-0.28612320454239415,-0.27567983978819627,5.4535212476228254e-05,1,11,4.223034538619855e-06,1.1642104015274768e-06,1,,-0.01997444062040696,-11.96871364015155
3,1,14,-20.0,-0.31760118637704415,-0.3101163693609693,2.801070835674261e-05,1,11,3.529669141009229e-06,1.0946120426735817e-06,1,,-0.006904565215355052,-9.14306876290931
4,2,0,-1.0,-0.002547038291970156,-0.000276818863991251,2.576948125586438e-06,1,7,6.785246307003531e-06,1.8782969193127837e-09,1,,-0.0005410430109084645,-1.348740053207161e-06
4,2,1,-2.357142857142857,-0.0015910135898789942,-0.0009258359400413149,2.212300993009406e-07,1,8,5.7857618983847344e-06,5.356697298621385e-09,1,,-0.0005268253380682705,-2.6139569852879328e-06
4,2,2,-3.7142857142857144,-0.003919789285705239,-0.002321316322404463,1.2775534702564261e-06,1,9,5.416896242859551e-06,1.2574397779529373e-08,1,,-0.003122565829784451,-3.107359463894477e-05
4,2,3,-5.071428571428571,-0.003698291559970565,-0.00545337679912563,1.5401736013721329e-06,1,10,5.075814115907483e-06,2.7680467437271594e-08,1,,0.007930714295302822,0.00015793003986107847
4,2,4,-6.428571428571429,-0.010269476269019893,-0.012391414665788105,2.2513380159151538e-06,1,11,4.243974526765044e-06,5.2589071378866814e-08,1,,0.021029639014127362,0.0008533266814549998
4,2,5,-7.7857142857142865,-0.024762917691254632,-0.02689397600408624,2.2707395971849946e-06,1,12,2.583344160586134e-06,6.947657534700502e-08,1,,0.04243557133324566,0.0036482395257424792
4,2,6,-9.142857142857142,-0.05388044265733569,-0.05366703212916816,2.2766933270451125e-08,1,12,2.066682927166369e-06,1.1091296827497876e-07,1,,-0.005778227323664159,-0.0014134115615033072
4,2,7,-10.5,-0.09531488487184651,-0.09342726194307478,1.781554614353156e-06,1,11,1.342626763838416e-06,1.2543811077347922e-07,1,,-0.0824446000435921,-0.042415236905708
4,2,8,-11.857142857142858,-0.13981812041502212,-0.1372607032643213,3.270715148362742e-06,1,11,2.754220889715963e-06,3.780462962676978e-07,1,,-0.10205034663099857,-0.16086801112937302
4,2,9,-13.214285714285715,-0.1670837793784777,-0.17361856722401933,2.13459576640424e-05,1,10,7.452411470347488e-06,1.293877001845578e-06,1,,0.1755169101229386,0.9632948728348449
4,2,10,-14.571428571428573,-0.1997499794558106,-0.2004277680316931,2.276609628886857e-07,1,9,1.5089862283410702e-05,3.024427417369635e-06,1,,0.009886967569186018,0.20007817652960097
4,2,11,-15.928571428571429,-0.2221304965081713,-0.22355862893658404,1.01391376580263e-06,1,9,8.90223903156258e-06,1.990172352361874e-06,1,,0.010517788685612815,0.7544544125952184
4,2,12,-17.285714285714285,-0.25324175820363737,-0.249556439797123,6.7969763654481906e-06,1,10,3.7316940384900238e-06,9.312717538789705e-07,1,,-0.013272924785645422,-3.013889904484349
4,2,13,-18.642857142857142,-0.28612320454239415,-0.2812585782258474,1.1833359735594178e-05,1,11,4.3924955392908464e-06,1.235432476875964e-06,1,,-0.00850706860202877,-5.097308257387984
4,2,14,-20.0,-0.31760118637704415,-0.31588329819588334,1.475409158603245e-06,1,11,3.141022762230029e-06,9.921997463635535e-07,1,,-0.0014413497160421407,-1.8168428324363384
5,3,0,-1.0,-0.002547038291970156,-0.00027393875293401575,2.583490757183162e-06,1,7,6.665370325458047e-06,1.8259154052017307e-09,1,,-0.0005417702298085343,-1.3363731132480972e-06
5,3,1,-2.357142857142857,-0.0015910135898789942,-0.0009162358340159109,2.2766196457740194e-07,1,8,5.683616245847606e-06,5.207562469027212e-09,1,,-0.0005345281419110151,-2.6240751727672053e-06
5,3,2,-3.7142857142857144,-0.003919789285705239,-0.002297431293121992,1.3160183538460607e-06,1,9,5.322454293310331e-06,1.222803813283671e-08,1,,-0.003170676223346015,-3.1210656966703106e-05
5,3,3,-5.071428571428571,-0.003698291559970565,-0.005398241100496546,1.444925049270766e-06,1,10,4.989987350147356e-06,2.6937289221255767e-08,1,,0.007687673267568422,0.00015139953692954114
5,3,4,-6.428571428571429,-0.010269476269019893,-0.01227100387187752,2.0030809130352946e-06,1,11,4.17683717130365e-06,5.125419918171337e-08,1,,0.019866798498669368,0.0007968659006441825
5,3,5,-7.7857142857142865,-0.024762917691254632,-0.026654605547798114,1.7892716036481286e-06,1,12,2.547021378606642e-06,6.789002308590919e-08,1,,0.03778470841858974,0.0032079733525439925
5,3,6,-9.142857142857142,-0.05388044265733569,-0.053270624032617224,1.859252055347555e-07,1,12,2.0421862805538654e-06,1.087887597228665e-07,1,,-0.019512455523427785,-0.004020923259764601
5,3,7,-10.5,-0.09531488487184651,-0.09295264502995257,2.7900861520515e-06,1,11,1.300130414613499e-06,1.208507180439078e-07,1,,-0.10422969256417562,-0.0527067092244056
5,3,8,-11.857142857142858,-0.13981812041502212,-0.1369386555697548,4.146266275885662e-06,1,11,2.8511766029363644e-06,3.904362907980463e-07,1,,-0.11664476382408884,-0.1800078644119941
5,3,9,-13.214285714285715,-0.1670837793784777,-0.17367937897848734,2.1744974183842614e-05,1,10,7.650616987220669e-06,1.3287544071427515e-06,1,,0.18062782467963648,0.9655964879749482
5,3,10,-14.571428571428573,-0.1997499794558106,-0.20103229427777575,8.182180859137857e-07,1,9,1.5129219463790896e-05,3.041461699437864e-06,1,,0.019182119790177865,0.3753027375000038
5,3,11,-15.928571428571429,-0.2221304965081713,-0.22486096808223593,3.716494694626111e-06,1,9,8.010206822220826e-06,1.8011828605835056e-06,1,,0.020674748069271418,1.4191270194663097
5,3,12,-17.285714285714285,-0.25324175820363737,-0.2516456482755404,1.2763316954006638e-06,1,10,4.4696501187860934e-06,1.1247730290486757e-06,1,,-0.005917631741932436,-1.2593603269483584
5,3,13,-18.642857142857142,-0.28612320454239415,-0.28394489588459754,2.3728969612549396e-06,1,11,4.425082364787732e-06,1.2564851114005293e-06,1,,-0.003925236003828356,-2.171286307885107
5,3,14,-20.0,-0.31760118637704415,-0.3186224915065653,5.216347019691756e-07,1,11,2.945619769921376e-06,9.385434747155585e-07,1,,0.0008826966519893286,1.0124474451217185
6,4,0,-1.0,-0.002547038291970156,-0.0002727088594714129,2.586287183765033e-06,1,7,6.632120885306767e-06,1.8086501176947656e-09,1,,-0.0005420783494034889,-1.3310931858774795e-06
6,4,1,-2.357142857142857,-0.0015910135898789942,-0.0009121339255026468,2.3043825591343598e-07,1,8,5.655502564077093e-06,5.1586049289653255e-09,1,,-0.000537814839437194,-2.628208512796501e-06
6,4,2,-3.7142857142857144,-0.003919789285705239,-0.002287213840620451,1.332646931256058e-06,1,9,5.296788729002454e-06,1.2114952662161532e-08,1,,-0.0031911988046174865,-3.126757632037023e-05
6,4,3,-5.071428571428571,-0.003698291559970565,-0.0053745990783641276,1.4050140310507515e-06,1,10,4.967521046973671e-06,2.6698566666510937e-08,1,,0.007583094438036389,0.0001486404434020208
6,4,4,-6.428571428571429,-0.010269476269019893,-0.012219113758013522,1.9005668822148558e-06,1,11,4.161397987057672e-06,5.084880699834926e-08,1,,0.01936350699647035,0.0007729279206406324
6,4,5,-7.7857142857142865,-0.024762917691254632,-0.02655031001391831,1.5974139669679312e-06,1,12,2.5427902706476237e-06,6.751204165503233e-08,1,,0.03574534055396697,0.003019267807025529
6,4,6,-9.142857142857142,-0.05388044265733569,-0.053093228178612395,3.098350146943199e-07,1,12,2.0482482291146545e-06,1.0874833333840428e-07,1,,-0.02651161614864601,-0.005184006501306391
6,4,7,-10.5,-0.09531488487184651,-0.09272319305808152,3.358428952978414e-06,1,11,1.3238703427585927e-06,1.2275364788538745e-07,1,,-0.1148210039267315,-0.05768396144170743
6,4,8,-11.857142857142858,-0.13981812041502212,-0.13672820862431345,4.774426831445241e-06,1,11,2.8456293929305278e-06,3.8907780930408364e-07,1,,-0.12591372379172563,-0.19286680700540007
6,4,9,-13.214285714285715,-0.1670837793784777,-0.17353769872521638,2.0820682793452732e-05,1,10,7.653654856858216e-06,1.32819765069625e-06,1,,0.17805759977151783,0.9440829357354417
6,4,10,-14.571428571428573,-0.1997499794558106,-0.20095410796560434,7.212594402186589e-07,1,9,1.513918517117024e-05,3.0422814513986207e-06,1,,0.018158554643031385,0.35222894111176356
6,4,11,-15.928571428571429,-0.2221304965081713,-0.22482158091011994,3.6098921670555366e-06,1,9,8.018084195318176e-06,1.8026383646618793e-06,1,,0.020553468723255603,1.3983851205530848
6,4,12,-17.285714285714285,-0.25324175820363737,-0.25162625110484377,1.3075101538263982e-06,1,10,4.468137205217774e-06,1.1243056379228733e-06,1,,-0.00604280618346992,-1.274556626447181
6,4,13,-18.642857142857142,-0.28612320454239415,-0.28393528937079976,2.3938706530672318e-06,1,11,4.425030386665398e-06,1.2564278430438058e-06,1,,-0.0039779967348540736,-2.180800047872288
6,4,14,-20.0,-0.31760118637704415,-0.31861772368217744,5.167761924088323e-07,1,11,2.94567354962149e-06,9.385465657429926e-07,1,,0.0008865098138178176,1.0077140509275948
7,5,0,-1.0,-0.002547038291970156,-0.00027275217246548083,2.5861886766858217e-06,1,7,6.633287836374795e-06,1.8092556692736982e-09,1,,-0.0005420674986650702,-1.3312792360592514e-06
7,5,1,-2.357142857142857,-0.0015910135898789942,-0.0009122783841358143,2.303401962524235e-07,1,8,5.656489232594532e-06,5.160322046299064e-09,1,,-0.0005376990839474716,-2.6280653627549306e-06
7,5,2,-3.7142857142857144,-0.003919789285705239,-0.0022875736856366774,1.332059521384377e-06,1,9,5.2976894593263085e-06,1.2118919204100187e-08,1,,-0.0031904759241373204,-3.126560112858771e-05
7,5,3,-5.071428571428571,-0.003698291559970565,-0.005375431784598092,1.4064102580810383e-06,1,10,4.96830949249272e-06,2.6706941450016508e-08,1,,0.007586779022789635,0.000148737307338392
7,5,4,-6.428571428571429,-0.010269476269019893,-0.012220941720920551,1.9041324469011618e-06,1,11,4.161939519969638e-06,5.086303200840803e-08,1,,0.01938124753360246,0.0007737682112109529
7,5,5,-7.7857142857142865,-0.024762917691254632,-0.0265539854414527,1.6039902161313734e-06,1,12,2.5429376729714173e-06,6.752530165923809e-08,1,,0.03581729616642628,0.0030258942475561066
7,5,6,-9.142857142857142,-0.05388044265733569,-0.05309948416238554,3.0492992813673867e-07,1,12,2.0480316221459e-06,1.0874964540691368e-07,1,,-0.026298688843034716,-0.005143411751759838
7,5,7,-10.5,-0.09531488487184651,-0.09273129503700625,3.3374640140657254e-06,1,11,1.3230226385277907e-06,1.226857649500035e-07,1,,-0.11444561669054674,-0.057508632390827714
7,5,8,-11.857142857142858,-0.13981812041502212,-0.13673565679115235,4.751438911111813e-06,1,11,2.845836825587921e-06,3.8912736746721244e-07,1,,-0.1255839772920243,-0.1924123196335475
7,5,9,-13.214285714285715,-0.1670837793784777,-0.17354274276492201,2.0853244412552058e-05,1,10,7.653565874739627e-06,1.3282208138343243e-06,1,,0.17815038716166498,0.9448476246617372
7,5,10,-14.571428571428573,-0.1997499794558106,-0.20095694656077906,7.246726364120415e-07,1,9,1.5138832620810682e-05,3.042253577972831e-06,1,,0.01819619245675297,0.35306588109178555
7,5,11,-15.928571428571429,-0.2221304965081713,-0.22482310501508435,3.613988366263685e-06,1,9,8.017717371306894e-06,1.8025681145505956e-06,1,,0.02055884855266653,1.3991845186864025
7,5,12,-17.285714285714285,-0.25324175820363737,-0.25162713694041805,1.3060780690040715e-06,1,10,4.46825886568542e-06,1.1243402093241706e-06,1,,-0.006037611530057926,-1.2738581558977953
7,5,13,-18.642857142857142,-0.28612320454239415,-0.2839358806618028,2.3925770242057425e-06,1,11,4.425033794590421e-06,1.2564314271767962e-06,1,,-0.003975668994616207,-2.1802034281690923
7,5,14,-20.0,-0.31760118637704415,-0.3186181453269523,5.172049416030354e-07,1,11,2.9456535066771644e-06,9.385414216911414e-07,1,,0.0008865968590404401,1.0081261445035536
