evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,grad_0,effective_k0_0,k0_1,grad_1,effective_k0_1
1,0,0.07057726023302115,0.08750644748622068,0,0,0.01,2.102315901110982,0.01,0.001,31.65908891234764,0.001
2,0,0.0631171263147354,0.08297889931166413,0,0,0.008945248039308795,2.231815147427358,0.008945248039308795,0.0008454778878935423,35.485227642330564,0.0008454778878935423
3,1,0.00016292501711006498,0.0030100858385422903,0,0,0.001095025512114706,-0.48699056143226765,0.001095025512114706,4.0461524374232e-05,-29.49842444569458,4.0461524374232e-05
4,2,5.790629725798177e-05,0.0008691769995405681,0,0,0.0011569222220043525,0.04963263973968093,0.0011569222220043525,4.544127326719687e-05,-8.21028573199021,4.544127326719687e-05
5,3,4.6937276598040026e-05,8.581776821748063e-05,0,0,0.0011448530901788448,0.032229815123384006,0.0011448530901788448,4.8081722209451174e-05,0.10921262601821558,4.8081722209451174e-05
6,4,4.686504945031543e-05,3.1677203912209254e-06,0,0,0.0011397021815644827,-0.0011901638387889525,0.0011397021815644827,4.808144455273314e-05,-0.004774791646949161,4.808144455273314e-05
7,5,4.68647196187911e-05,9.045025969657984e-08,0,0,0.0011398835781368704,-3.445810408646895e-05,0.0011398835781368704,4.808170538122411e-05,1.1395920834322837e-05,4.808170538122411e-05
