evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,dJ_dkappa0,dJ_dkappa1,converged,steps_taken,reason
1,0,0,0.0,0.1500945679036471,0.2702832230363155,0.007222656411300384,0.001299929048646868,0.0012999290486468665,1,20,
1,0,1,0.002857142857142857,0.15062040221263256,0.27055304851914846,0.007191919825041981,0.0012265932494178323,0.0013670929320340939,1,20,
1,0,2,0.005714285714285714,0.1550731771559097,0.2713645979470387,0.006761847274810035,0.0011204954406240368,0.001392578705511817,1,20,
1,0,3,0.008571428571428572,0.15669601334790237,0.272724165981882,0.006731266101826836,0.0010489881240653251,0.001455219370186489,1,20,
1,0,4,0.011428571428571429,0.16780077487197115,0.27464250140944546,0.005707577264753646,0.0009023147208381559,0.0013993791044606672,1,20,
1,0,5,0.014285714285714285,0.15971077541185846,0.2771352126715209,0.006894249232874456,0.0009217822537909175,0.0016015992820698124,1,20,
1,0,6,0.017142857142857144,0.15557149824335895,0.2802233758756325,0.007769045298625748,0.0009044561244324546,0.001765552702527852,1,20,
1,0,7,0.02,0.1748364012014679,0.2839343917173403,0.005951185767300971,0.0007270126045026432,0.0016001505684726195,1,20,
1,0,8,0.022857142857142857,0.18125471245209032,0.28830316055390426,0.005729685120503587,0.0006502998845890005,0.0016211514626509257,1,20,
1,0,9,0.025714285714285714,0.187186607001329,0.29337367824945837,0.005637847050128203,0.0005829102897692495,0.001655292493734262,1,20,
1,0,10,0.02857142857142857,0.19885260112547015,0.2992012045461811,0.005034921104243942,0.0004925446261753656,0.0016047552985396735,1,20,
1,0,11,0.03142857142857143,0.20841630131887703,0.3058552322043175,0.004747172626048675,0.00042208319508591684,0.0015924361261590862,1,20,
1,0,12,0.03428571428571429,0.2175185573392792,0.3134236054439978,0.004598889125983333,0.0003605888930414673,0.0015945579270836379,1,20,
1,0,13,0.037142857142857144,0.233061410150351,0.32201833557281123,0.003956667290308232,0.0002839769362046184,0.00149632754058912,1,20,
1,0,14,0.04,0.24566248182148467,0.3317840003290874,0.003708457975026579,0.00022635337145401917,0.0014550362165552772,1,20,
2,0,0,0.0,0.1500945679036471,0.2699141004477029,0.007178360189538656,0.0012989010277950233,0.001300938045175453,1,20,
2,0,1,0.002857142857142857,0.15062040221263256,0.27017712023322704,0.00714690441192803,0.0012255401416410205,0.0013681360479229905,1,20,
2,0,2,0.005714285714285714,0.1550731771559097,0.27098206678564135,0.006717435347598975,0.0011193511871755949,0.0013934921080171047,1,20,
2,0,3,0.008571428571428572,0.15669601334790237,0.2723352645826024,0.0066862182130608344,0.0010478397660981331,0.001456150688879527,1,20,
2,0,4,0.011428571428571429,0.16780077487197115,0.2742475007282741,0.005665452722762883,0.0009010007764868594,0.0013998527223725583,1,20,
2,0,5,0.014285714285714285,0.15971077541185846,0.27673443258912156,0.0068472681695710535,0.0009206831903449848,0.0016026680102883036,1,20,
2,0,6,0.017142857142857144,0.15557149824335895,0.27981719889585843,0.0077184970653153525,0.0009034931329599888,0.0017670796907500962,1,20,
2,0,7,0.02,0.1748364012014679,0.28352328112449354,0.005906418933701375,0.000725841224885169,0.0016007809165230896,1,20,
2,0,8,0.022857142857142857,0.18125471245209032,0.28788768497868117,0.005685295414928549,0.0006491484429741523,0.001621670049026986,1,20,
2,0,9,0.025714285714285714,0.187186607001329,0.2929545455011877,0.005593428407255497,0.0005818045222688266,0.0016557742177083922,1,20,
2,0,10,0.02857142857142857,0.19885260112547015,0.2987793090037629,0.0049926734736972095,0.0004914442405023798,0.0016048631649935832,1,20,
2,0,11,0.03142857142857143,0.20841630131887703,0.3054317223783424,0.00470599596167253,0.00042103518454041664,0.001592363784003957,1,20,
2,0,12,0.03428571428571429,0.2175185573392792,0.31299998217232655,0.004558351244073581,0.0003596151326693296,0.001594408818792595,1,20,
2,0,13,0.037142857142857144,0.233061410150351,0.3215965979118137,0.003919239735978387,0.00028305828931732535,0.0014957171103331085,1,20,
2,0,14,0.04,0.24566248182148467,0.3313668679433545,0.0036726209002621835,0.000225525805190016,0.0014542772965144355,1,20,
3,1,0,0.0,0.1500945679036471,0.10163843383133346,0.0011739984646167625,-0.0011999624311626318,-0.004131474034983554,1,22,
3,1,1,0.002857142857142857,0.15062040221263256,0.09376981980692284,0.0016159943599341677,-0.0013315600866566778,-0.005580475979161355,1,22,
3,1,2,0.005714285714285714,0.1550731771559097,0.08596529325075374,0.0023879498089240682,-0.0015198251903704363,-0.007833557447734386,1,22,
3,1,3,0.008571428571428572,0.15669601334790237,0.07817718979441474,0.003082602826111997,-0.0016066682035480952,-0.010326337408787533,1,22,
