eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-1.209298992030334752e+01,3.842999999999999750e-01,-3.072208249835379351e-02,-2.700619625837614168e-01,1.300000000000000000e+01,1.000000000000000000e+00,5.332406584696206542e-01,4.243102562835089353e-01,4.665935616443569467e-01,3.017857460384089663e+01
-1.302321991417283442e+01,3.603999999999999981e-01,-2.373820873750361049e-02,-2.735732709876179114e-01,1.200000000000000000e+01,1.000000000000000000e+00,5.270843710341065469e-01,4.429164886943368629e-01,4.728159232678458279e-01,2.777931367440926991e+01
-1.395344990804232310e+01,3.365000000000000213e-01,-1.810695919927416200e-02,-2.759230000197511745e-01,1.100000000000000000e+01,1.000000000000000000e+00,5.212667747085615311e-01,4.570654515056133405e-01,4.786813465161008918e-01,2.559431324036960831e+01
-1.488367990191181178e+01,3.125999999999999890e-01,-1.365278042055275386e-02,-2.775930247760601266e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.163309273839910007e-01,4.679226574612351808e-01,4.836512791769098651e-01,2.362720858551516656e+01
-1.581390989578130046e+01,2.887000000000000122e-01,-1.019306541620886367e-02,-2.788641744556664137e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.124509608965789331e-01,4.763097027199408862e-01,4.875405706238455372e-01,2.186050854360445328e+01
-1.674413988965078914e+01,2.647999999999999798e-01,-7.546559061677581871e-03,-2.798965846259148238e-01,9.000000000000000000e+00,1.000000000000000000e+00,5.095894337437495425e-01,4.828318168486763207e-01,4.904195023518513885e-01,2.026845736330260550e+01
-1.767436988352027782e+01,2.409000000000000030e-01,-5.549453653864853085e-03,-2.807807456732492879e-01,8.000000000000000000e+00,1.000000000000000000e+00,5.076163663775618007e-01,4.879398285497281162e-01,4.924072978607457185e-01,1.882664241002836292e+01
-1.860459987738976650e+01,2.169999999999999707e-01,-4.060773609227379642e-03,-2.815681518067097988e-01,8.000000000000000000e+00,1.000000000000000000e+00,5.063731230331168787e-01,4.919749551203919102e-01,4.936482024882132835e-01,1.751368417424223978e+01
-1.953482987125925163e+01,1.931000000000000494e-01,-2.957932930707332739e-03,-2.822888949829238103e-01,7.000000000000000000e+00,1.000000000000000000e+00,5.056957269841554359e-01,4.952078694699794670e-01,4.943366151329820490e-01,1.631076088938383606e+01
-2.046505986512874031e+01,1.692000000000000171e-01,-2.146304270830378443e-03,-2.829612338564602148e-01,6.000000000000000000e+00,1.000000000000000000e+00,5.054487890943279993e-01,4.978386999199417851e-01,4.945966167255678170e-01,1.520364650376417970e+01
