phi_applied,target_current_density,simulated_current_density
-1,-0.008122387304030951,nan
-2,-0.02789442154196056,nan
-3,-0.06129697453964553,nan
-4,-0.108061083948832,nan
-5,-0.1354812639890666,nan
-6.5,-0.1593150309425325,nan
-8,-0.1716718651389106,nan
-10,-0.1735978669086523,nan
-13,-0.1808074919500438,nan
-17,-0.1820896560953913,nan
-22,-0.1891036002732425,nan
-28,-0.1832562407713948,nan
-35,-0.1885126321939949,nan
-41,-0.1859119715816313,nan
-46.5,-0.1886093566851096,nan
