evaluation,iteration,point_index,phi_applied,target_observable,simulated_observable,target_flux,simulated_flux,point_objective,dJ_dkappa0,dJ_dkappa1,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason
3,1,13,0.037142857142857144,-1.6745626808282497,-2.0855699550340185,-1.6745626808282497,-2.0855699550340185,0.08446348972500614,-0.026513733692952648,0.04909194146884522,1,23,0.0001847040331915847,0.0003852843457705646,1,
3,1,14,0.04,-1.8360948888499704,-2.2603609482190685,-1.8360948888499704,-2.2603609482190685,0.0900008445663266,-0.02281646263062547,0.049683122098016334,1,22,0.00023193681248909458,0.0005243825370189192,1,
4,2,0,0.0,-0.1496004012259144,0.11871616657480917,-0.1496004012259144,0.11871616657480917,0.035996890278180704,0.055663494607138604,-0.02916963818909512,1,26,0.00019926453643748622,2.3655921900164745e-05,1,
4,2,1,0.002857142857142857,-0.28925152810378163,-0.0587229897617103,-0.28925152810378163,-0.0587229897617103,0.02657170349506541,0.0456149195052186,-0.025823093453541307,1,31,0.00019171573214575523,1.1260279748730173e-05,1,
4,2,2,0.005714285714285714,-0.3863183491020452,-0.2336479748627437,-0.3863183491020452,-0.2336479748627437,0.011654121585182335,0.02871262998965492,-0.01756470652782343,1,26,0.0002266544037851074,5.296934817414223e-05,1,
4,2,3,0.008571428571428572,-0.5227530409855006,-0.4061249640933319,-0.5227530409855006,-0.4061249640933319,0.006801054159784853,0.02075077534362086,-0.013733872350753986,1,25,0.00021137981997545525,8.586477187760844e-05,1,
4,2,4,0.011428571428571429,-0.5500566689625342,-0.5765273994403515,-0.5500566689625342,-0.5765273994403515,0.00035034978601504707,-0.00443413647766562,0.003180562731545821,1,24,0.00022985253845370985,0.00013254675245699676,1,
4,2,5,0.014285714285714285,-0.8164404349155597,-0.7450196256916833,-0.8164404349155597,-0.7450196256916833,0.002550465995098339,0.011200931139919636,-0.008729437643458427,1,24,0.00020749508670256747,0.00015461999471722,1,
4,2,6,0.017142857142857144,-1.042292932903442,-0.9120054682563378,-1.042292932903442,-0.9120054682563378,0.008487411722080885,0.019014915622022364,-0.01615212102076107,1,24,0.00019305245025769214,0.00017609888661684892,1,
4,2,7,0.02,-0.9927629686079807,-1.0780252979368288,-0.9927629686079807,-1.0780252979368288,0.0036348324012869574,-0.011504637301073255,0.010690985783705554,1,23,0.00023431466526878308,0.00025265633792259656,1,
4,2,8,0.022857142857142857,-1.1087580017302918,-1.243083972873804,-1.1087580017302918,-1.243083972873804,0.009021733261819943,-0.016621748552473285,0.016984212413107425,1,23,0.00022422142667977735,0.0002787885722519423,1,
4,2,9,0.025714285714285714,-1.241795384041408,-1.4077825879487642,-1.241795384041408,-1.4077825879487642,0.013775875930498754,-0.018664962639011497,0.02109742275358056,1,23,0.0002159855022747267,0.0003041263162268937,1,
4,2,10,0.02857142857142857,-1.3190212698837942,-1.5726063034300695,-1.3190212698837942,-1.5726063034300695,0.03215268461934494,-0.02563336341900117,0.03228966475668834,1,23,0.00020893764121880887,0.0003286453179820459,1,
4,2,11,0.03142857142857143,-1.4378496857557015,-1.7381175914492464,-1.4378496857557015,-1.7381175914492464,0.045080407594785515,-0.026928415125019662,0.03815442816745478,1,23,0.00020266204698038333,0.0003523218712473408,1,
4,2,12,0.03428571428571429,-1.5824291944202276,-1.904978317009776,-1.5824291944202276,-1.904978317009776,0.05201896824167043,-0.02524668467833479,0.04071240432402508,1,23,0.00019688381481140356,0.0003751332558523668,1,
4,2,13,0.037142857142857144,-1.6745626808282497,-2.0739789250733587,-1.6745626808282497,-2.0739789250733587,0.07976666808341301,-0.026716471424080013,0.04979430802894274,1,23,0.00019141089901762557,0.0003970581718535371,1,
4,2,14,0.04,-1.8360948888499704,-2.246078005544706,-1.8360948888499704,-2.246078005544706,0.08404307798739838,-0.022779527303481817,0.050113858603849114,1,23,0.00018610188216787674,0.00041807714927211137,1,
5,2,0,0.0,-0.1496004012259144,-0.012302406937843412,-0.1496004012259144,-0.012302406937843412,0.009425369617763872,0.036543352461702885,-0.01757453463982098,1,38,0.00021083692790589727,2.5943486691264173e-06,1,
5,2,1,0.002857142857142857,-0.28925152810378163,-0.17479109119701108,-0.28925152810378163,-0.17479109119701108,0.006550595808444146,0.028938044700106136,-0.015148332427324246,1,28,0.00021652848380871188,3.785544674264618e-05,1,
5,2,2,0.005714285714285714,-0.3863183491020452,-0.33453060804356155,-0.3863183491020452,-0.33453060804356155,0.0013409850619696476,0.012381652573528293,-0.0070590946022265465,1,26,0.00022914661227896112,7.667412515283134e-05,1,
5,2,3,0.008571428571428572,-0.5227530409855006,-0.491851276915522,-0.5227530409855006,-0.491851276915522,0.00047745951131885153,0.006953566799351772,-0.004323047607912933,1,25,0.0002374346221470785,0.00011681025688620172,1,
5,2,4,0.011428571428571429,-0.5500566689625342,-0.6470095423364306,-0.5500566689625342,-0.6470095423364306,0.004699929827728951,-0.02042475023113588,0.013874530555008171,1,25,0.00020972854656444998,0.0001357248363001995,1,
5,2,5,0.014285714285714285,-0.8164404349155597,-0.8004321609748498,-0.8164404349155597,-0.8004321609748498,0.00012813241728077933,0.0031394271267182815,-0.0023362713985409025,1,25,0.00019241641190655826,0.0001540459253536186,1,
5,2,6,0.017142857142857144,-1.042292932903442,-0.9526609840633776,-1.042292932903442,-0.9526609840633776,0.004016943126430978,0.016264591825019752,-0.013301376493598303,1,24,0.00022942854833326787,0.00021861778378817753,1,
5,2,7,0.02,-0.9927629686079807,-1.1037700900545977,-0.9927629686079807,-1.1037700900545977,0.00616129050592741,-0.018500751303415126,0.016700771748551023,1,24,0.00021788981042512488,0.0002405526696505067,1,
5,2,8,0.022857142857142857,-1.1087580017302918,-1.2543563244371432,-1.1087580017302918,-1.2543563244371432,0.010599435787520012,-0.022104525339304654,0.02214045393944408,1,24,0.00020859498212631792,0.0002617070258483789,1,
5,2,9,0.025714285714285714,-1.241795384041408,-1.4049190661659205,-1.241795384041408,-1.4049190661659205,0.013304667834937008,-0.022343741885202415,0.02499221747693738,1,24,0.00020072419934421477,0.00028205787053980913,1,
5,2,10,0.02857142857142857,-1.3190212698837942,-1.55603210786544,-1.3190212698837942,-1.55603210786544,0.028087068660392345,-0.028956818622672135,0.03645708238535985,1,24,0.00019377788517403852,0.0003015830512509421,1,
5,2,11,0.03142857142857143,-1.4378496857557015,-1.7083667306033372,-1.4378496857557015,-1.7083667306033372,0.036589735776541434,-0.029070990214211362,0.041606983303852374,1,24,0.000187431549150007,0.0003202618500079968,1,
5,2,12,0.03428571428571429,-1.5824291944202276,-1.8630605683235186,-1.5824291944202276,-1.8630605683235186,0.03937698400944756,-0.026081326028274027,0.042946462933239886,1,23,0.00023217437810483122,0.0004326553803160049,1,
5,2,13,0.037142857142857144,-1.6745626808282497,-2.0204245275071613,-1.6745626808282497,-2.0204245275071613,0.05981020849405505,-0.027159463217242545,0.05233559735593314,1,23,0.00022504424535957902,0.0004547872603546388,1,
5,2,14,0.04,-1.8360948888499704,-2.1819793526845195,-1.8360948888499704,-2.1819793526845195,0.05981803116108531,-0.02224916513457952,0.051323381709151024,1,23,0.00021802518372257158,0.0004758301922129782,1,
6,3,0,0.0,-0.1496004012259144,2.2134760323794937e-13,-0.1496004012259144,2.2134760323794937e-13,0.01119014002351071,0.1346402537066076,-0.13464018408018533,1,5,1.6456326234736058e-07,1.6456326234736056e-14,1,
6,3,1,0.002857142857142857,-0.28925152810378163,-2.1964148678716396e-07,-0.28925152810378163,-2.1964148678716396e-07,0.04183315972357418,0.2302240543989128,-0.2937555018487513,1,5,0.00023438059415610725,5.147970217450627e-11,1,
6,3,2,0.005714285714285714,-0.3863183491020452,-4.4427309329514386e-07,-0.3863183491020452,-4.4427309329514386e-07,0.07462076179571087,0.27098695685953933,-0.4426173142801732,1,5,0.00036696365647657367,1.6303207878974395e-10,1,
6,3,3,0.008571428571428572,-0.5227530409855006,-6.795508395920362e-07,-0.5227530409855006,-6.795508395920362e-07,0.13663501569276637,0.3213961402789269,-0.6766324024794511,1,5,0.0005493981732408796,3.733439898961707e-10,1,
6,3,4,0.011428571428571429,-0.5500566689625342,-9.324652417149882e-07,-0.5500566689625342,-9.324652417149882e-07,0.1512806566267806,0.29400744601618345,-0.8069145005272876,1,5,0.0008017746452817187,7.476269884135667e-10,1,
6,3,5,0.014285714285714285,-0.8164404349155597,-1.2133809894986655e-06,-0.8164404349155597,-1.2133809894986655e-06,0.3332865012300066,0.3750012581603231,-1.365651338705961,1,6,0.0006573380221930696,7.976014598037226e-10,1,
6,3,6,0.017142857142857144,-1.042292932903442,-1.5359105371219782e-06,-1.042292932903442,-1.5359105371219782e-06,0.5431856781226759,0.40407356730597904,-2.0049368150866296,1,6,0.0009492131548453223,1.4579064865017265e-09,1,
6,3,7,0.02,-0.9927629686079807,-1.9258505977146467e-06,-0.9927629686079807,-1.9258505977146467e-06,0.4927872440084042,0.31581611332091997,-2.227721182167789,1,6,0.0014271926973517515,2.7485599092488494e-09,1,
6,3,8,0.022857142857142857,-1.1087580017302918,-2.4355214166443913e-06,-1.1087580017302918,-2.4355214166443913e-06,0.6146694527996138,0.27522130201850553,-2.9756112900372527,1,6,0.002395511938602158,5.83432063029288e-09,1,
6,3,9,0.025714285714285714,-1.241795384041408,-3.2238340907461972e-06,-1.241795384041408,-3.2238340907461972e-06,0.7710238845761206,0.21395960558362365,-4.217272271843074,1,7,0.0032855207095736612,1.0591973669376205e-08,1,
6,3,10,0.02857142857142857,-1.3190212698837942,-1.472917419967702e-05,-1.3190212698837942,-1.472917419967702e-05,0.8698891272172824,-0.06711637059527159,-19.35997159004066,1,34,0.004121521826488333,6.070661295011766e-08,1,
6,3,11,0.03142857142857143,-1.4378496857557015,-2.0452322105495075e-05,-1.4378496857557015,-2.0452322105495075e-05,1.0336764522581607,-0.11015904713033739,-29.29603894302511,1,22,0.0027048747829274255,5.5320970315462777e-08,1,
6,3,12,0.03428571428571429,-1.5824291944202276,-2.61821536491169e-05,-1.5824291944202276,-2.61821536491169e-05,1.2519996466150398,-0.14201774884355933,-41.287235255145504,1,25,0.0025209552585833974,6.600403792277973e-08,1,
6,3,13,0.037142857142857144,-1.6745626808282497,nan,-1.6745626808282497,nan,1000000000.0,0.0,0.0,0,1,nan,nan,0,"Error: error code 91
[0] SNESSolve() at /Users/jakeweinstein/Desktop/ResearchForwardSolverClone/FireDrakeEnvCG/petsc/src/snes/interface/snes.c:4906
[0] SNESSolve_NEWTONLS() at /Users/jakeweinstein/Desktop/ResearchForwardSolverClone/FireDrakeEnvCG/petsc/src/snes/impls/ls/ls.c:253
[0] SNESSolve has not converged due to DIVERGED_LINE_SEARCH. Suggest running with -snes_linesearch_monitor"
6,3,14,0.04,-1.8360948888499704,nan,-1.8360948888499704,nan,1000000000.0,0.0,0.0,0,1,nan,nan,0,"Error: error code 91
[0] SNESSolve() at /Users/jakeweinstein/Desktop/ResearchForwardSolverClone/FireDrakeEnvCG/petsc/src/snes/interface/snes.c:4906
[0] SNESSolve_NEWTONLS() at /Users/jakeweinstein/Desktop/ResearchForwardSolverClone/FireDrakeEnvCG/petsc/src/snes/impls/ls/ls.c:253
[0] SNESSolve has not converged due to DIVERGED_LINE_SEARCH. Suggest running with -snes_linesearch_monitor"
7,3,0,0.0,-0.1496004012259144,-0.012302406946176871,-0.1496004012259144,-0.012302406946176871,0.009425369616619704,0.03654335246101992,-0.017574534639605552,1,38,0.00021083692778256047,2.594348669365809e-06,1,
7,3,1,0.002857142857142857,-0.28925152810378163,-0.17479109120230174,-0.28925152810378163,-0.17479109120230174,0.006550595807838576,0.028938044699956707,-0.015148332427368651,1,28,0.00021652848381374616,3.785544674467234e-05,1,
7,3,2,0.005714285714285714,-0.3863183491020452,-0.334530608045843,-0.3863183491020452,-0.334530608045843,0.0013409850618514962,0.012381652573479042,-0.007059094602267179,1,26,0.00022914661228685284,7.667412515599548e-05,1,
7,3,3,0.008571428571428572,-0.5227530409855006,-0.4918512769148371,-0.5227530409855006,-0.4918512769148371,0.000477459511340016,0.006953566799777286,-0.004323047608226747,1,25,0.00023743462215654651,0.00011681025689069813,1,
7,3,4,0.011428571428571429,-0.5500566689625342,-0.6470095423328281,-0.5500566689625342,-0.6470095423328281,0.004699929827379683,-0.020424750231151406,0.013874530555200442,1,25,0.0002097285465731644,0.00013572483630508447,1,
7,3,5,0.014285714285714285,-0.8164404349155597,-0.8004321609683916,-0.8164404349155597,-0.8004321609683916,0.00012813241738416343,0.003139427128100089,-0.0023362713996040144,1,25,0.0001924164119139337,0.00015404592535828154,1,
7,3,6,0.017142857142857144,-1.042292932903442,-0.9526609840541411,-1.042292932903442,-0.9526609840541411,0.004016943127258863,0.016264591827273092,-0.013301376495662454,1,24,0.0002294285483425974,0.0002186177837949499,1,
7,3,7,0.02,-0.9927629686079807,-1.103770090042662,-0.9927629686079807,-1.103770090042662,0.006161290504602453,-0.018500751302057923,0.016700771747634756,1,24,0.00021788981043391515,0.00024055266965761213,1,
7,3,8,0.022857142857142857,-1.1087580017302918,-1.2543563244226057,-1.1087580017302918,-1.2543563244226057,0.010599435785403379,-0.022104525337821233,0.022140453938409924,1,24,0.00020859498213422024,0.0002617070258552623,1,
7,3,9,0.025714285714285714,-1.241795384041408,-1.4049190661488966,-1.241795384041408,-1.4049190661488966,0.01330466783216,-0.022343741883567286,0.02499221747566759,1,24,0.00020072419935186002,0.0002820578705471366,1,
7,3,10,0.02857142857142857,-1.3190212698837942,-1.5560321078460664,-1.3190212698837942,-1.5560321078460664,0.028087068655800587,-0.028956818621156826,0.03645708238434801,1,24,0.0001937778851815859,0.0003015830512589357,1,
7,3,11,0.03142857142857143,-1.4378496857557015,-1.7083667305817798,-1.4378496857557015,-1.7083667305817798,0.03658973577070978,-0.029070990212692226,0.041606983302795164,1,24,0.00018743154915756873,0.00032026185001687857,1,
7,3,12,0.03428571428571429,-1.5824291944202276,-1.8630605682999917,-1.5824291944202276,-1.8630605682999917,0.03937698400284516,-0.02608132602674159,0.04294646293198098,1,23,0.00023217437811217019,0.0004326553803242206,1,
7,3,13,0.037142857142857144,-1.6745626808282497,-2.02042452748191,-1.6745626808282497,-2.02042452748191,0.05981020848532157,-0.027159463215862642,0.052335597354965575,1,23,0.00022504424536744412,0.00045478726036485284,1,
7,3,14,0.04,-1.8360948888499704,-2.1819793526578732,-1.8360948888499704,-2.1819793526578732,0.05981803115186879,-0.02224916513327611,0.05132338170797602,1,23,0.0002180251837295057,0.00047583019222230405,1,
8,3,0,0.0,-0.1496004012259144,-0.08471929518537587,-0.1496004012259144,-0.08471929518537587,0.0021047789605219375,0.02682665150426374,-0.014211424453830508,1,32,0.00023384200481212217,1.9815563543523762e-05,1,
8,3,1,0.002857142857142857,-0.28925152810378163,-0.21099932147991649,-0.28925152810378163,-0.21099932147991649,0.0030617039207518682,0.03030764160282224,-0.01789923803850612,1,29,0.0002252962872502266,4.754807614676393e-05,1,
8,3,2,0.005714285714285714,-0.3863183491020452,-0.33511881908967606,-0.3863183491020452,-0.33511881908967606,0.0013106959367431225,0.018484810736058142,-0.012174366877904307,1,28,0.00021140449509644463,7.086060499739144e-05,1,
8,3,3,0.008571428571428572,-0.5227530409855006,-0.4575747343317304,-0.5227530409855006,-0.4575747343317304,0.0021241058291275937,0.021823181865061027,-0.016046029169062857,1,27,0.00022364156071516574,0.00010235561870008958,1,
8,3,4,0.011428571428571429,-0.5500566689625342,-0.5788230866034448,-0.5500566689625342,-0.5788230866034448,0.00041375339194610913,-0.008882281416351863,0.007304882836788735,1,26,0.0002498789105743372,0.00014467183273569884,1,
8,3,5,0.014285714285714285,-0.8164404349155597,-0.6991768248656713,-0.8164404349155597,-0.6991768248656713,0.006875377120968877,0.03317428204479411,-0.03060468551874099,1,26,0.00023111405033509664,0.00016162694215238194,1,
8,3,6,0.017142857142857144,-1.042292932903442,-0.8192306192520001,-1.042292932903442,-0.8192306192520001,0.024878397885759695,0.05740605990360074,-0.05963197813249919,1,26,0.00021725486969565992,0.00017802051726056867,1,
8,3,7,0.02,-0.9927629686079807,-0.9395263719311638,-0.9927629686079807,-0.9395263719311638,0.0014170676128672291,0.012361249417827895,-0.014528888498978878,1,26,0.00020625531259491292,0.0001938222824092728,1,
8,3,8,0.022857142857142857,-1.1087580017302918,-1.060887796679623,-1.1087580017302918,-1.060887796679623,0.0011457782657979176,0.00993548679661147,-0.013291547262624673,1,25,0.000246253108613487,0.0002613112665341699,1,
8,3,9,0.025714285714285714,-1.241795384041408,-1.183629795552477,-1.241795384041408,-1.183629795552477,0.0016916178421291542,0.010664256729935742,-0.01636797200273097,1,25,0.00023639322741273843,0.00027986822638581543,1,
8,3,10,0.02857142857142857,-1.3190212698837942,-1.3088112078520884,-1.3190212698837942,-1.3088112078520884,5.212268334515074e-05,0.0016304062284908227,-0.0028992822391652943,1,25,0.00022735447021244573,0.000297631746677407,1,
8,3,11,0.03142857142857143,-1.4378496857557015,-1.4375063565554067,-1.4378496857557015,-1.4375063565554067,5.893746989698105e-08,4.690596892089819e-05,-9.785553365088014e-05,1,25,0.00021877792540518637,0.0003145634779890827,1,
8,3,12,0.03428571428571429,-1.5824291944202276,-1.5710942800800891,-1.5824291944202276,-1.5710942800800891,6.424014154820182e-05,0.0012942611830763077,-0.0032198109463073385,1,25,0.00021040112064971885,0.0003306295620055799,1,
8,3,13,0.037142857142857144,-1.6745626808282497,-1.7114113676769984,-1.6745626808282497,-1.7114113676769984,0.0006789128612366112,-0.003405107355811299,0.010326683037305854,1,25,0.00020201614569482986,0.00034580258590199975,1,
8,3,14,0.04,-1.8360948888499704,-1.861370116493711,-1.8360948888499704,-1.861370116493711,0.00031941856622354437,-0.0018044653774327182,0.006877833377933141,1,24,0.0002441060478070338,0.0004544826446055694,1,
9,4,0,0.0,-0.1496004012259144,-0.3883673434484831,-0.1496004012259144,-0.3883673434484831,0.02850482634915724,-0.2175374865202737,0.11111263765645922,1,25,0.00026188427012853487,0.00010173394079959763,1,
9,4,1,0.002857142857142857,-0.28925152810378163,-0.4257116011199089,-0.28925152810378163,-0.4257116011199089,0.009310675763783697,-0.11027378171218934,0.06811815343643322,1,25,0.0002728483319203796,0.00011618640151056514,1,
