applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
7.360000000000010978e-02,-6.370183340598979671e-02,-6.630952275311369215e-02,-2.607689347123895440e-03,3.000000000000000000e+00,1.000000000000000000e+00
8.555000000000012594e-02,-6.558897746840161580e-02,-6.803302414211766236e-02,-2.444046673716046558e-03,3.000000000000000000e+00,1.000000000000000000e+00
9.750000000000003109e-02,-6.785517843080245137e-02,-7.014089108023273400e-02,-2.285712649430282628e-03,3.000000000000000000e+00,1.000000000000000000e+00
1.094500000000000473e-01,-7.101020486918449559e-02,-7.314500318441591320e-02,-2.134798315231417609e-03,3.000000000000000000e+00,1.000000000000000000e+00
1.214000000000000634e-01,-7.470249453993230149e-02,-7.669251479082871137e-02,-1.990020250896409881e-03,3.000000000000000000e+00,1.000000000000000000e+00
1.333500000000000796e-01,-7.740144166332081632e-02,-7.925371987382595629e-02,-1.852278210505139966e-03,3.000000000000000000e+00,1.000000000000000000e+00
1.453000000000000957e-01,-8.448729002687077605e-02,-8.621181883410933278e-02,-1.724528807238556727e-03,3.000000000000000000e+00,1.000000000000000000e+00
1.572500000000000009e-01,-8.872812906651471321e-02,-9.033302690830355419e-02,-1.604897841788840984e-03,3.000000000000000000e+00,1.000000000000000000e+00
1.692000000000000171e-01,-1.812175817853889925e-01,-1.827145046384386906e-01,-1.496922853049698077e-03,3.000000000000000000e+00,1.000000000000000000e+00
1.811500000000000332e-01,-4.660672410262987619e-01,-4.674647319295885395e-01,-1.397490903289777542e-03,3.000000000000000000e+00,1.000000000000000000e+00
1.931000000000000494e-01,-5.733714908849029124e-01,-5.746804176212159110e-01,-1.308926736312998607e-03,3.000000000000000000e+00,1.000000000000000000e+00
2.050500000000000100e-01,-5.456356415202907595e-01,-5.468666863065279049e-01,-1.231044786237145416e-03,3.000000000000000000e+00,1.000000000000000000e+00
2.170000000000000817e-01,-4.663277238293422333e-01,-4.674883273551270202e-01,-1.160603525784786871e-03,3.000000000000000000e+00,1.000000000000000000e+00
2.289500000000000979e-01,-4.013708374400572487e-01,-4.024644051010584089e-01,-1.093567661001160207e-03,3.000000000000000000e+00,1.000000000000000000e+00
2.409000000000000585e-01,-3.495289866899243258e-01,-3.505587955271217138e-01,-1.029808837197387916e-03,4.000000000000000000e+00,1.000000000000000000e+00
2.528500000000000747e-01,-3.139729949043964519e-01,-3.149424329225911645e-01,-9.694380181947126474e-04,4.000000000000000000e+00,1.000000000000000000e+00
2.648000000000000353e-01,-2.817000758356269507e-01,-2.826117842180040918e-01,-9.117083823771410245e-04,4.000000000000000000e+00,1.000000000000000000e+00
2.767500000000000515e-01,-2.551494543717262586e-01,-2.560054930042382493e-01,-8.560386325119906381e-04,5.000000000000000000e+00,1.000000000000000000e+00
2.887000000000000122e-01,-2.327383768844188960e-01,-2.335404989939731946e-01,-8.021221095542985235e-04,5.000000000000000000e+00,1.000000000000000000e+00
3.006500000000000283e-01,-2.133108813736261933e-01,-2.140605824316086092e-01,-7.497010579824159304e-04,5.000000000000000000e+00,1.000000000000000000e+00
3.126000000000000445e-01,-1.960294308476059622e-01,-1.967279603752435657e-01,-6.985295276376035645e-04,6.000000000000000000e+00,1.000000000000000000e+00
3.245500000000000052e-01,-1.802934252040801766e-01,-1.809417377151540662e-01,-6.483125110738896524e-04,6.000000000000000000e+00,1.000000000000000000e+00
3.365000000000000213e-01,-1.656718501676505695e-01,-1.662707037916059949e-01,-5.988536239554254070e-04,7.000000000000000000e+00,1.000000000000000000e+00
3.484499999999999820e-01,-1.518626377113785342e-01,-1.524125596213072031e-01,-5.499219099286689616e-04,7.000000000000000000e+00,1.000000000000000000e+00
3.603999999999999981e-01,-1.386564522797699983e-01,-1.391578594880827913e-01,-5.014072083127929513e-04,8.000000000000000000e+00,1.000000000000000000e+00
