applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
5.157499999999999307e-01,-1.587780337243466927e-02,-1.588757298447468491e-02,-9.769612040015640542e-06,1.000000000000000000e+01,1.000000000000000000e+00
5.276999999999999469e-01,-1.226840111839749836e-02,-1.227547749674063812e-02,-7.076378343139760885e-06,1.000000000000000000e+01,1.000000000000000000e+00
5.396499999999999631e-01,-9.404283135134920008e-03,-9.409361088224557634e-03,-5.077953089637626816e-06,9.000000000000000000e+00,1.000000000000000000e+00
5.515999999999999792e-01,-7.161030929496747452e-03,-7.164647748039932630e-03,-3.616818543185178203e-06,9.000000000000000000e+00,1.000000000000000000e+00
5.635499999999999954e-01,-5.422082364818663937e-03,-5.424642071050454935e-03,-2.559706231790997988e-06,9.000000000000000000e+00,1.000000000000000000e+00
5.755000000000000115e-01,-4.084548166037647518e-03,-4.086349526303527206e-03,-1.801360265879688172e-06,9.000000000000000000e+00,1.000000000000000000e+00
5.874500000000000277e-01,-3.061484945275237592e-03,-3.062745722993269817e-03,-1.260777718032225075e-06,9.000000000000000000e+00,1.000000000000000000e+00
5.993999999999999329e-01,-2.281691175875034342e-03,-2.282568028645901633e-03,-8.768527708672910204e-07,8.000000000000000000e+00,1.000000000000000000e+00
6.113499999999999490e-01,-1.688143975910049192e-03,-1.688749429073554487e-03,-6.054531635052949612e-07,8.000000000000000000e+00,1.000000000000000000e+00
6.232999999999999652e-01,-1.235948778205678451e-03,-1.236362387313015825e-03,-4.136091073373739102e-07,8.000000000000000000e+00,1.000000000000000000e+00
6.352499999999999813e-01,-8.901379275454653940e-04,-8.904158327566711077e-04,-2.779052112057136745e-07,8.000000000000000000e+00,1.000000000000000000e+00
6.471999999999999975e-01,-6.236811995892603284e-04,-6.238626729545340959e-04,-1.814733652737675340e-07,7.000000000000000000e+00,1.000000000000000000e+00
6.591499999999999027e-01,-4.157538696748873234e-04,-4.158666755971909628e-04,-1.128059223036393874e-07,7.000000000000000000e+00,1.000000000000000000e+00
6.710999999999999188e-01,-2.503188899779185345e-04,-2.503821931111455124e-04,-6.330313322697785766e-08,7.000000000000000000e+00,1.000000000000000000e+00
6.830499999999999350e-01,-1.149661584970238383e-04,-1.149932099049414118e-04,-2.705140791757357568e-08,7.000000000000000000e+00,1.000000000000000000e+00
7.643750000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.337499999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.031249999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.724999999999999201e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.041875000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.111250000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.180625000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
