eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-9.302299938694882364e-01,6.710999999999999188e-01,-1.752381355371551361e-02,-1.763574719667520413e-02,2.200000000000000000e+01,1.000000000000000000e+00,6.233212044516044797e-02,1.984399453781985647e-04,9.376732642105681803e-01,4.444881336664097127e-01
-1.860459987738976473e+00,6.471999999999999975e-01,-6.894333265157236157e-02,-7.074574325343988002e-02,2.400000000000000000e+01,1.000000000000000000e+00,2.476457645759304049e-01,3.195377653459221742e-03,7.523581556079091959e-01,7.125963681331316524e-01
-2.790689981608464709e+00,6.232999999999999652e-01,-1.270570014587343588e-01,-1.347453072181272749e-01,2.300000000000000000e+01,1.000000000000000000e+00,4.641324490120619095e-01,1.363010203727799824e-02,5.358644260055330788e-01,8.592380713423951599e-01
-3.720919975477952946e+00,5.993999999999999329e-01,-1.682724631995687337e-01,-1.858388842496905002e-01,2.000000000000000000e+01,1.000000000000000000e+00,6.277811977488939599e-01,3.114237633570055008e-02,3.722039098861344986e-01,8.944952152406995260e-01
-4.651149969347441626e+00,5.754999999999999005e-01,-1.922070203377420350e-01,-2.211664526807854969e-01,1.600000000000000000e+01,1.000000000000000000e+00,7.328432027905469326e-01,5.134031217412177162e-02,2.671438063444832034e-01,8.516910376270734329e-01
-5.581379963216929418e+00,5.515999999999999792e-01,-2.049967067878526727e-01,-2.440142927027291464e-01,1.400000000000000000e+01,1.000000000000000000e+00,7.960226778753998200e-01,6.917176474391674434e-02,2.039645980133236725e-01,7.586161578166061847e-01
-6.511609957086417211e+00,5.276999999999999469e-01,-2.121013373956789905e-01,-2.581690814929709643e-01,1.400000000000000000e+01,1.000000000000000000e+00,8.337121330970449495e-01,8.167053604835841640e-02,1.662672392824927070e-01,6.422010324843365758e-01
-7.441839950955905891e+00,5.038000000000000256e-01,-2.167174527266269024e-01,-2.667135031416301705e-01,1.200000000000000000e+01,1.000000000000000000e+00,8.570436013699170852e-01,8.863477727649556048e-02,1.429498134681434496e-01,5.244836975659518119e-01
-8.372069944825394572e+00,4.798999999999999932e-01,-2.203106541269446439e-01,-2.718558342826092322e-01,1.000000000000000000e+01,1.000000000000000000e+00,8.725302643115375734e-01,9.138112960625301151e-02,1.274854090747559454e-01,4.185637641441008472e-01
-9.302299938694883252e+00,4.559999999999999609e-01,-2.234539236324030453e-01,-2.750373430664155849e-01,1.000000000000000000e+01,1.000000000000000000e+00,8.837430563288839469e-01,9.144892155964631786e-02,1.162711874479280399e-01,3.294797512962848174e-01
-1.023252993256437016e+01,4.320999999999999841e-01,-2.263611333613221588e-01,-2.771291498562359346e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.926054907024405516e-01,9.000334621323995143e-02,1.074003753893978119e-01,2.573626335250102093e-01
-1.116275992643385884e+01,4.082000000000000073e-01,-2.291122703155839824e-01,-2.786243723949524687e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.001335879175582644e-01,8.777681644586476928e-02,9.987315234384298857e-02,2.002056039679476762e-01
-1.209298992030334752e+01,3.842999999999999750e-01,-2.317323315039541698e-01,-2.797879786413230985e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.068414081870158627e-01,8.519476129699156408e-02,9.316567172821939302e-02,1.554249673018995304e-01
-1.302321991417283442e+01,3.603999999999999981e-01,-2.342324185420852356e-01,-2.807581195835320287e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.129935518380229986e-01,8.248241841527452489e-02,8.701350171366638298e-02,1.205491407511033591e-01
-1.395344990804232310e+01,3.365000000000000213e-01,-2.366179997681137626e-01,-2.816067798651640808e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.187273302727264612e-01,7.975771027398326218e-02,8.127947728405456040e-02,9.346947105218059160e-02
-1.488367990191181178e+01,3.125999999999999890e-01,-2.388943381388377307e-01,-2.823725783830343672e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.241205388027396994e-01,7.707977147054576039e-02,7.589115783329397624e-02,7.247375165242296580e-02
-1.581390989578130046e+01,2.887000000000000122e-01,-2.410605691777326920e-01,-2.830773689020755768e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.292103879854527460e-01,7.448887771184181661e-02,7.080048008895771516e-02,5.620787731227304407e-02
-1.674413988965078914e+01,2.647999999999999798e-01,-2.431210849253118700e-01,-2.837343899859301466e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.340281339832950946e-01,7.200071242887672029e-02,6.598189726006499500e-02,4.360866574526843509e-02
-1.767436988352027782e+01,2.409000000000000030e-01,-2.450782950820596107e-01,-2.843523025155563211e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.385934031169926861e-01,6.962635793684200658e-02,6.141579933086788873e-02,3.384942827930018799e-02
-1.860459987738976650e+01,2.169999999999999707e-01,-2.469369949282149423e-01,-2.849372340726198938e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.429255598248185155e-01,6.736817618711657407e-02,5.709011226885932211e-02,2.628806440358954014e-02
-1.953482987125925163e+01,1.931000000000000494e-01,-2.486943539378963786e-01,-2.854938597544967038e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.470278742287566720e-01,6.523947341569738545e-02,5.298641681023547739e-02,2.042901109438226975e-02
-2.046505986512874031e+01,1.692000000000000171e-01,-2.503551718983216823e-01,-2.860259765382153208e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.509155869783774140e-01,6.323847180499633791e-02,4.909736904434858218e-02,1.588686099933979412e-02
-2.139528985899822899e+01,1.452999999999999847e-01,-2.519215334160597175e-01,-2.865368160614562010e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.545981229006632596e-01,6.136720485258477520e-02,4.541355668226047110e-02,1.236407947645062205e-02
-2.232551985286771767e+01,1.214000000000000634e-01,-2.533987895435140247e-01,-2.870291998725842397e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.580899706730775511e-01,5.962118816369106622e-02,4.193022426967766420e-02,9.630123777174407276e-03
-2.325574984673720635e+01,9.750000000000003109e-02,-2.547817041233271240e-01,-2.875056035439358393e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.613862362322596056e-01,5.801409336713722609e-02,3.863188207726080126e-02,7.507863909750506735e-03
-2.418597984060669503e+01,7.359999999999999876e-02,-2.560756238606445856e-01,-2.879681929077147484e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.645002380717547785e-01,5.654028129818094994e-02,3.551587570657078335e-02,5.859065251010601300e-03
-2.511620983447618372e+01,4.969999999999996643e-02,-2.572872522370279191e-01,-2.884188456903815645e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.674471892625055025e-01,5.519119668645594556e-02,3.258104629523663615e-02,4.576859611840119330e-03
-2.604643982834566884e+01,2.580000000000004512e-02,-2.584074868215633369e-01,-2.888591246756163633e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.702137232495987584e-01,5.398574720391376147e-02,2.981130170002007154e-02,3.579544267348447242e-03
-2.697666982221515752e+01,1.900000000000123812e-03,-2.594432427966537058e-01,-2.892903690591374088e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.728144736882982091e-01,5.291404754293944218e-02,2.720743963077528263e-02,2.802874761102980023e-03
-2.790689981608464620e+01,-2.199999999999990852e-02,-2.604037326133278318e-01,-2.897137939822599928e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.752679269853756772e-01,5.196191978829039354e-02,2.477135666606264733e-02,2.197189929060744135e-03
-2.883712980995413488e+01,-4.589999999999994085e-02,-2.612742310869461959e-01,-2.901300721027458285e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.775491703211253158e-01,5.115666178290449728e-02,2.248524832357993650e-02,1.724840672762634718e-03
-2.976735980382362357e+01,-6.979999999999997318e-02,-2.620645776025945506e-01,-2.905400668161052802e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.796771779658446366e-01,5.048236057305389296e-02,2.035249684095740211e-02,1.355842246280494594e-03
-3.069758979769311225e+01,-9.370000000000000551e-02,-2.627765228021119448e-01,-2.909443901107869324e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.816561384745815522e-01,4.993699751348907451e-02,1.836921370761651975e-02,1.067232177677774393e-03
-3.162781979156260093e+01,-1.175999999999999268e-01,-2.634224285487917205e-01,-2.913439537131112811e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.835095837393413865e-01,4.950027339393330700e-02,1.653753199810512747e-02,8.410589453876262528e-04
-3.255804978543208961e+01,-1.414999999999999591e-01,-2.639821232186589373e-01,-2.917383587765906561e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.852010456980915265e-01,4.920724209792695647e-02,1.483957533452929384e-02,6.638533687669015112e-04
-3.348827977930157829e+01,-1.653999999999999915e-01,-2.644693509240658713e-01,-2.921283720791506555e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.867562497734845284e-01,4.903489694520223041e-02,1.327807743414487381e-02,5.246936346022203950e-04
-3.441850977317106697e+01,-1.893000000000000238e-01,-2.648869287570476128e-01,-2.925142935293341684e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.881807218950623417e-01,4.897877538329063751e-02,1.184806976343752427e-02,4.152511304706025825e-04
-3.534873976704055565e+01,-2.131999999999999451e-01,-2.652519994074607479e-01,-2.928980417627372046e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.895082546588817030e-01,4.901188766705361077e-02,1.054921183674184873e-02,3.289759335815040553e-04
-3.627896976091004433e+01,-2.370999999999999774e-01,-2.655376257898317549e-01,-2.932764970493266787e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.906855622728457655e-01,4.917645805175251128e-02,9.363902902137191675e-03,2.610068361309243593e-04
-3.720919975477953301e+01,-2.610000000000000098e-01,-2.657627571064066219e-01,-2.936515327121102525e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.917495596506902267e-01,4.944221381103151847e-02,8.291974844219417162e-03,2.073158151783697286e-04
-3.813942974864901458e+01,-2.848999999999998201e-01,-2.659315938857936268e-01,-2.940233265893178460e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.927080089169492139e-01,4.980202337624101139e-02,7.326731328603269117e-03,1.648405468302286683e-04
-3.906965974251850326e+01,-3.087999999999998524e-01,-2.660479978275361868e-01,-2.943920336473353494e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.935680309599145277e-01,5.024931531893587350e-02,6.460975795717423253e-03,1.311916440607064174e-04
-3.999988973638799195e+01,-3.326999999999998847e-01,-2.661159175156176393e-01,-2.947577936926681907e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.943368738237295945e-01,5.077733730286855540e-02,5.687337364236073368e-03,1.045001037862841381e-04
-4.093011973025748063e+01,-3.565999999999999170e-01,-2.661393200931588821e-01,-2.951207184212816803e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.950217686194707811e-01,5.137925425412613600e-02,4.998403966372176946e-03,8.330155047829817909e-05
-4.186034972412696931e+01,-3.804999999999999494e-01,-2.661221930633185795e-01,-2.954809632532274244e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.956300600688307023e-01,5.204827251941284566e-02,4.386847167855386850e-03,6.644667468832366310e-05
-4.279057971799645799e+01,-4.043999999999999817e-01,-2.660683626287818626e-01,-2.958386079266327462e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.961686727626738458e-01,5.277775023304270147e-02,3.845532807971815785e-03,5.303184354763421072e-05
-4.372080971186594667e+01,-4.282999999999997920e-01,-2.659815349370980853e-01,-2.961937528113504636e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.966443550305053023e-01,5.356129494400477947e-02,3.367618368918712593e-03,4.234530497772381576e-05
-4.465103970573543535e+01,-4.521999999999998243e-01,-2.658652227360200904e-01,-2.965464909359559198e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.970634993209102070e-01,5.439284405245085191e-02,2.946627603046114187e-03,3.382543830330205479e-05
-4.558126969960492403e+01,-4.760999999999998566e-01,-2.657227159898289393e-01,-2.968969089528050720e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.974320918200192398e-01,5.526671861301070410e-02,2.576504756963265801e-03,2.702831094533736248e-05
