evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
1,0,0,-1.0,0.002636020578491418,-0.0023587991448671825,1.2474112034426074e-05,1,10,3.0936866928191907e-06,7.297408101403224e-09,1,,0.0011528547977827392,2.5284356946883713e-05
1,0,1,-2.357142857142857,0.001957603778083259,-0.007737466626196378,4.6997256501480426e-05,1,10,5.76724949146047e-06,4.4624157823774935e-08,1,,0.007168588077721451,0.00031529785949722375
1,0,2,-3.7142857142857144,0.00045310733942520616,-0.01856340274457293,0.00018081408113796902,1,11,3.7135449418329163e-06,6.893628636331361e-08,1,,0.03199857618013797,0.0028895167071655214
1,0,3,-5.071428571428571,-0.009044991241530775,-0.03968201961344908,0.0004693139002913176,1,12,1.0534939057254845e-06,4.1804809870760185e-08,1,,0.098006033674654,0.019133938528284537
1,0,4,-6.428571428571429,-0.025768771534923608,-0.07523461710785756,0.0012234331439831036,1,11,2.639199926550713e-07,1.9855924834888405e-08,1,,0.23823568112734034,0.11005296281223377
1,0,5,-7.7857142857142865,-0.010255774725949796,-0.12226663817140926,0.006273183394413194,1,11,4.692356987202888e-06,5.737187139254196e-07,1,,0.5910630738838571,0.7298057334897482
1,0,6,-9.142857142857142,-0.05635664903697748,-0.1704091606171076,0.0065038505342182975,1,10,9.341741732899054e-06,1.5919183674051318e-06,1,,0.47564350479776263,1.733196324275482
1,0,7,-10.5,-0.09818068968845367,-0.21366894875922113,0.006668594395346665,1,10,2.229416087007138e-06,4.763569916577115e-07,1,,0.2998298947798147,3.2624101983178773
1,0,8,-11.857142857142858,-0.14284149727453163,-0.2543140948902393,0.006213026419365041,1,11,3.4500905053769224e-06,8.774096713071167e-07,1,,0.1580577362196723,4.6649794401156885
1,0,9,-13.214285714285715,-0.1585418029700525,-0.29445485528541837,0.009236182710781244,1,11,4.0866787746999716e-06,1.2033473248962423e-06,1,,0.09840650285269052,6.625221254127326
1,0,10,-14.571428571428573,-0.20682349860668728,-0.3311135680157236,0.007724023945497044,1,11,1.903362169142822e-06,6.30230238607421e-07,1,,0.0438263096136937,5.53422309052101
1,0,11,-15.928571428571429,-0.2180698635047211,-0.35970429792542086,0.010030181138698495,1,10,1.8967754906704467e-06,6.822795903249634e-07,1,,0.023311594563027414,4.661261812027818
1,0,12,-17.285714285714285,-0.24645237434650058,-0.3787790780267445,0.0087551879915634,1,10,5.886633737098114e-07,2.2297350121824877e-07,1,,0.00982032496363717,2.7551401803318583
1,0,13,-18.642857142857142,-0.28125449528920576,-0.39011263582906597,0.005925066193201405,1,9,9.87991596833404e-07,3.8542838681765446e-07,1,,0.0035573187743741324,1.2987995441766194
1,0,14,-20.0,-0.3155081082690541,-0.3963727136562428,0.0032695351720918114,1,9,0.0,0.0,1,,0.0011471263383829142,0.522142518538925
2,0,0,-1.0,0.002636020578491418,-0.002115707123673782,1.1289458077762115e-05,1,10,2.904988169735807e-06,6.146122019309863e-09,1,,0.00109520855578511,2.1584691060461217e-05
2,0,1,-2.357142857142857,0.001957603778083259,-0.006954982913487555,3.9717149322381065e-05,1,10,5.456112087363838e-06,3.7947373386811034e-08,1,,0.0066452634654186144,0.0002610816085938011
2,0,2,-3.7142857142857144,0.00045310733942520616,-0.016765436489719565,0.00014823933643812404,1,11,3.6924419367651334e-06,6.190562936575494e-08,1,,0.02950764771568681,0.002372363776619847
2,0,3,-5.071428571428571,-0.009044991241530775,-0.03618010042773692,0.0003681572749820587,1,12,1.312301721907163e-06,4.747927039722155e-08,1,,0.09020168370425197,0.015571385869689742
2,0,4,-6.428571428571429,-0.025768771534923608,-0.06968194501062543,0.0009641823037957584,1,12,4.205522316635482e-07,2.930489748087517e-08,1,,0.22727519754790912,0.09183888052425761
2,0,5,-7.7857142857142865,-0.010255774725949796,-0.11543030150903144,0.005530815094382565,1,11,4.031816843250393e-06,4.653938338455843e-07,1,,0.6220601508685202,0.6650630558571126
2,0,6,-9.142857142857142,-0.05635664903697748,-0.16333683809164723,0.005722263494658375,1,10,9.712820180211798e-06,1.5864613371885383e-06,1,,0.5184638300792118,1.6381409287280246
2,0,7,-10.5,-0.09818068968845367,-0.206204195956431,0.005834197890670974,1,9,8.375292039947101e-06,1.7270203609975887e-06,1,,0.3327818925444402,3.207509694009082
2,0,8,-11.857142857142858,-0.14284149727453163,-0.24584505972189966,0.005304748998140174,1,10,5.768551369074286e-06,1.4181780366717689e-06,1,,0.17492055452048275,4.762762939601887
2,0,9,-13.214285714285715,-0.1585418029700525,-0.28541438415763265,0.00804831936887929,1,11,4.36588817049147e-06,1.2460927237833985e-06,1,,0.11071513036144393,7.237779892983624
2,0,10,-14.571428571428573,-0.20682349860668728,-0.32298925662430267,0.006747254690615885,1,11,2.4476676474353956e-06,7.905722889667288e-07,1,,0.04976173902316912,6.411361111886259
2,0,11,-15.928571428571429,-0.2180698635047211,-0.3536726226031523,0.009194082905124796,1,10,2.541961469977714e-06,8.990244649287327e-07,1,,0.027348305337116043,5.800136287259088
2,0,12,-17.285714285714285,-0.24645237434650058,-0.37493623561744643,0.008254062951678666,1,10,7.790326426577502e-07,2.9208779400713425e-07,1,,0.011766049134231718,3.592740569263433
2,0,13,-18.642857142857142,-0.28125449528920576,-0.3879003222081095,0.005686659358613177,1,10,0.0,0.0,1,,0.004320432270367569,1.7433218156035633
2,0,14,-20.0,-0.3155081082690541,-0.39517284410975534,0.003173226506836701,1,9,0.0,0.0,1,,0.0014048238658453602,0.7127069058610879
3,1,0,-1.0,0.002636020578491418,-0.00026118945281462547,4.1969129827502004e-06,1,7,6.513686069244053e-06,1.7013171820781312e-09,1,,0.0006906848941462827,1.6241768425347515e-06
3,1,1,-2.357142857142857,0.001957603778083259,-0.0008736872605680548,4.008106615122123e-06,1,8,5.558950383545123e-06,4.856811131005376e-09,1,,0.0022441964216068588,1.0501174957161688e-05
