evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,grad_0,effective_k0_0,k0_1,grad_1,effective_k0_1
1,0,0.0725318643891249,0.08774059274554347,0,0,0.01,2.0812251206445493,0.01,0.001,31.91959709618648,0.001
2,0,0.06502721678221669,0.08330378492210268,0,0,0.008955256314888083,2.2082679089938795,0.008955256314888083,0.0008443109301887344,35.88158849752339,0.0008443109301887344
3,1,0.0005795456680131632,0.0034179647127569085,0,0,0.0010914910930490897,-0.6371179447662842,0.0010914910930490897,3.594736780406945e-05,-36.48206659050719,3.594736780406945e-05
4,2,0.00044065398036203943,0.0009858495607830147,0,0,0.0011725385152720135,0.028823430754345156,0.0011725385152720135,4.09741542792638e-05,-10.416640819483604,4.09741542792638e-05
5,3,0.00042635494805676503,0.00010293801993177342,0,0,0.0011635983206287781,0.03665402956525527,0.0011635983206287781,4.380132452687989e-05,0.3058783949988628,4.380132452687989e-05
6,4,0.0004262488377683191,5.149203071540594e-07,0,0,0.001157784721776509,4.2497307044564534e-05,0.001157784721776509,4.374930143288664e-05,-0.004986298545726298,4.374930143288664e-05
